device_id,app_name,bg_usage_time,fg_usage_time,wifi_usage_bytes,mobile_usage_bytes,extract_date
eee16599633690ac,com.samsung.android.incallui,0,0,235927,66921,2023-03-31
c4d2d06d7310f2f3,com.pinwheel.desktop,0,0,0,4706346,2023-03-31
fad9014f6f450ae8,com.verizon.mips.services,0,0,92699609,116952,2023-03-31
fad9014f6f450ae8,is.abide,0,0,676223,0,2023-03-31
a3ab350d4a0a494b,com.google.android.apps.photos,0,0,9298412,0,2023-03-31
e01b0617e0fcbf2d,com.samsung.android.mdx.quickboard,0,0,23387,0,2023-03-31
bd02348ae6b191fd,com.android.mtp,0,0,93462,0,2023-03-31
fa9370eb7602ca83,com.sec.spp.push,0,0,48430,12947,2023-03-31
8c142b2fd221dc8b,com.sec.android.app.camera,0,4526,0,0,2023-03-31
83c03039e9190fdd,com.pt.bark,0,0,785642,0,2023-03-31
6c9a56007fe1ad33,com.samsung.android.app.sharelive,0,0,170781,105162,2023-03-31
deac46aee7c3f6c6,com.spotify.music,0,0,4477945,191010,2023-03-31
759bbbc50dce03f1,com.google.android.gm,0,0,3403367,328951,2023-03-31
471263f43dde69e5,com.pinwheel.safe,1009,0,163607299,97203664,2023-03-31
471263f43dde69e5,com.pinwheel.desktop,0,0,22441176,0,2023-03-31
5d0b31c16d47863f,com.samsung.android.app.telephonyui,0,0,262858,0,2023-03-31
2d2134990929ee01,com.zoho.notebook,0,0,7237,64785,2023-03-31
970a45ab63e00e43,com.pinwheel.contacts2,0,0,2924817,5028364,2023-03-31
d83d30a57a22a789,com.google.android.gsf,0,0,0,16724818,2023-03-31
d83d30a57a22a789,com.samsung.android.networkdiagnostic,0,0,2050313,0,2023-03-31
90a7dd4ffff5a637,com.pt.bark,0,0,18509,0,2023-03-31
58afa27e2a48b155,com.google.android.gms,0,0,50650690,8195436,2023-03-31
58afa27e2a48b155,com.synovia.herecomesthebus,0,0,234229,0,2023-03-31
b3b14b0e5381ad9d,io.fieldx.app.devices,0,0,743985446,0,2023-03-31
cff31bd3ca186923,com.google.android.webview,0,0,152543,46083,2023-03-31
cff31bd3ca186923,com.google.android.apps.translate,0,0,11033626,3331320,2023-03-31
152ba086bdd2a044,com.google.android.deskclock,0,0,2201191,0,2023-03-31
7b3c05b90801dc42,com.beanpodtech.tface,0,0,206512,0,2023-03-31
4fac38bace8c0784,com.google.android.apps.maps,0,0,851279,0,2023-03-31
cf36bf0163891552,com.google.android.gsf,0,0,133849559,16810979,2023-03-31
f43bc61443c423b4,no.mobitroll.kahoot.android,0,0,0,49076,2023-03-31
0c333c0e8183f332,com.google.android.apps.docs.editors.docs,0,0,44714,1472,2023-03-31
1a08227b689cfbf8,com.google.android.apps.translate,0,0,716139,0,2023-03-31
c201c984bf2ba7d8,com.whatsapp,0,0,2993905,7033,2023-03-31
ee5383ff169378cb,com.pinwheel.contacts2,0,0,6399083,4001406,2023-03-31
94488d6db0681aa3,io.fieldx.app.devices,0,0,20608206034,201712088,2023-03-31
597f9412f4abbaf3,com.google.android.apps.maps,0,0,19742985,18023,2023-03-31
7596ee8676b9a370,com.pinwheel.messenger,0,0,59234387,14890666,2023-03-31
7596ee8676b9a370,com.adups.fota,0,0,592652,61041,2023-03-31
b2acd2f42ee3d024,com.shazam.android,0,0,575778,52685,2023-03-31
32f1572e7df49b27,com.pinwheel.messenger,0,0,15702785,0,2023-03-31
40a8dcca525b9923,com.google.android.apps.dynamite,0,0,393226,29724,2023-03-31
491c2b821fa9184f,me.proton.android.calendar,0,0,18139986,2310085,2023-03-31
2002a3935bec5218,com.google.android.apps.tachyon,0,0,56187,19521,2023-03-31
65057c0d48f7fb26,com.pinwheel.contacts2,0,0,3915603,3243318,2023-03-31
d6f9e33402880f18,com.whatsapp,0,0,112964,0,2023-03-31
80e4935cc67505f8,com.pinwheel.desktop,0,0,0,28540371,2023-03-31
01a9210b765b2bbb,com.google.android.apps.photos,0,0,32595,81202,2023-03-31
10192a3de0147213,com.chesskid,0,0,402073,232641,2023-03-31
9cdc36850db6b753,com.google.android.apps.docs.editors.docs,0,0,462119,8216,2023-03-31
41c76efc37883c7b,com.google.android.calendar,0,0,490809,6862738,2023-03-31
adddcea0a979bc73,io.fieldx.app.devices,0,0,2447017398,0,2023-03-31
221444250631a855,com.google.android.calculator,0,0,34769,0,2023-03-31
617f4162caed2d8a,com.clue.android,0,0,193186,124837,2023-03-31
cb2b5f91db566f8b,com.pinwheel.safe,0,0,83148968,16779548,2023-03-31
08d64db68302b9f2,com.google.android.gms,0,0,145577615,0,2023-03-31
1efb6f5193d67e9b,com.m11pets.elevenpets,0,0,1003437,0,2023-03-31
d24ff2cfaf262000,com.google.android.gm,0,0,855192,1367482,2023-03-31
4c3a519825f8aa52,com.nhn.android.bandkids,0,0,1503289,846148,2023-03-31
8e8c163856f42bec,com.google.android.gsf,0,0,36633543,11624663,2023-03-31
3e2301fa571199f9,com.spotify.music,1001371,1099520,52010330,621866342,2023-03-31
3e2301fa571199f9,com.samsung.android.networkdiagnostic,0,0,321914,0,2023-03-31
18afa426fd8580a8,io.fieldx.app.devices,0,0,674511992,343731869,2023-03-31
d08a05efd72901fa,com.google.android.dialer,0,0,18567015,1330207,2023-03-31
1aacee3f4d0ce691,com.google.android.dialer,0,0,17604326,1376757,2023-03-31
0b5d991d5882e6a8,com.google.android.keep,0,0,1404961,299889,2023-03-31
3f5655b3a94c67e1,com.google.android.apps.photos,0,0,58361,0,2023-03-31
ea15a6fff6b87058,com.pinwheel.safe,0,0,32856708,133601,2023-03-31
a94d8b4c505aea95,com.dti.blu,0,0,34313717,322140,2023-03-31
5885052788ef3c4f,com.android.captiveportallogin,0,0,8427165,0,2023-03-31
87fa775ccb62cd6d,com.audible.application,0,0,8386013,0,2023-03-31
b3a01db9c595e233,com.pinwheel.contacts2,0,0,195881,0,2023-03-31
68a8270f0c56baa0,com.google.android.apps.docs.editors.docs,0,0,3263651,0,2023-03-31
aeb4984f80b87d9e,com.samsung.android.networkdiagnostic,0,0,2215112,0,2023-03-31
dad8cd7ba153ee26,com.google.android.talk,0,0,9588,0,2023-03-31
5701cba82689cf6c,com.pt.bark,0,0,86855742,1832105,2023-03-31
5701cba82689cf6c,org.lds.ldstools,0,0,126886,0,2023-03-31
22ad98cd045cd9a6,com.google.android.gm,0,0,69405,0,2023-03-31
4e8ff37c15a50e46,com.sec.android.RilServiceModeApp,0,0,9683,248886,2023-03-31
dba897d70beabca9,com.google.android.gms,0,0,75993940,0,2023-03-31
b926ae099a594a4a,com.google.android.webview,0,0,23311,73267,2023-03-31
86c19c5fb1a98f37,com.google.android.gsf,0,0,0,38587319,2023-03-31
ca43f48ff6c1d484,io.fieldx.app.devices,0,0,2230973291,301049407,2023-03-31
ecb510528865adc4,com.samsung.unifiedtp,0,0,0,196276,2023-03-31
74fe058abc0bb2fd,com.samsung.android.app.sharelive,0,0,239664,20927,2023-03-31
91d54cd49a0b9a8f,com.pinwheel.safe,0,0,11600238,526968990,2023-03-31
202a7d28c10e2725,com.duolingo,0,0,983324308,146889628,2023-03-31
202a7d28c10e2725,com.universalstudios.orlandoresort,0,0,3597352,0,2023-03-31
105fd248a65578b7,com.whatsapp,0,0,261290776,71736523,2023-03-31
c9e9297c3e49880d,io.fieldx.app.devices,0,0,2993692125,0,2023-03-31
281dcdd1cc22c6fc,com.google.android.webview,0,0,33511,0,2023-03-31
65da153988ec38c4,com.google.android.webview,0,0,30449,0,2023-03-31
0d9c532adf252f14,com.google.android.deskclock,203350,202896,0,0,2023-03-31
26acd5ffe16e738a,com.sprd.engineermode,0,0,3029484,1949597,2023-03-31
72931b29896e7c73,com.adups.fota,0,0,338135,14211,2023-03-31
107200ad87979fc6,com.google.android.apps.photos,0,0,40304295,0,2023-03-31
e4f3f8c913431ad4,com.android.providers.downloads,0,0,0,0,2023-03-31
b60c49844ddf3e83,com.google.android.apps.photos,0,0,143493667,4056481,2023-03-31
48df501f9645c6ce,com.google.android.apps.forscience.whistlepunk,0,0,25876,0,2023-03-31
48df501f9645c6ce,com.samsung.android.game.gos,0,0,1519182,0,2023-03-31
0eb9e319a8341ac0,com.google.android.apps.maps,0,0,2288873,0,2023-03-31
60e7803f6b78105a,com.samsung.android.sdm.config,0,0,279169,0,2023-03-31
d448d39513604ef3,com.google.android.calculator,0,0,0,46592,2023-03-31
661214bf89b4a596,com.google.android.gsf,0,0,32464779,21684941,2023-03-31
d64e3451ec27569d,com.google.android.apps.fitness,0,0,569320,1658446,2023-03-31
d64e3451ec27569d,com.samsung.android.sdm.config,0,0,268070,50800,2023-03-31
e50b9a6cfed0e05b,org.lds.liv,0,67825,905553227,2144895,2023-03-31
e50b9a6cfed0e05b,com.samsung.android.mtp,0,0,63941,4977,2023-03-31
e50b9a6cfed0e05b,com.clue.android,0,0,8860047,0,2023-03-31
453ecbb862753008,com.samsung.android.mobileservice,0,0,36539,0,2023-03-31
44cd89e6eea27fad,com.google.android.gms,0,0,128234042,38745771,2023-03-31
44cd89e6eea27fad,com.samsung.android.game.gos,0,0,1158110,246524,2023-03-31
fb318218844cb0ea,com.samsung.android.sdm.config,0,0,155455,0,2023-03-31
fe2c7d775238fe8d,com.amazon.mp3,0,0,11861318042,10573152,2023-03-31
598a5f6b833cd6a9,com.hiya.star,0,0,0,2900,2023-03-31
598a5f6b833cd6a9,com.facebook.talk,0,0,78156,0,2023-03-31
5e9292ee3af1f83b,com.samsung.android.app.telephonyui,0,0,0,873501,2023-03-31
686b32041872de1c,com.samsung.android.app.sharelive,0,0,272890,73449,2023-03-31
744be621c2593499,com.weather.forecast.weatherchannel,0,0,14032799,17859677,2023-03-31
744be621c2593499,com.samsung.android.callbgprovider,0,0,0,6362339,2023-03-31
3d9338a487ea0602,com.zoho.notebook,0,0,120906,76465,2023-03-31
ccc5772116312c4a,com.pinwheel.desktop,0,0,6998708,0,2023-03-31
38c20c9bc79073a3,com.samsung.android.game.gos,0,0,553449,1163152,2023-03-31
6b0c7418f6dd5142,com.facebook.talk,0,0,281896,117599,2023-03-31
2a8332ce581f62f4,com.samsung.android.rubin.app,0,0,191924,63398,2023-03-31
7080fcfee2bde899,com.google.android.gsf,0,0,106631081,16139640,2023-03-31
7080fcfee2bde899,com.samsung.android.networkdiagnostic,0,0,3119442,0,2023-03-31
22d9626de5ee5759,com.google.android.gms,0,0,33677593,18082954,2023-03-31
6855c1d40ec079a7,com.socialnmobile.dictapps.notepad.color.note,0,0,269703,12936,2023-03-31
e0235cf767d63ab7,com.google.android.apps.maps,0,0,75891873,1249280,2023-03-31
e0235cf767d63ab7,com.ginoskos.biblicallanguages,0,0,674392,0,2023-03-31
f850d5de013c8af2,com.nianticlabs.pokemongo,0,0,15902246,52592332,2023-03-31
3c4aee0e1f74d370,com.samsung.android.mobileservice,0,0,80429,60171,2023-03-31
3c4aee0e1f74d370,com.google.android.webview,0,0,30092,0,2023-03-31
14b26c16c0be1ac4,com.samsung.android.sm.policy,0,0,1263923,0,2023-03-31
8149ab14fa988f59,com.google.android.apps.translate,0,0,0,373762,2023-03-31
8149ab14fa988f59,com.google.android.apps.photos,0,0,20859,0,2023-03-31
76612fcd96ebef5b,com.samsung.android.networkdiagnostic,0,0,679811,0,2023-03-31
26ef47581ac9edea,com.pinwheel.contacts2,0,0,4843992,943288,2023-03-31
228e8176ad6d9c8f,com.adups.fota,0,0,193429,4624,2023-03-31
58c554e6872f11eb,org.pbskids.gamesapp,0,0,0,65628,2023-03-31
4d8fd7e71cc281bf,com.google.android.apps.tachyon,0,0,127389,0,2023-03-31
df436676fcae6669,io.fieldx.app.devices,0,0,1053243905,0,2023-03-31
3b99e9d1a8215f66,com.pinwheel.desktop,0,0,32761728,0,2023-03-31
7afb46850e006ad3,com.duolingo,0,0,6209510,0,2023-03-31
d1c6f8d4c1776222,com.android.providers.settings,0,0,438976,72599,2023-03-31
d1dca2a1fbc9ab8c,org.khanacademy.android,0,0,277507849,743,2023-03-31
b790336940caa054,com.google.android.inputmethod.latin,0,0,5801480,0,2023-03-31
31fc927da23884fb,com.pinwheel.desktop,0,0,29454959,0,2023-03-31
1f56c3d35088f022,com.gscanlon21.reversedictionary,0,0,2108621,2006,2023-03-31
1f56c3d35088f022,com.socialnmobile.dictapps.notepad.color.note,0,0,117517,0,2023-03-31
faa26ac01bb6e998,com.finch.finch,0,0,161263746,14691311,2023-03-31
e1b107742a8346b0,com.adups.fota,0,0,349425,19776,2023-03-31
9fc2b47e1c634ea8,com.cube.gdpc.fa,0,0,0,13392,2023-03-31
5583f94f06e9394c,com.google.android.inputmethod.latin,0,0,132847,0,2023-03-31
d4e21cf88cc34585,com.veryfit2hr.second,0,0,9876287,70745,2023-03-31
3fe66bd847344005,com.mediatek.engineermode,0,0,3040,4042,2023-03-31
cb71c5332ae04198,com.google.android.networkstack.permissionconfig,0,0,851202,404974,2023-03-31
36d2720119656bed,com.google.android.apps.tachyon,0,0,6640195,56113,2023-03-31
213b1de9dd85c822,com.google.android.networkstack.permissionconfig,0,0,159607,318808,2023-03-31
ebaa14d6a6c6a514,com.google.android.apps.maps,0,0,3994250,477466,2023-03-31
22cb1d1e7fc36e44,com.adups.fota,0,0,299559,0,2023-03-31
40d185f2ee7e8160,com.google.android.apps.maps,0,0,4019011,1464180,2023-03-31
40d185f2ee7e8160,com.google.android.apps.translate,0,0,1166726,0,2023-03-31
225eaa6aa0dd2eae,com.pinwheel.messenger,144300,612850,29395519,78978132,2023-03-31
225eaa6aa0dd2eae,com.android.providers.downloads,0,0,560,6602,2023-03-31
80d43e261fa7a938,com.google.android.networkstack.permissionconfig,0,0,2673951,3288387,2023-03-31
2238792eaeb460bc,com.pinwheel.contacts2,0,0,1378448,1467926,2023-03-31
4774dc0acba254f9,io.fieldx.app.devices,0,0,1195062574,133412377,2023-03-31
0557c0721ff5403b,is.abide,0,0,135502,17606,2023-03-31
3370e6195e81c755,com.google.android.apps.docs.editors.docs,0,0,1426272,59920,2023-03-31
4a74f9a47b02ac9d,com.google.android.inputmethod.latin,0,0,24462,0,2023-03-31
20a5483e75dd09c8,com.gty.macarthurstudybible,0,0,22736,0,2023-03-31
4e2bee45d4e82626,com.google.android.webview,0,0,0,38127,2023-03-31
4e2bee45d4e82626,com.rememberthemilk.MobileRTM,0,0,0,4728554,2023-03-31
68a784fb3b5c2f50,com.pinwheel.desktop,0,0,66609,38494295,2023-03-31
3144dcc8f48a632f,com.shazam.android,0,0,277376,0,2023-03-31
5b2091b9eadf89c0,com.google.android.apps.photos,0,0,45900,0,2023-03-31
883518857fcd4dd7,com.google.android.gsf,0,0,0,65965717,2023-03-31
187948a35ce26218,com.google.android.calendar,0,0,17945783,8493138,2023-03-31
52c209cda2b44fbc,com.android.dreams.basic,0,14332638,0,0,2023-03-31
52c209cda2b44fbc,com.samsung.android.providers.media,0,0,211,0,2023-03-31
9aebcc8484896977,com.weather.forecast.weatherchannel,0,0,7150653,4822297,2023-03-31
b51d328a90973281,com.google.android.webview,0,0,57148,0,2023-03-31
49f87ed2b950620f,com.canva.editor,0,0,1574867,3732,2023-03-31
a3baacd864a06e1b,com.google.android.inputmethod.latin,0,0,96493,0,2023-03-31
6a1841d7ac4993f6,com.pinwheel.safe,0,0,38353017,80048883,2023-03-31
e173ba219dad9e0b,com.pinwheel.contacts2,0,0,1468237,1440673,2023-03-31
2065991b5cf72ee1,com.amazon.mp3,0,0,30958,92885,2023-03-31
028985561115a217,com.google.android.networkstack,0,0,442516,1134294,2023-03-31
aa187bc7359a7d46,com.pinwheel.messenger,0,0,88559677,30718335,2023-03-31
b7176800c567273e,com.google.android.apps.translate,0,0,5966342,14608,2023-03-31
3a41ec714b5e9ff4,com.wapi.wapicertmanager,0,0,41161,24193,2023-03-31
0bfe8a488994a6b5,com.google.android.inputmethod.latin,0,0,148940,67131,2023-03-31
e8582351bee35988,com.google.android.gsf,0,0,58671645,8996570,2023-03-31
4d40f0dbb4ab401d,com.prodigygame.prodigy,0,0,33345438,26072,2023-03-31
727895490ed9eb76,com.zoho.notebook,0,0,1566776,0,2023-03-31
05c315843ecef72b,com.duolingo,0,0,433151477,67408,2023-03-31
1164c7f4600dd491,com.google.android.calculator,0,0,387777,54072,2023-03-31
1db3620537a5ec08,com.samsung.android.game.gos,0,0,364589,414303,2023-03-31
c74f75e5008724bd,io.fieldx.app.devices,0,0,57565184924,415373659,2023-03-31
c74f75e5008724bd,com.google.earth,0,0,125592597,28733,2023-03-31
e08424c6dd5e8efe,com.pinwheel.safe,0,0,0,63968458,2023-03-31
bfacb903ac8ba329,io.fieldx.app.devices,0,0,516051165,796672446,2023-03-31
6c6e2f182647e540,com.google.android.syncadapters.calendar,0,0,27220,9195,2023-03-31
0a159c02e397c071,com.samsung.android.honeyboard,0,0,1944,1532,2023-03-31
0a159c02e397c071,com.google.android.apps.docs,0,0,12674053,12467664,2023-03-31
ec4c2badf68cd50c,com.zoho.notebook,0,0,0,940,2023-03-31
482b9c8e531e162f,com.google.android.apps.photos,0,0,1848735994,462828794,2023-03-31
a938b16bdf9009f9,com.pinwheel.contacts2,0,0,6714654,3456777,2023-03-31
2d757a7e24c3dc00,com.google.android.networkstack.tethering,0,0,321439,873526,2023-03-31
ac24a97ec27a8cff,com.google.android.networkstack,0,0,670087,602553,2023-03-31
d938bfb0a2a43f0c,com.sec.spp.push,0,0,31609,59179,2023-03-31
c72b4b90c1ce53d7,com.google.android.calculator,0,0,44431,79723,2023-03-31
ba1920510bf9404b,com.pinwheel.messenger,0,0,8395221,22674578,2023-03-31
0ea0f5da5b551e9c,com.google.android.apps.tachyon,0,0,566428,0,2023-03-31
c80a9e09f898039a,io.fieldx.app.devices,0,0,49095582577,4724729537,2023-03-31
f4a44c00045c206c,com.pinwheel.contacts2,0,0,1827768,645411,2023-03-31
fea34ff22c32f253,co.happybits.marcopolo,0,0,243221103,265290,2023-03-31
15a86d8b1e1450e8,com.google.android.apps.docs,0,0,1929683,378747,2023-03-31
8f5400424e2f2895,com.google.android.apps.photos,0,0,8209760,32222,2023-03-31
679a1d0f2827d632,com.sec.phone,0,0,53898,0,2023-03-31
7ea7a024f2cc9d5e,com.samsung.android.providers.carrier,0,0,20029964,7981960,2023-03-31
f0cd204a6779e382,com.weather.forecast.weatherchannel,0,0,2079091,2061828,2023-03-31
3abcfd316dd83d4f,com.android.settings,0,2678,0,0,2023-03-31
edde4874d072125b,com.bluproducts.activationapp,0,0,268728,10124,2023-03-31
a0f982bfd1236ee4,com.google.android.gsf,0,0,15018958,0,2023-03-31
75e6d365cbd7e9fa,com.pinwheel.messenger,0,0,9175853,1224081,2023-03-31
599a72095317f4f2,com.google.android.stardroid,0,0,26374,0,2023-03-31
1346b4ac5041d0c8,com.pinwheel.messenger,0,0,27950985,17542575,2023-03-31
78d4456f4fe3afb8,com.weather.forecast.weatherchannel,0,0,12855897,0,2023-03-31
8cad342c4fbb3f71,com.google.android.apps.photos,0,0,111075,0,2023-03-31
43a11979bd14dc76,android,0,0,746481,0,2023-03-31
9eef99b649df8409,com.pinwheel.safe,0,0,188094386,0,2023-03-31
5f8894d9bd628931,com.pinwheel.contacts2,0,0,277815,16612,2023-03-31
9a9287ea56cc8b81,org.lds.ldssa,0,0,107975934,4679157,2023-03-31
1626f9d4ab270fb9,com.google.android.gms,0,0,40365122,0,2023-03-31
e34c6153ea75ceed,org.lds.ldssa,0,0,396761,0,2023-03-31
b9d08d71ac455125,com.weather.forecast.weatherchannel,0,0,887895,1168562,2023-03-31
68c36c0b78c2b42a,fm.pinna.app,0,0,552047,0,2023-03-31
72403302b515ee2a,com.weather.forecast.weatherchannel,0,0,0,564578,2023-03-31
1d0b84fe1bcbd52e,com.google.android.apps.maps,0,0,134094320,0,2023-03-31
5bd5b6e0b69b186a,com.pinwheel.safe,0,0,153848254,1144525,2023-03-31
a7ff9e72454a8ffc,com.pinwheel.messenger,0,0,24496565,5758706,2023-03-31
d4dbb073a19c8bf8,com.samsung.android.mdx.kit,0,0,0,269161,2023-03-31
cbfd0c9012c19b98,com.pinwheel.messenger,0,0,5887110,1185994,2023-03-31
541898933a28f72a,io.fieldx.app.devices,0,0,1704104,1101722765,2023-03-31
c17b7142ffd10e40,com.google.android.webview,0,0,46552,62455,2023-03-31
3a594a504f368e34,com.sec.android.app.camera,6626,0,0,0,2023-03-31
a1a3134b722e5840,com.android.providers.media,0,0,288,368,2023-03-31
a1a3134b722e5840,com.sec.android.app.camera,0,0,18913,0,2023-03-31
13c5e940fa3bd989,com.samsung.android.mdx.quickboard,0,0,0,44275,2023-03-31
10f62f47dda2ae82,com.samsung.klmsagent,0,0,301571,0,2023-03-31
8a3b14121cfee49d,com.samsung.android.mobileservice,0,0,105314,29833,2023-03-31
f9c096f5122241d1,com.samsung.android.app.sharelive,0,0,250269,53185,2023-03-31
aaf0858ad23198f7,com.samsung.android.app.sharelive,0,0,178883,74625,2023-03-31
154d34665eeb0644,com.google.android.apps.maps,0,0,22015247,45332642,2023-03-31
154d34665eeb0644,com.google.android.apps.docs.editors.sheets,0,0,19124952,0,2023-03-31
a98bbaad3c72cb44,com.samsung.android.mdx.quickboard,0,0,20402,22618,2023-03-31
f4dcabf6d046ad71,com.samsung.android.app.sharelive,0,0,221789,41983,2023-03-31
d7f6951832dad879,com.android.ons,0,0,270336,17686,2023-03-31
3b9c25d19a35fbb9,com.spotify.music,0,0,1144798198,507190201,2023-03-31
3b9c25d19a35fbb9,com.google.android.webview,0,0,15465,0,2023-03-31
7e23e67d05087018,com.google.android.apps.maps,0,0,122252,0,2023-03-31
2fff72936e07f89f,com.tplink.weather,0,0,633251,587589,2023-03-31
d63457c64f78db6d,com.pinwheel.contacts2,0,0,84238,264459,2023-03-31
5350dd9b6f65acb6,com.google.android.apps.photos,0,0,67773,0,2023-03-31
1788ff7c3c06dccc,com.bluproducts.activationapp,0,0,438377,24151,2023-03-31
fb771add48bb823b,com.android.captiveportallogin,0,0,2473577,0,2023-03-31
6544b29634f603af,com.pinwheel.contacts2,0,0,0,1584644,2023-03-31
149e4119262c99bb,com.chesskid,0,0,3150491,3169057,2023-03-31
256cfa26817cfdc0,com.verizon.mips.services,0,0,188839816,26400,2023-03-31
b3405d3f2b0ca091,com.samsung.android.app.sharelive,0,0,281047,21426,2023-03-31
b3c3d66247f5fc60,com.pinwheel.messenger,0,0,50237374,15570997,2023-03-31
ecfeb5a9e958661e,com.google.android.gm,0,0,124882,2356058,2023-03-31
bc83f4f87b55f207,com.android.providers.downloads.ui,0,0,721,0,2023-03-31
4be5851eb2550a63,com.pinwheel.desktop,0,0,23373410,12011987,2023-03-31
32c0a39b8a0939fe,com.spotify.music,0,0,90037237,173617,2023-03-31
a6def015cbc450ee,org.familysearch.mobile.memories,0,0,0,3110642,2023-03-31
48f22c6088a13c03,com.google.android.apps.photos,0,0,20753,0,2023-03-31
fd723c939d3fb6c0,org.lds.ldssa,0,0,215521752,114800631,2023-03-31
165360460b86af80,com.google.android.networkstack,0,0,2881970,3857180,2023-03-31
82764197458d32be,com.samsung.android.mdx.kit,0,0,29837,270865,2023-03-31
cb111ea688eb9f42,me.greenlight,0,0,369692,60191,2023-03-31
55328c2e90cbfbf3,com.zoho.notebook,0,0,8921,1298,2023-03-31
16dd34745c1f688b,com.sec.spp.push,0,0,30211,0,2023-03-31
329dce7d63e8eaef,com.google.android.webview,0,0,163814,1696,2023-03-31
329dce7d63e8eaef,com.facebook.talk,0,0,14797214,0,2023-03-31
bed46131dc00fd88,com.duolingo,0,0,586522863,749431,2023-03-31
bed46131dc00fd88,com.canva.editor,0,0,31500384,0,2023-03-31
f0e8423ed17e6785,com.google.android.deskclock,0,0,60379,0,2023-03-31
dcd4d44e3338f174,com.google.android.calculator,0,0,16481,124724,2023-03-31
020c602ff111a880,com.google.android.apps.maps,0,0,1960464,21715,2023-03-31
670010ebc0bf0724,com.google.android.gsf,0,0,42041635,3584916,2023-03-31
8ad40f5169014a9b,com.google.android.gms,0,0,56641332,25955299,2023-03-31
95cc016774310898,com.android.providers.telephony,0,0,0,85037953,2023-03-31
022b5c582de65e4f,com.google.android.dialer,0,0,21037948,1047517,2023-03-31
126dd968e8abcb6b,com.google.android.apps.photos,0,0,56947,0,2023-03-31
1393d2af914c93dc,com.google.android.keep,0,0,0,550205,2023-03-31
1393d2af914c93dc,com.spotify.music,0,0,684614174,511500,2023-03-31
a4c36bf004ddd96c,com.mediatek.gba,0,0,0,322116,2023-03-31
db3869287c4df135,com.clc.encyclopedia,0,0,3184,0,2023-03-31
84e4a3d0256f8d7a,com.pinwheel.messenger,0,0,10492544,0,2023-03-31
2eb5f5956313cf0d,com.weather.forecast.weatherchannel,0,0,3815336,1619558,2023-03-31
ec4c2a9adf5cfa8d,com.android.phone,0,0,85212,121745,2023-03-31
fb080e93750f99d7,com.google.android.syncadapters.calendar,0,0,51571,484893,2023-03-31
fb080e93750f99d7,com.pinwheel.messenger,0,0,7413480,0,2023-03-31
830efd2244795134,com.verizon.mips.services,0,0,37452,0,2023-03-31
c65e2ee05fd1909e,com.google.android.apps.photos,0,0,94062,0,2023-03-31
ee0f60306d5c8c71,com.verizon.mips.services,0,0,159634440,93865,2023-03-31
833e4ca374cf4298,com.google.android.apps.docs,0,0,5800814,999121,2023-03-31
833e4ca374cf4298,org.lds.ldstools,0,0,3246049,0,2023-03-31
72eae144982b92dc,com.pinwheel.messenger,0,0,67075890,0,2023-03-31
ae0ff9f064ad4e8e,com.google.android.apps.maps,0,0,3408084,72994,2023-03-31
21ec9d49b3a8f6e9,com.duolingo,0,0,15042536,1941608,2023-03-31
a1bc5bbd22b083b3,com.google.android.gms,0,0,26529132,12928746,2023-03-31
bb5035ce6e437875,com.google.android.gm,0,0,2135070,2544433,2023-03-31
88c6e071c0aef8af,com.sec.automation,0,0,219594736,2367681,2023-03-31
e13ecf39ec818f4e,com.subsplash.esv,0,0,0,48833,2023-03-31
572c82a7ec466b8b,com.pinwheel.desktop,5805,39681,0,56627145,2023-03-31
c2b3daad764bc70d,com.samsung.klmsagent,0,0,251064,35678,2023-03-31
d1b52e4301984c3b,com.bibleproject,0,0,0,1919510,2023-03-31
f35bc61ad9ed5bb2,com.niksoftware.snapseed,0,0,0,1329225,2023-03-31
c4b1c44b4c8e8a95,com.google.android.calculator,0,0,0,52319,2023-03-31
fc92357467c6432b,com.pinwheel.contacts2,0,0,0,15756409,2023-03-31
11789a9202b210f2,com.windyty.android,0,0,305895,88439,2023-03-31
d7c5fe3cf6400fe2,com.uccu.mobile_banking_phone,0,0,0,642135,2023-03-31
d3d9b1a56f8c8fe6,com.amazon.mp3,0,0,0,462408194,2023-03-31
7523ec9b1182bc39,com.life360.android.safetymapd,0,0,25166456,0,2023-03-31
394dab4a93789108,com.bible.kids,0,0,6567178,0,2023-03-31
bcb58c7f37fb222f,com.samsung.android.mdx.kit,0,0,127820,58410,2023-03-31
550cbe67b40b49a9,com.newstargames.retrobowl,0,77480,0,0,2023-03-31
e05baa1966da4117,com.google.android.dialer,0,0,5538643,2297163,2023-03-31
7ad31d267fd2f580,org.languagetransfer,0,0,3970978,0,2023-03-31
37f5198dd499648e,com.google.android.calendar,0,0,20513,0,2023-03-31
a4ccf3b7c83b7ec1,com.google.android.gsf,0,0,270327985,21806260,2023-03-31
aca408d50678a162,com.google.android.apps.photos,0,0,16631,0,2023-03-31
a9c8e82fc7fe2d92,com.pinwheel.desktop,0,0,13643983,3614589,2023-03-31
20edd633409997e6,com.samsung.android.game.gos,0,0,155177,173442,2023-03-31
6c41b009d480d1f9,com.pinwheel.messenger,0,0,8956814,3098539,2023-03-31
3087d4492b62c370,com.samsung.vvm,0,0,2084,237514,2023-03-31
11d019843786300e,com.google.android.gm,0,0,389944988,272689721,2023-03-31
