device_id,carrier,rx_bytes_wifi,tx_bytes_wifi,rx_bytes_mobile,tx_bytes_mobile,total_used_bytes,extract_date
e735e2f3e349dee2,t-mobile,1312299236,34039774,0,0,1346339010,2022-10-31
db49b285ae41646d,at&t,15333,3502,0,0,18835,2022-10-31
6e82e45207450334,verizon ,697996640,56155274,1041103,181513,755374530,2022-10-31
82376a5159824df4,verizon ,16433037228,277469649,18711,11184,16710536772,2022-10-31
207e52e79242fd56,mint,1351277125,54330076,193862,100251,1405901314,2022-10-31
a2ef8be06c776151,t-mobile,3086072885,81298139,147118,61614,3167579756,2022-10-31
82f67c0243f86b73,verizon ,706698,237815,8095913,412044,9452470,2022-10-31
2fc353e76b9fe3e4,,1118332021,58178465,0,0,1176510486,2022-10-31
668771a505ddd69b,,45002,125476,0,0,170478,2022-10-31
a55eac19a6dcc9f8,,460355568,27533214,626293,31026,488546101,2022-10-31
ff35118f989d7104,,15248,3552,0,0,18800,2022-10-31
cd39d1f653e9af96,t-mobile,727,12316,29848,19319,62210,2022-10-31
ef3e4924d5485c25,home,113886,42654,873224,363288,1393052,2022-10-31
9c35abcccb7bb9f9,mint,47408,127709,10321,3002,188440,2022-10-31
3b70f4b13aa007ed,home,94062604,2006175,754000,233736,97056515,2022-10-31
e894c104b48a6551,mint,614075190,37160415,175232,66055,651476892,2022-10-31
dd53feca36cb754e,mint,704101736,12249490,0,0,716351226,2022-10-31
2ad48a03f0033638,t-mobile,545109,163564,0,0,708673,2022-10-31
46f89486f529bf39,mint,169339,163951,120644,45893,499827,2022-10-31
7cedcd3f2f6b02a9,,3157493,85754,0,0,3243247,2022-10-31
48ed7a83bd91fbe7,mint,725771357,47296386,25768,6643,773100154,2022-10-31
32aed34dd63eecd2,mint,574579,341629,277840,138710,1332758,2022-10-31
81e00e1ce7189ac1,mint,83480908,1136276,9537,2723,84629444,2022-10-31
ccd4b4906c2661ef,t-mobile,392928,121748,411668,119630,1045974,2022-10-31
122cc3881d17a094,mint,352531,103087,240237,73204,769059,2022-10-31
97d0d3735aa27340,verizon ,409905465,9335400,1565171,227534,421033570,2022-10-31
82a1bcd29803d63d,verizon ,5081966174,134455901,1888526,315964,5218626565,2022-10-31
8d62cd9d6bf30413,,656871655,54327859,1114086,62597,712376197,2022-10-31
d6e923cf18a68ff3,,948533,285821,902091,314825,2451270,2022-10-31
9b76c0a541eca965,mint,766594,276902,248893,99304,1391693,2022-10-31
fdd2672fd3649916,t-mobile,0,0,859815,247474,1107289,2022-10-31
930cd72e67f3564a,home,557022224,50763977,1565027,204615,609555843,2022-10-31
e5bfbe540f6880a6,verizon ,557826597,39435877,916986,115511,598294971,2022-10-31
e4ee4399d59ed787,mint,84,84,494624,277734,772526,2022-10-31
60306194de153f4a,mint,11515096,441243,857253,449596,13263188,2022-10-31
072ebe97927e9c18,mint,696546,210593,0,0,907139,2022-10-31
c77adbeabc7cb42d,t-mobile,57294675,7558482,115380,35832,65004369,2022-10-31
2367996d9e048397,at&t,699143,206051,2095,36041,943330,2022-10-31
e4db8b5579d58548,home,801782,238032,713597,245882,1999293,2022-10-31
75443e11e63a4573,mint,126385,51202,0,0,177587,2022-10-31
14c844339ba90e8b,mint,16007,12439,188242,68009,284697,2022-10-31
0a5cf931dec27384,t-mobile,602000,186703,136866,51439,977008,2022-10-31
0286a5a8ec130a88,mint,0,0,131437451,4300790,135738241,2022-10-31
1bf8eb3fd43f9182,t-mobile,675204027,31873381,2395156,462406,709934970,2022-10-31
80ce8cec75de0136,mint,597263349,47309836,15994,15295,644604474,2022-10-31
d2cbc2b8fe5df968,mint,756764,238171,9003,2352,1006290,2022-10-31
64e7951e4d271c5a,t-mobile,1112561580,75202728,282172,74879,1188121359,2022-10-31
c965a55e52cff4f5,,1056405829,12728335,0,0,1069134164,2022-10-31
8d5f4579c792297a,mint,626462994,9350093,990,16533,635830610,2022-10-31
6e242900bf044aa3,mint,720562,240538,184147,60713,1205960,2022-10-31
07bb0d093248c6d8,mint,600264205,14956499,0,0,615220704,2022-10-31
b6099303737c3b45,mint,28724,11269,0,0,39993,2022-10-31
3ca357c7ee17da82,mint,1197732411,69684327,978365,156468,1268551571,2022-10-31
fdc5dc5b5d303de7,mint,274438949,9947729,102842,36485,284526005,2022-10-31
749e423b0028823f,,381985408,5029122,0,0,387014530,2022-10-31
7d0399d31a127d89,,124808287,2831659,0,0,127639946,2022-10-31
fb3748c0b95e1047,,268976653,12410744,0,0,281387397,2022-10-31
25c1e766b986d494,t-mobile,676547756,35592349,0,1464,712141569,2022-10-31
00da7650c859fe46,gci,32063,7128,84,84,39359,2022-10-31
7e400301e2aff55b,mint,1980144641,28301518,0,0,2008446159,2022-10-31
813ed72ad58c840f,mint,19390962,1524821,0,0,20915783,2022-10-31
2b76ef21f0972366,gsma,729007464,74153564,112808,32553,803306389,2022-10-31
becd5db826b0aaf6,t-mobile,420257039,35272972,22015448,1148238,478693697,2022-10-31
7fbd8f671010def9,pure talk,1341797789,20158335,100546,29879,1362086549,2022-10-31
872ad9d67dbfeacb,mint,668121493,7338134,0,0,675459627,2022-10-31
8b98defaabed34b4,mint,382244852,11769385,66001,11157,394091395,2022-10-31
66bd1aeff2bc3e6f,home,92906,134190,19652752,429356,20309204,2022-10-31
3d82f84becf6b4ea,mint,0,0,80212020,1357827,81569847,2022-10-31
4b74c93a2c56e9b2,mint,898766447,65823506,638864,29991,965258808,2022-10-31
f86fc5bd3a88ac38,mint,885382669,69452619,362369,81001,955278658,2022-10-31
27f726c67da9352a,,13790,14557,0,0,28347,2022-10-31
89c77b957c437c1d,mint,49843864,1049592,0,0,50893456,2022-10-31
b1d457ad618100b4,ting,520584955,52474678,0,0,573059633,2022-10-31
bd00e80361c1ce67,at&t,149759084,3640367,0,0,153399451,2022-10-31
3982f2beb423d442,,73723927,1634869,0,0,75358796,2022-10-31
f5aab0f34f0dd665,pure talk,40450525,1395504,0,0,41846029,2022-10-31
f6f2f7f0a0d7a171,,484715675,8645763,0,0,493361438,2022-10-31
3ad87f205cf8447f,at&t,1868978,173844,0,0,2042822,2022-10-31
ba457b5b3561c13f,mint,139910660,1550840,786678,91576,142339754,2022-10-31
a077fcf7f22a1aa0,,609259999,9452755,0,0,618712754,2022-10-31
70fa29f4c7cd28c2,t-mobile,563560904,14594893,104,104,578156005,2022-10-31
2b84cd76db0dc53e,mint,415102851,7370807,59824,22088,422555570,2022-10-31
91d7e55febd994de,t-mobile,1142560,246977,101906,13209,1504652,2022-10-31
b4876257cf7597fb,t-mobile,674481327,72105859,6935,2284,746596405,2022-10-31
86b66235a8f97753,mint,669014,291137,0,0,960151,2022-10-31
0cd832200a023594,t-mobile,32886038,595783,829042,318297,34629160,2022-10-31
8f8fdf771a601eeb,,577851,178614,707753,220428,1684646,2022-10-31
88921f0fc3957648,t-mobile,29716348530,428765534,31241,303186,30145448491,2022-10-31
8f9446c2f7df6146,,794275,274434,0,0,1068709,2022-10-31
da8581c442c5c092,,170721,140043,0,0,310764,2022-10-31
4e8ff37c15a50e46,verizon ,3175446256,59083650,55933933,1930012,3292393851,2022-10-31
5fdbc370f739f150,mint,0,0,986930,338086,1325016,2022-10-31
107200ad87979fc6,mint,0,0,1291388,92163,1383551,2022-10-31
ecfeb5a9e958661e,gsma,256023335,9590448,65605,125526,265804914,2022-10-31
576cdd168325b31d,mint,626067,192105,538897,182135,1539204,2022-10-31
3e3a471bc1230afd,verizon ,12930503090,233555296,647856,63526,13164769768,2022-10-31
f0c1d9b97a6ee989,verizon ,150534719,2419202,196613,122055,153272589,2022-10-31
f0e8423ed17e6785,mint,877845827,90043144,0,0,967888971,2022-10-31
7e7369636878fe47,t-mobile,682051,208525,11554,3401,905531,2022-10-31
a869c1c7c1f176d1,,613593709,52752819,0,0,666346528,2022-10-31
c65e2ee05fd1909e,verizon ,541319169,58073401,958775,139997,600491342,2022-10-31
3d25a70efe370e37,t-mobile,810239,235716,144083,38089,1228127,2022-10-31
ed2c5e4c5b62cd06,verizon ,851662,225560,233064,155154,1465440,2022-10-31
48223e3a36498e35,,667707,369504,0,84,1037295,2022-10-31
1ebeb8b029bb5a70,t-mobile,89509,19939,0,82,109530,2022-10-31
554a777f34531072,mint,624319208,42456575,113339,45189,666934311,2022-10-31
a873175ffde2f63d,verizon ,8968000435,212541475,1062713,179690,9181784313,2022-10-31
f5581501aa89347c,verizon ,696973,192760,870628,300302,2060663,2022-10-31
df0d5acc3b46fae9,at&t,375986,206171,100996,69621,752774,2022-10-31
e914b54496322d0f,,766579,244906,545637,188151,1745273,2022-10-31
9df7be423d6434ee,,736282,280570,704110,251372,1972334,2022-10-31
275140c6151e9b0e,t-mobile,123226045,2978741,14005,2447,126221238,2022-10-31
353f1bc5f0bc52f9,t-mobile,19945888,1848339,119177,40244,21953648,2022-10-31
319ceb053ff0e097,,1034054808,68436589,0,0,1102491397,2022-10-31
2b6af2138e5cce21,t-mobile,15321361001,293175405,49019,19166,15614604591,2022-10-31
e13f42b3f22cbfe2,at&t,877232,233073,15280,3850,1129435,2022-10-31
8cd85d679b1090ea,,570183,172966,0,0,743149,2022-10-31
4e3004125dbfc128,mint,746060997,22233390,0,255,768294642,2022-10-31
e93603756c4a2651,at&t,21589,7135,0,0,28724,2022-10-31
6f7f20039aa932b7,t-mobile,512619516,59869401,984741,160017,573633675,2022-10-31
26d5429aba73ee21,mint,635150,186860,34035,133262,989307,2022-10-31
144f212587023e8d,mint,351277470,8064062,6362,1984,359349878,2022-10-31
7afddbe07e73932b,,7493,2303,0,0,9796,2022-10-31
70f7d5bc8a3690d5,mint,257238,76137,0,0,333375,2022-10-31
b18ae630685f6ce1,mint,24715,8677,0,0,33392,2022-10-31
6585c8d15692b895,verizon ,183407928,2904984,131894501,3937963,322145376,2022-10-31
cefd4ba7724f34bb,,660477,175971,829834,284848,1951130,2022-10-31
b45bf7bea9628c5e,mint,235112590,13835196,0,0,248947786,2022-10-31
0aa0d00559b3b053,mint,3276082832,120451980,13547,4352,3396552711,2022-10-31
9d9920ee5a29b71f,t-mobile,651321102,10095990,15444,7576,661440112,2022-10-31
51b190e5cf16ad7d,mint,892548115,67763176,66786,25952,960404029,2022-10-31
167dfebe2978b569,metro by t-mobile,880540,343357,0,0,1223897,2022-10-31
3256dc933e7ec406,,714924,275880,0,0,990804,2022-10-31
2c8e82ade4e3ac14,mint,802975289,55932317,81124,57648,859046378,2022-10-31
39b7235c0b54bf4b,,250456,74102,0,0,324558,2022-10-31
09b0fc671cf18396,home,378248131,5418626,201329,68777,383936863,2022-10-31
3396cb3da915a7e7,mint,743364,240403,240590,75321,1299678,2022-10-31
994e14ae57e01b55,t-mobile,26226,139134,233503,78627,477490,2022-10-31
b07a93cff486b044,mint,457276001,6031387,51105,123525,463482018,2022-10-31
e7b9614f844c53b1,t-mobile,1240163238,49199500,732990,70890,1290166618,2022-10-31
474dbd6017badf2a,mint,220543,81866,150121,42567,495097,2022-10-31
a7aa0b2cfb15aa19,mint,921798,404328,21442,5640,1353208,2022-10-31
fce04db4ae5bc230,,263649717,27685416,802581,105040,292242754,2022-10-31
af79af81ab00c4f6,,31863,6859,0,0,38722,2022-10-31
1c4ae1b8ba2c6c23,,27982924,862245,0,0,28845169,2022-10-31
ad70fdf7c4c78cee,mint,840475,247146,4122172,218136,5427929,2022-10-31
ec2d5a94a105aa70,,246961091,9449543,0,0,256410634,2022-10-31
3269a5899b862456,t-mobile,462054884,16713071,2073176,358180,481199311,2022-10-31
c3cf8823ba56090f,t-mobile,430995163,53922522,214246,76869,485208800,2022-10-31
f6570ed5ccac9511,mint,611280805,43012085,799244,91876,655184010,2022-10-31
dda218209c80ee75,mint,716950444,62847292,0,0,779797736,2022-10-31
aaf7da6aa611710f,t-mobile,0,124,255898,75127,331149,2022-10-31
d9c90b3775264075,mint,970626,277204,34544,12170,1294544,2022-10-31
0946cb15da2ae3eb,mint,1003093,194709,33869,9800,1241471,2022-10-31
f670aea77f264c5c,t-mobile,116915605,13589375,0,0,130504980,2022-10-31
7b615f8613460626,t-mobile,187125008,6229276,1371356,335223,195060863,2022-10-31
52a6023e0b08d188,mint,805973,222369,294192,90736,1413270,2022-10-31
ba09d72ddcc8175f,t-mobile,609086,169209,0,0,778295,2022-10-31
9d738aa44a0c4102,t-mobile,166180,53079,652514,209781,1081554,2022-10-31
6b53efc2d083b028,mint,1196832553,89809536,6853,2199,1286651141,2022-10-31
292f8cbef70c645c,t-mobile,569943,204786,53656805,1380140,55811674,2022-10-31
333301b4fc7842c3,mint,0,0,52764123,1444757,54208880,2022-10-31
2b256bd1afdca9b8,mint,244405635,3645185,550,9457,248060827,2022-10-31
29e407aae08b5a4a,,41716748,1079306,0,0,42796054,2022-10-31
4bce435ef5debc9c,gsma,1177584448,80108065,1569009,188965,1259450487,2022-10-31
501e2eb8954648f5,t-mobile,84,84,104,104,376,2022-10-31
7886004bba5f4251,mint,660319,200911,0,0,861230,2022-10-31
4db914c682de81fa,mint,210819814,2402852,849215,282307,214354188,2022-10-31
d09bb3ab58239b21,t-mobile,927737711,60517482,191821,79828,988526842,2022-10-31
64f445a92db573eb,metro by t-mobile,1063426525,75742141,104,104,1139168874,2022-10-31
3440bb47c2e514f8,t-mobile,442327,118107,24930,6871,592235,2022-10-31
88fdf7783553f56f,mint,710423397,15387641,198400,69074,726078512,2022-10-31
d3b2e075bb42fc7e,mint,196693,59576,91938,11447,359654,2022-10-31
e6f7c68551eb4e19,mint,863956831,44887714,721936,132993,909699474,2022-10-31
2bc8505ecb0673fb,mint,2097102054,54310907,0,0,2151412961,2022-10-31
29778d02bdfcdec3,,73509420,1415153,0,0,74924573,2022-10-31
dc204339c4924da7,mint,22267,7843,1020973,182883,1233966,2022-10-31
5cf0ed06d16c360d,,22554,6357,0,0,28911,2022-10-31
2804f69f4611dfdd,mint,222010468,9830633,1548975,239575,233629651,2022-10-31
c30535c757038d78,mint,405130850,5205188,0,0,410336038,2022-10-31
baa2d6c489e7f456,mint,4156628529,67797674,0,0,4224426203,2022-10-31
a306f06763eed885,mint,634549046,30387542,0,0,664936588,2022-10-31
141515deb9dd7c83,mint,546248729,63891646,805,7084,610148264,2022-10-31
8ea288b9a479ef95,mint,818259933,29731608,5,3,847991549,2022-10-31
e54cc499c38c16cb,mint,144303256,2189416,55093157,1813868,203399697,2022-10-31
a1c77074f0ba0b37,mint,131636098,9697842,0,0,141333940,2022-10-31
f883f918b4218330,mint,1017147,208655,614,7542,1233958,2022-10-31
9858d32316437c92,t-mobile,44424,48170,0,0,92594,2022-10-31
4d34f096937980ae,t-mobile,557697983,9392406,45,35,567090469,2022-10-31
c837d1b5ad5b4d12,mint,223559170,3046591,41062,14163,226660986,2022-10-31
f17890c9c78016dc,metro by t-mobile,14139,4063,15065,3450,36717,2022-10-31
f9ee273cad983b89,mint,639045214,51474205,184339,65944,690769702,2022-10-31
025f620ba9298c5d,,73544236,1184751,0,0,74728987,2022-10-31
7391618c1278801d,mint,0,0,916897,173447,1090344,2022-10-31
54d5fbb086b2c8fa,mint,277435914,3429190,0,0,280865104,2022-10-31
070419e06df40c8c,,804106,241310,0,0,1045416,2022-10-31
cc20a233935c3d31,t-mobile,301267083,7755448,0,0,309022531,2022-10-31
333653da4ce80afb,,148287933,2743968,0,0,151031901,2022-10-31
13618c5c2336b0b4,t-mobile,1202620209,70591184,13691,4317,1273229401,2022-10-31
92c76ede574e1213,mint,567020966,56709956,22410,7512,623760844,2022-10-31
598b7c12de9f4345,t-mobile,3051382277,80546791,109270,42542,3132080880,2022-10-31
15aff3ae1fa6a427,t-mobile,691543931,50066556,113,85,741610685,2022-10-31
34bec7cb8d2d92a2,,3717807103,55097685,135762582,1375700,3910043070,2022-10-31
4e4069b8db6ba343,mint,750564981,30844305,136381,49237,781594904,2022-10-31
df4785dc53456caa,mint,3325058064,113018667,0,0,3438076731,2022-10-31
4b58e2a2a244730e,t-mobile,1435990739,59928329,6826,2152,1495928046,2022-10-31
8fd4d4106721f833,t-mobile,744082859,9571061,1275838,75509,755005267,2022-10-31
5f11a4636356cab9,us  mobile,227690931,18790849,973927,161018,247616725,2022-10-31
1c21baf21b5dd35e,t-mobile,998781654,78988397,8441,2341,1077780833,2022-10-31
55df0655ae5e3f00,t-mobile,3710872525,108377270,6972,2356,3819259123,2022-10-31
fda367396cd7e3b8,t-mobile,2982189824,106248885,17796,10142,3088466647,2022-10-31
09464cf42b8e5721,verizon ,457621188,35491087,609604,14169,493736048,2022-10-31
595455b572c87607,at&t,834210530,87284511,95935,38455,921629431,2022-10-31
da31179eab302a77,verizon ,583898979,21780843,675,255,605680752,2022-10-31
e2da7b727ff49437,verizon ,317548521,45804301,1636828,231101,365220751,2022-10-31
8aada32ff1134e23,verizon ,990640363,70864102,1869194,222009,1063595668,2022-10-31
d9f66a2ccec93f73,verizon ,1139721770,79425063,926187,119898,1220192918,2022-10-31
95db30ccb1dc56ac,verizon wireless,1378090041,69997031,136730,45873,1448269675,2022-10-31
f9d452197f535add,verizon ,1056632525,67942765,660734,43907,1125279931,2022-10-31
f37dc0bf4732945a,verizon ,1013157798,68397432,855513,109568,1082520311,2022-10-31
6e931d05fa13e1a6,t-mobile,467659442,60476056,12144,1672,528149314,2022-10-31
986e4ff5430845b1,mint,637500643,43718686,34333,11266,681264928,2022-10-31
df86b81508144ce1,,1150477042,66741232,31555,10148,1217259977,2022-10-31
18c9d88fd97e4ce2,mint,114392310,10569613,0,531,124962454,2022-10-31
97e073c4a97ed8f6,mint,1021937817,55873939,1957727,396487,1080165970,2022-10-31
0b3d1b62fbe7e734,,933539,257621,238182,69850,1499192,2022-10-31
8fd889fddc393923,mint,1687607354,73807470,8368,6106,1761429298,2022-10-31
a6820deb538c6eed,home,3978566205,104208673,1079549,184185,4084038612,2022-10-31
b6561e70fec0fa69,home,183137306,22400219,1064637,208884,206811046,2022-10-31
42059cb5fc607519,t-mobile,276294033,12448228,1174827,232523,290149611,2022-10-31
e54c8cc00d05b89e,mint,0,0,72553,22289,94842,2022-10-31
30919556a7938a70,,7100465767,169530592,94033,33838,7270124230,2022-10-31
73c8ec38a79d9412,mint,631360686,49445407,1274039,70320,682150452,2022-10-31
da3f96afe53dbab6,mint,392752779,12677750,0,0,405430529,2022-10-31
c77f83671988ef50,t-mobile,331492661,21716114,0,0,353208775,2022-10-31
346d202a1fa9e81e,t-mobile,858105548,34369852,892573,142499,893510472,2022-10-31
f384925173543d43,,765454,221498,0,0,986952,2022-10-31
df439c52b76d2108,,92568270,1437681,0,0,94005951,2022-10-31
2cf6e9b46019f1e3,ting,563592525,27555580,526036,207418,591881559,2022-10-31
944cde45c611d469,t-mobile,659415323,51756991,811799,254750,712238863,2022-10-31
6369d1425fcd45ae,t-mobile,690967709,33106362,1994871,317606,726386548,2022-10-31
49c6168fbf00d540,,1471368,247581,243995,82293,2045237,2022-10-31
592a49f84b58065d,at&t,1547145886,37775190,1515335,352013,1586788424,2022-10-31
4a8cf1c6a0a00150,at&t,263057048,34038051,957089,128366,298180554,2022-10-31
6f0d16e507ea87a1,at&t,624431088,52878218,649791,95120,678054217,2022-10-31
3ec5d8e426736461,verizon ,30396101,2466832,84,84,32863101,2022-10-31
f9ed31c175db51fc,mint,792473,200989,1021956,295601,2311019,2022-10-31
2a93709756e2cf0c,mint,688878753,55333148,84465,28844,744325210,2022-10-31
7c539018073a53fc,verizon ,1346432184,74205810,6661,1793,1420646448,2022-10-31
8d519dcc4cefd997,at&t,142614765,6027591,84,84,148642524,2022-10-31
5b79557b38713584,verizon ,718264511,64328160,1861418,259956,784714045,2022-10-31
8eaf727852d5b07b,verizon ,1125532419,64502804,46965,14813,1190097001,2022-10-31
52c958ee10b4846c,at&t,194388045,11883391,692160,237858,207201454,2022-10-31
2fdc55eeec149501,at&t,786755147,66751554,6621,1649,853514971,2022-10-31
f294398d828a933c,verizon ,678089338,36482545,1318975,87279,715978137,2022-10-31
764d96c85a80fe33,verizon ,275989435,3846009,95025,28134,279958603,2022-10-31
d89a055ac50235ef,at&t,315542297,14282151,13296,3665,329841409,2022-10-31
070fc1ddc78d2d71,mint,791014495,18888105,6621,1753,809910974,2022-10-31
242c3808887dcb41,verizon ,65081,187935,894523,252080,1399619,2022-10-31
d42e50c1fc08b64e,verizon ,809567938,58782643,664249,100220,869115050,2022-10-31
0c0ed620bafe8198,verizon ,1112268396,28841430,2008128,315550,1143433504,2022-10-31
d0f646e016af86f8,,656442120,37863875,557556,265760,695129311,2022-10-31
bf800dc69f947662,verizon ,959065608,67987040,283068,87219,1027422935,2022-10-31
774cf537b4fadd5b,verizon ,1239643074,63760415,236766,72617,1303712872,2022-10-31
79018aae79245e0e,cricket,1129440526,50359301,2985981,700169,1183485977,2022-10-31
f4076d2d9595e2a1,t-mobile,871419820,45919094,1958394,275633,919572941,2022-10-31
ca519057bd95288a,at&t,557922142,54353813,4813,8721,612289489,2022-10-31
dcbb3f872b985566,verizon ,569152066,48053468,655929,34029,617895492,2022-10-31
48f94cb1c7c08046,verizon ,1570930764,63140817,1843612,216610,1636131803,2022-10-31
8a309c93a3a45751,mint,112978803,2121510,0,0,115100313,2022-10-31
9ef7fb02b0af1941,mint,0,0,32853,8197,41050,2022-10-31
781f9c2bc264fbbf,verizon ,198915065,5420257,1338311,83683,205757316,2022-10-31
51809764fee14a9a,Â ,13899595,3409491,729036,83630,18121752,2022-10-31
d4ffac163ea75fd5,t-mobile,114909052,3181275,515677,55662,118661666,2022-10-31
db98e2503807cd93,t-mobile,393269980,37890061,0,0,431160041,2022-10-31
d4ebd4a4f3139c22,mint,1060739,214627,14328,2435,1292129,2022-10-31
2e6c251ec3038666,t-mobile,752176629,48042436,152,741,800219958,2022-10-31
b891fcee7bccc3d2,t-mobile,302278,294872,670030,206398,1473578,2022-10-31
e97dcd154e37bd69,mint,310605782,13579214,0,0,324184996,2022-10-31
c8b23ea87c18e08b,,860680,271311,55918,17463,1205372,2022-10-31
08d3acc81e5a1bf7,mint,186799519,7999292,19341,5088,194823240,2022-10-31
283da8b2cb4c4af5,mint,1046420559,57813025,953019,165900,1105352503,2022-10-31
d39e7433fa271860,t-mobile,749262563,56032364,163645,23312,805481884,2022-10-31
6e3c891cf7e4da09,mint,3550530666,121907353,3481229,718266,3676637514,2022-10-31
632d050c19b0cd92,,585204,185519,0,1476,772199,2022-10-31
a8c31bd73a73ad5b,,589360,138893,0,0,728253,2022-10-31
a448c082b8b4e51e,,299597045,23520179,54520,18939,323190683,2022-10-31
a0c48a50862b8f48,mint,0,0,119918089,2272762,122190851,2022-10-31
1388f061269a247e,mint,559269438,35648769,171082,62432,595151721,2022-10-31
03e019bf7f42778a,mint,608306864,24619043,20857,7763,632954527,2022-10-31
9bc1d8b304c26cfc,mint,786071410,36592998,45903,20648,822730959,2022-10-31
19fa1372eb6bb946,mint,1067475701,45207648,21084,6955,1112711388,2022-10-31
ee62b5c820b0594e,,88424494,2075624,0,0,90500118,2022-10-31
7e0377af74ae502f,t-mobile,632653653,45443207,0,0,678096860,2022-10-31
96027b5ea55f62a1,mint,563917524,46460299,36060,20662,610434545,2022-10-31
b5edcede7a7f7812,mint,293201104,20115650,568789,39970,313925513,2022-10-31
d2dfa9744c6bebb5,t-mobile,888238161,95114756,13582,4352,983370851,2022-10-31
fdcd986284207ce5,mint,1014226203,67376317,34084,11999,1081648603,2022-10-31
15a007fde3be951d,mint,8170,2520,26837,176863,214390,2022-10-31
bfbd766c9a1d5fbd,,308129129,3208147,0,0,311337276,2022-10-31
57b12eaddf2df1d1,t-mobile,52074219,956938,45124,406341,53482622,2022-10-31
a92b860fd50c9e70,,126202,30840,0,0,157042,2022-10-31
3add4deac38fa62b,mint,3126580787,106091880,609378,14365,3233296410,2022-10-31
d720fe2d78823b59,mint,967150934,39213730,1337751,784160,1008486575,2022-10-31
ef980a9c9bd2fe86,mint,650521218,54322701,28971,10925,704883815,2022-10-31
b019172e4a5611f0,mint,0,0,657263,55326,712589,2022-10-31
6537edb702636be6,mint,785683321,48900080,0,0,834583401,2022-10-31
bb4166a50b15d372,t-mobile,283301,753462,0,0,1036763,2022-10-31
4ececb526620e1a2,t-mobile,2632063079,91269302,51022,12711,2723396114,2022-10-31
ebff83cf40c2478c,mint,3933466454,93357164,1652,7541,4026832811,2022-10-31
d8284f2e11eae6b6,verizon ,3443082560,85993625,837530,84423,3529998138,2022-10-31
57fa2b6a66fc409c,verizon ,263174640,33912573,34436,11226,297132875,2022-10-31
0da704d1454450a9,verizon ,0,0,133933917,3820217,137754134,2022-10-31
d6ddadba82101247,verizon ,915306612,75393302,1950627,278123,992928664,2022-10-31
df996f1bc1a53d42,visible,381683853,41894631,801990,82024,424462498,2022-10-31
a52dff2b7a6da007,verizon ,701468178,53815937,1375808,121074,756780997,2022-10-31
c92f70229e415e56,verizon ,905155,265208,284528,304393,1759284,2022-10-31
2013194d9e29a336,verizon ,389314283,13542467,977179,118055,403951984,2022-10-31
7adc242d2c6034fd,t-mobile,619316901,52550235,6565,1948,671875649,2022-10-31
27478d1f00d13981,t-mobile,3106069491,52935771,85374,162468,3159253104,2022-10-31
358f1c8037cffc7c,mint,0,0,870011,268255,1138266,2022-10-31
27684263c985ed92,mint,0,0,20656,7511,28167,2022-10-31
3496fbee724b55e0,t-mobile,1553361720,96777350,9758,7791,1650156619,2022-10-31
c4f11e83109806c2,t-mobile,1010920764,52560628,96108,36680,1063614180,2022-10-31
a5bcf49aeaf29b24,mint,843957960,76991813,695306,51358,921696437,2022-10-31
37e0b30fa760800d,,1602917924,19574280,0,0,1622492204,2022-10-31
9ab50f41e18f3244,t-mobile,0,0,665840,201290,867130,2022-10-31
1e73a8981ff81f87,mint,730976,209536,85746,34637,1060895,2022-10-31
dd88164e564df2ca,mint,395886331,33834911,0,0,429721242,2022-10-31
3952086e71377acd,,42965180,3975386,88838,31796,47061200,2022-10-31
897f86682be53408,mint,84475612,2105066,0,0,86580678,2022-10-31
48bb1bef9634590e,mint,1060987299,55283733,428600,176314,1116875946,2022-10-31
63928bc62808ae25,mint,898110,231188,0,0,1129298,2022-10-31
f34ae588d68c11fc,t-mobile,550207956,59672979,71755,32462,609985152,2022-10-31
6c6609a08c3bfea0,t-mobile,0,0,973824,314664,1288488,2022-10-31
46d0a8edbe33886c,,13937,5692,0,0,19629,2022-10-31
227ed5bc7467d2c3,mint,1335539114,34534490,38120,22095,1370133819,2022-10-31
2aeb908acf37d792,at&t,0,0,1095176,106147,1201323,2022-10-31
705779486d82cb62,at&t,0,0,998245,188011,1186256,2022-10-31
fc9129fe662b6fbb,at&t,686714733,34069430,170376,60507,721015046,2022-10-31
78437428b38e924c,at&t,0,0,671850,76076,747926,2022-10-31
8f75969cdd9ac057,verizon ,1239740926,69242563,6661,1793,1308991943,2022-10-31
dd7df73774fc40f1,verizon ,4877497798,120649702,2141554,370710,5000659764,2022-10-31
b758a0696d01ce2b,,1140070742,63704408,668190,87906,1204531246,2022-10-31
3f0a9a6b42adf3fb,mint,482713141,40272157,6329,1649,522993276,2022-10-31
2827998dfd34ce84,mint,1349887025,63529665,14965,5216,1413436871,2022-10-31
63b6f0e969212a1f,at&t,1104740249,85970515,6963,2371,1190720098,2022-10-31
fcb725b06420a31f,at&t,1376764721,43313870,0,390,1420078981,2022-10-31
f0723b8c99b24156,red pocket,2646032296,26534898,1955883,599238,2675122315,2022-10-31
9ac0997a203a3ada,us  mobile,1421830274,50544962,45861,17558,1472438655,2022-10-31
246b4108f062c384,verizon ,67094,20016,998442,222744,1308296,2022-10-31
c6c931dce93dfa0e,verizon ,871320191,55399130,84032,25866,926829219,2022-10-31
3775a04ea18133af,mint,21041,12887,0,0,33928,2022-10-31
7305da254ddab2b2,verizon ,880642332,98450739,1274719,67072,980434862,2022-10-31
