field_id,form_id,id,ref,label,attachment_type,attachment_href,attachment_property_description,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
M78zrfW944MC,Wc0VU0TL,OEoiGQmtFCrX,01F32JG28QJBG6Q07K6DQRWWE9,Outsourcing / Offshoring,,,,2023-06-14 20:29:47.694000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,eC5svpFTaUyu,01F32JG28N4T7XSB6NFXNT77CC,Vietnam,,,,2023-06-14 20:29:47.626000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,dX3D0PrQdGa7,01F32JG28QAK3DDJ215DGGFK76,Photography,,,,2023-06-14 20:29:47.697000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,L1lGMgczH2yn,01F32JG28KPAGKW5Q05TV135QM,Kazakhstan,,,,2023-06-14 20:29:47.551000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,Ot6oYks2xexF,01F32JG28KYP7CEQ3A2R163DRY,Chile,,,,2023-06-14 20:29:47.503000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,bpF95eK2SoCg,01F32JG28QH2HNJHB9B56VV70Y,Venture Capital & Private Equity,,,,2023-06-14 20:29:47.716000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,Ru4xHC3pT0Ne,01F32JG28QE3PDKPJCTYH9QZES,Public Relations & Communications,,,,2023-06-14 20:29:47.702000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,QSp1orrDZHQd,01F32JG28NTBMB4D7KQBNS14RX,Automotive,,,,2023-06-14 20:29:47.637000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,B9GhMMKrvCbn,01F32JG28J9CT7TMR5A80J4K7R,Azerbaijan,,,,2023-06-14 20:29:47.481000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,biviaudK0APA,01F32JG28PP3SNNXMB16MS2RFH,Electrical / Electronic Manufacturing,,,,2023-06-14 20:29:47.656000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,oxpRQH8AHrto,01F32JG28MD07HEK14M4V5ZGSV,Montenegro,,,,2023-06-14 20:29:47.574000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,xBcmPa8boace,01F32JG28N9PXBQHJ6A6MQVX9Z,Slovenia,,,,2023-06-14 20:29:47.603000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,bSxWQkAXnD8c,01F32JG28P08EBY4VCE448WKE5,Farming,,,,2023-06-14 20:29:47.660000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,lFXLAOVCGtha,01F32JG28PRSHEE0VZRYPGE5JS,Higher Education,,,,2023-06-14 20:29:47.668000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,26oU4VQjL1F2,01F32JG28NHA47QG645DYJE092,South Sudan,,,,2023-06-14 20:29:47.606000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,aD38eNVAAMjw,01F32JG28NWPC7HVSH6V1R89YW,Sweden,,,,2023-06-14 20:29:47.611000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,mfmel9JBYTXM,01F32JG28MGX2BEA8YYWHWCZ71,Samoa,,,,2023-06-14 20:29:47.595000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,Py6IUTiFVNuO,01F32JG28NJ4JE7Q5HJS1DVHGH,Tanzania,,,,2023-06-14 20:29:47.614000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,FBSxi5HpKPD6,01F32JG28KWDTH59C8M4WXDD7T,Hungary,,,,2023-06-14 20:29:47.541000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,JtJ9sPpGbtct,01F32JG28QSD6QP98G44G9M4GR,Railroad Manufacture,,,,2023-06-14 20:29:47.703000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,9pvbLNmN11ey,01F32JG28M81MKRQQ68ZZT3KY6,Macau,,,,2023-06-14 20:29:47.562000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,D6eUMMhvFcHY,01F32JG28Q5YNK178GBZ2KB7T7,Wholesale,,,,2023-06-14 20:29:47.717000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,NbhtckR0bek5,01F32JG28N3N4KJ10FRBSM8HT1,Swaziland,,,,2023-06-14 20:29:47.610000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,CQM9UllSBc70,01F32JG28K507YZTWPM083P76Y,Dominican Republic,,,,2023-06-14 20:29:47.519000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,uGeOXVULoLsk,01F32JG28QSCVHBP2DX3W4EDQR,Recreational Facilities & Services,,,,2023-06-14 20:29:47.705000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,UDeIN91l564W,01F32JG28MADDCCHJ05Z6EFTVK,Mongolia,,,,2023-06-14 20:29:47.573000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,MEPN3h4Kfcmc,01F32JG28M24MZ5E27QZA10H3X,Philippines,,,,2023-06-14 20:29:47.589000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,lf1BKWP9kVGT,01F32JG28M40B26VFWYQSAKEW7,Palau,,,,2023-06-14 20:29:47.585000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
M78zrfW944MC,Wc0VU0TL,PekFfQcRnCCB,01F32JG28PJP50Z5GQDGN2ADCV,Hospitality,,,,2023-06-14 20:29:47.669000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,BPXc0IHxHjU6,01F32JG28N9GTCQYKZQ85X9KBF,Sri Lanka,,,,2023-06-14 20:29:47.608000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
oidKffKPoCOO,Wc0VU0TL,Mb1gBIJE5BdG,01F32JG28KGMNJ0Y7SSSTWRMG8,Ecuador,,,,2023-06-14 20:29:47.520000+00:00,2023-06-14 19:34:40.016000+00:00,2023-06-15 19:02:53.460000+00:00,False
45PlsGUFkKDR,Wc0VU0TL,6Afj2v79BXMD,e5d1b71e-69fe-494b-be22-3c3655af67f6,five to ten,,,,2023-06-16 20:29:57.263000+00:00,2023-06-16 19:39:22.208000+00:00,9999-12-31 23:59:59.999000+00:00,True
OzxJMI96Urh4,QCwykDBd,PTm3c6Thx8fO,117c7334-5c85-4c76-93de-9db92f2253b8,Phone was confusing/hard to use,,,,2023-06-20 20:30:21.685000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
zTdYG9cqyZUC,QCwykDBd,9yQSZIDFOdJ4,19ea6023-9aaa-4cc7-8c0d-4652b2167374,iPhone with Apple’s Screen Time controls,,,,2023-06-20 20:30:21.709000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
OzxJMI96Urh4,QCwykDBd,9NPg6VDGYzPj,1c81360b-6b86-4743-b29a-4f7bf5466f17,Bugs/technical issues,,,,2023-06-20 20:30:21.677000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
zTdYG9cqyZUC,QCwykDBd,2kMUN1FVuym0,a3df4e36-65e4-40d6-8843-3e5c0bad20cd,I don’t know yet,,,,2023-06-20 20:30:21.713000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
T2kvyEpLrhnP,QCwykDBd,RwYWpKnV1Fd3,4f55feb1-5f3b-4652-a7d5-cb11f503d304,Social media,,,,2023-06-20 20:30:21.690000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
zTdYG9cqyZUC,QCwykDBd,59KxQHGbq8x1,1b5dc208-97c6-4e0d-bb9c-0e6362e07e28,iPhone with third-party parental control app,,,,2023-06-20 20:30:21.710000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
zTdYG9cqyZUC,QCwykDBd,xdaQACWF8v9E,9da29393-aa17-4289-86d6-c12faf06a1c5,Android with third-party parental control app,,,,2023-06-20 20:30:21.711000+00:00,2023-06-20 17:00:22.740000+00:00,2023-07-05 14:50:10.967000+00:00,False
YM79CSxBane6,xyuXnYGW,rnWM2IpNJvun,f0ac538e-bbbc-411a-9527-92f283025cab,believed harmless & wasn't,,,,2023-07-18 20:31:12.153000+00:00,2023-07-18 17:40:28.002000+00:00,9999-12-31 23:59:59.999000+00:00,True
dtpzRh7E48wq,CBJ5YM86,AioRTXi79wlM,a0d080e4-96fc-4f3b-b53c-9e2007928374,1 Year: Plus 3 ($59.99),,,,2023-09-16 02:29:42.370000+00:00,2023-09-15 21:18:07.585000+00:00,9999-12-31 23:59:59.999000+00:00,True
wEXrIACOc7Lr,mP8GzNoV,DGzp4NOvdQPG,f8debdc1-ce5b-4e02-aadb-805d16298c83,Hardware isn't durable/cost of replacement,,,,2023-05-09 15:56:24.090000+00:00,2023-02-27 20:42:44.975000+00:00,9999-12-31 23:59:59.999000+00:00,True
tgLPSriopy3Y,xaHb3xw2,stEYOVaaOVK1,320d7cbd-a52b-4476-bd9b-8eafc0951aa6,Use a different payment method,,,,2023-05-09 15:56:46.688000+00:00,2021-10-20 01:16:14.356000+00:00,9999-12-31 23:59:59.999000+00:00,True
1yDgU7LtAWGo,kpF10uRx,mll5UZhvtOCb,4256c5d6-eed5-4ec0-9f7c-d7f2982d1376,2,,,,2023-05-09 15:55:40.971000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
oTKMbXINU2rI,WtnwWfU9,pLNUTXFEZwfB,82d0d7fd-c05e-442f-a125-109691bb6d34,choice 1,image,https://images.typeform.com/images/n2ibwX2FJSJx,Many Resources (2),2023-05-09 15:56:43.020000+00:00,2022-03-08 19:16:55.484000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,uw9vReeS538R,534b2245-e5f2-4292-966c-b94f92765015,16,,,,2023-05-09 15:55:59.074000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
k9eNMWRzqYJO,wzxbYq72,MZijtMyNh0R1,ff5dab4d-639f-4076-8432-afc6dcf6ff49,Unsecured Contacts,,,,2023-05-09 15:56:45.093000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
6mAmsOwQ15Oa,qVTFVRU8,4PUi1DK2dh3d,7fc743de-69ef-413b-86b8-7d1fb8022cdf,14,,,,2023-05-09 15:56:07.251000+00:00,2022-06-25 19:03:31.223000+00:00,9999-12-31 23:59:59.999000+00:00,True
bemdewrh5q0c,CeKmJj5Q,1VJWuIO8Ithp,4b336f97-1621-4714-b144-c1c8646effa6,Definitely Violence,,,,2023-05-09 15:55:58.706000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
olR9ZpqksfY0,qd1BXBHF,owXono6z8nlb,4fe2978b-1466-4272-9c40-90d85c59c8ea,5,,,,2023-05-09 15:55:43.361000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
pEiZeVYzBcYT,qd1BXBHF,sAw5BJ7Npdu0,64db9d22-3d3c-402f-b531-56e1d92e419f,4,,,,2023-05-09 15:55:43.374000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
6MW5bXyBINel,mP8GzNoV,neX4b89LFvku,de6403f0-20d7-459c-9246-1dffd63b2552,Smartphone without controls,,,,2023-05-09 15:56:24.091000+00:00,2023-02-27 20:42:44.975000+00:00,9999-12-31 23:59:59.999000+00:00,True
AVgHEF6GZEyf,sxgX6rXP,QPz3D9tWOBvY,ac90378a-1eff-48cb-87df-a721eab7cf00,12,,,,2023-05-09 15:55:29.394000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
Sle2C77F95oh,HEqdm2Kx,wVW1OKytaKR1,01GNYXT8T13TXSA0JGR0F4GF1J,Choice 2,,,,2023-05-09 15:55:42.661000+00:00,2023-01-04 17:39:12.018000+00:00,9999-12-31 23:59:59.999000+00:00,True
JSM8DSs8zGpO,pmP1rTmc,y7Tu23OhvrgY,9b541582-50c5-4b9c-94b2-27afd9cb6f81,I need Verizon compatibility,,,,2023-05-09 15:56:48.699000+00:00,2021-09-14 03:05:35.056000+00:00,9999-12-31 23:59:59.999000+00:00,True
ld3kEVbY3t50,I7o6uxCF,jWXLFm0dOTjz,0db91c25-2b6b-4d0f-9d59-0486d880d710,Significant,,,,2023-05-09 15:57:31.719000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,XvJSBBHs0A1N,63670277-7375-44f9-8947-9f11e2cb90aa,7,,,,2023-05-09 15:55:59.072000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
6qI5pzFlBYun,qd1BXBHF,1F54WZ2QdiZE,4256c5d6-eed5-4ec0-9f7c-d7f2982d1376,2,,,,2023-05-09 15:55:43.366000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
uyw5cuLzkExM,u0TPD34T,QcjScxc5m2fA,cb4a5fe5-e426-4b9d-a06b-08018b6ae68a,Accessibility to inappropriate materials,,,,2023-05-09 15:57:30.919000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
CFVnrZdExedL,mpHWnxIf,8xyljUCPzwKH,63670277-7375-44f9-8947-9f11e2cb90aa,7,,,,2023-05-09 15:56:02.635000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
KoevVaQ6GX2r,eP2SuErS,34e0Vq5gPXkg,76bd4919-75d9-40c9-9349-15f93daa4c4f,1-2 hrs,,,,2023-05-09 15:57:29.551000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
PCGdjp53yUia,qd1BXBHF,MOAJbxe0Ncfg,f498ae71-3ed2-47c2-a0a6-1f42d597ca20,ISYE 6740 Computational Data Analysis,,,,2023-05-09 15:55:43.357000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
NqXN53Yc8Meh,fvZ2fdz9,3SqtNtjLbmfG,27715cb1-f3d4-4818-b359-f441cea48d54,Yes,,,,2023-05-09 15:57:52.824000+00:00,2021-06-04 22:32:02.167000+00:00,9999-12-31 23:59:59.999000+00:00,True
NsGwUlQxLT0v,D2ZGBXmn,YjmNKItZbl3Y,90924588-4668-410a-b207-b08c423a9467,Always,,,,2023-05-09 15:55:22.710000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
h6rnSvNqS8A2,kpF10uRx,nBspUt2RD1SL,a052a72f-4653-4984-bae7-d5839bea21ca,1,,,,2023-05-09 15:55:40.976000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
gUNbJgRsHF3R,gmvhyLfk,OZjJM0sdci62,2c779853-1823-4cf3-b4e8-a692656ebc28,5,,,,2023-05-09 15:56:41.846000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
T6nizqTX2SM0,drihwVrJ,AgGDnd00XQFO,4c6766b8-780c-426f-9fb7-2add8e4ad60e,PhD,,,,2023-05-09 15:55:27.898000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
JfE0x2oGsPOJ,xaHb3xw2,y9ueaTPJRiTw,dbd979f7a8a42e11,Blue Case ($14.99),image,https://images.typeform.com/images/n6VSQCLTCGbA,BLU G50Housing-HW02219‰÷»æ (4),2023-05-09 15:56:46.686000+00:00,2021-10-20 01:16:14.356000+00:00,9999-12-31 23:59:59.999000+00:00,True
gppyxbHvJqOl,kpF10uRx,aZOr9SLfddNT,f498ae71-3ed2-47c2-a0a6-1f42d597ca20,ISYE 6740 Computational Data Analysis,,,,2023-05-09 15:55:40.965000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
bZvjg7tWA0LH,dXOhQhOt,tCRdzlQdnXzi,73532635-c33d-41ee-986d-897093ffcb04,No work arounds,,,,2023-05-09 15:56:47.011000+00:00,2021-10-27 15:36:50.842000+00:00,9999-12-31 23:59:59.999000+00:00,True
55faatkGjMPo,UKxdVnQv,otiGKXwjjDfY,f92f7e2d-4983-4505-b811-ffdc6fc11046,*Other*,,,,2023-05-09 15:55:59.799000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
hr56fnud6o6j,Txo4Ri0C,z4Oie0jJBMVi,b18d5f76-cfcb-4b50-afa4-9ae6a709ebaf,"No, not yet.",,,,2023-05-09 15:57:32.884000+00:00,2021-06-04 19:38:40.988000+00:00,9999-12-31 23:59:59.999000+00:00,True
sbZfzAIglhjo,yud5HMZ4,u0MStmTu6tgJ,1af1a56d-0b96-4c52-b852-b9e990d3855c,Phone for my kid(s),,,,2023-05-09 15:56:43.477000+00:00,2022-10-23 18:47:45.935000+00:00,9999-12-31 23:59:59.999000+00:00,True
TraYKfCGLNE6,GvORz64M,i5OEt6VyjZhI,82f21661-2f65-491a-b6a3-b53ebed1d550,I cannot tell,,,,2023-05-09 15:55:51.662000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
pNjpuYlfjTwQ,TlsjoIys,V07B2nCHPXAi,aa357577-9b4e-41f5-ada8-5da6c86a2f99,3,,,,2023-05-09 15:55:23.777000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
tMDbG8RYzUZS,zGAJwdex,Q00XaXwYApbB,c1d76b2c-8cc8-4465-88f3-20276a1e4761,11,,,,2023-05-09 15:57:45.900000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
BDvrmo2lhXOj,TlsjoIys,ZSVDQ8ODh2LR,c1996260-adfa-4d4f-b7e5-e36aaeb5da43,1,,,,2023-05-09 15:55:23.767000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,HbOZuDDyUOiD,df314e6d-814f-4169-86da-ada4aa7f7dda,8,,,,2023-05-09 15:55:59.072000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
ditubMyDHxus,Taztlocm,qSsLpptqBnpM,94dd34af-1790-42d4-92cb-0c8ab40d6dbe,Green,,,,2023-05-09 15:58:03.769000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
Eu3gnQOYVMLC,TlsjoIys,lxRsVZRB0Jb4,efaed07b-20a0-45aa-a7e6-0091ef6ee7f3,2,,,,2023-05-09 15:55:23.780000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
I9HfPajYauap,u0TPD34T,JQ8L1tm5Rkhm,f713777d-ab49-429a-b595-9dbdaddecf05,Responsible Decision Making,,,,2023-05-09 15:57:30.916000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
NsGwUlQxLT0v,D2ZGBXmn,bhBNCAQ1gBLk,3f127c7e-7b47-4f82-bf1e-bd6c15ad4e57,Often,,,,2023-05-09 15:55:22.709000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
NsGwUlQxLT0v,D2ZGBXmn,gnrpEt0cOR8z,f781b47b-9128-4093-ad64-30f766a52ab4,Never,,,,2023-05-09 15:55:22.707000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
GU4iMBfAWFSs,drihwVrJ,og93M8mjJO6p,7a0b5c95-0d4c-4f08-bba2-151542a9da7f,Male,,,,2023-05-09 15:55:27.895000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
85hqXJPphthg,I4ZQHmc7,VPBTggexV8z5,4c6766b8-780c-426f-9fb7-2add8e4ad60e,PhD,,,,2023-05-09 15:55:40.279000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
l5AnKwCBOiz6,tfFJLomK,bFImX5pRMEYL,41e42f3c-63f3-4f84-97ce-478d808d5c36,14,,,,2023-05-09 15:56:12.391000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
lGwBuFjeyZfj,XsezE0qD,WcpdN8C9Lslb,7582c323-f796-40ae-9fc8-3e6453947642,Connect to WiFi,,,,2023-05-09 15:56:18.381000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
NQMOqLv5ox0F,kpF10uRx,7YzisTeIqodi,7c5c583f-bf71-496f-a6f3-b726229968fa,5,,,,2023-05-09 15:55:40.976000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
P4kG5SyBS4Md,D2ZGBXmn,69I5VUQb9phk,f579c0e7-e319-41de-8457-5a9182ca46ec,Leadership team,,,,2023-05-09 15:55:22.677000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
55faatkGjMPo,UKxdVnQv,MY8VyrOGGw9V,c0e96afc-dcc7-493c-8432-e3dc7df45040,*AT&T*,,,,2023-05-09 15:55:59.799000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
hWYfKvWjPynR,e7hRQtSH,qQIObyzYFwn7,bf97f4a9-3b03-4d4f-9624-bd535ad58e7c,My child is ready for a more adult phone with fewer parental controls,,,,2023-05-09 15:55:47.561000+00:00,2023-03-02 21:15:53.713000+00:00,9999-12-31 23:59:59.999000+00:00,True
10aq2haDZEOS,CBJ5YM86,1uv6ssa4XU84,1aae4629-e97f-4dcd-a55e-3b0fe767ebda,I want to protect a different Pinwheel model,,,,2023-05-09 15:55:41.461000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
g1sbtBqI67s8,gmvhyLfk,wXkEvhzZ660o,73532635-c33d-41ee-986d-897093ffcb04,No work arounds,,,,2023-05-09 15:56:41.845000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
81FEBACXX1s3,rqXardP6,WpHjEtDPM738,7101c1cc-972e-4093-812f-51101c5779df,11-50,,,,2023-05-09 15:56:44.533000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
NQMOqLv5ox0F,kpF10uRx,VWMFJRWR6Cxc,85bfaa88-6676-4528-b944-04b6a665c593,3,,,,2023-05-09 15:55:40.975000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
BmOq3iZtyiQC,CeKmJj5Q,lmNkTwM0GgYd,2f5dc95d-e006-44ae-bcf4-00d1ddbcf03b,Probably No Violence,,,,2023-05-09 15:55:58.708000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
UBkeLeEPqgRr,CboEYzb7,jd314XdrMaNM,d57772ed-2544-4caf-a98c-e85ac78742ee,Have read about or studied parenting and/or teaching techniques,,,,2023-05-09 15:56:37.934000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
gppyxbHvJqOl,kpF10uRx,GrItdtzACy3R,0f9533d5-f733-48e1-ab75-19796dcb1fc8,CSE 6242 Data and Visual Analytics,,,,2023-05-09 15:55:40.965000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
pW21M0GcfXQZ,bD20ejMZ,47dyf16KLkAm,f37c7ffa-dfc8-4c94-ae8a-ad56370f43aa,THANK YOU for addressing this problem!! 🎉,,,,2023-05-09 15:56:50.622000+00:00,2021-09-10 19:35:13.810000+00:00,9999-12-31 23:59:59.999000+00:00,True
k9eNMWRzqYJO,wzxbYq72,LetkVTzmluzW,e57b148f-5669-487b-89b4-18fe8a4de843,Unrestricted Contacts,,,,2023-05-09 15:56:45.093000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
6s19zdLkPIjx,GvORz64M,L4xKP4rXfMyA,1226d7ca-5e58-4be0-b5a3-4f0c9f2e3ff1,Definitely yes,,,,2023-05-09 15:55:51.660000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
GR0g6V2xcZUl,kpF10uRx,J6rYxSn4UzDc,54d7a4d7-f83c-458c-bc53-95ded3d8bb1d,2,,,,2023-05-09 15:55:40.970000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
5NJdbXleKf9H,HexkhBho,a6DZd4H1PFNN,03e75db1-9fb7-42e4-bde8-cb5240ca53f1,I cannot tell if someone is/was in real danger given the context displayed,,,,2023-05-09 15:55:54.916000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
yLFuh7LnldJr,Wez0q1nI,kFBXD5nsHFG0,2c4ed475-1493-47b0-9ab3-d9ed414d1ce8,Marketing: Analytical,,,,2023-05-09 15:58:12.279000+00:00,2023-03-30 19:05:43.137000+00:00,9999-12-31 23:59:59.999000+00:00,True
SdKjauGFLFyh,wzxbYq72,0oaJIqZQBVQQ,2d77a51d-ea22-44d8-86ee-fc5cd3cacec3,App Restrictions,,,,2023-05-09 15:56:45.090000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
