id,metadata,created,expires_at,code,max_redemptions,times_redeemed,active,livemode,first_time_transaction,minimum_amount,minimum_amount_currency,coupon_id,customer_id,_fivetran_synced
promo_1MC8dgFCPJnn9IgIHRTsFdXC,{},2022-12-06 21:25:20+00:00,,BKTLSF4W,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:07.735000+00:00
promo_1N0wJfFCPJnn9IgIn0IXiBGE,{},2023-04-26 00:34:39+00:00,,PNLDKKB6,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.855000+00:00
promo_1LwUCyFCPJnn9IgINxRmrWal,{},2022-10-24 17:13:04+00:00,,LON3Z9FO,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1M9XZHFCPJnn9IgIuJVGaddg,{},2022-11-29 17:26:03+00:00,,MEPMIDL0,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.263000+00:00
promo_1MC8dkFCPJnn9IgIrTkqkCVi,{},2022-12-06 21:25:24+00:00,,QNFFCD9F,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.616000+00:00
promo_1M5XkEFCPJnn9IgIXtwcERi2,{},2022-11-18 16:48:50+00:00,2023-01-01 05:59:00+00:00,75KETHRO,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:20.137000+00:00
promo_1MC8ddFCPJnn9IgIaZouHalP,{},2022-12-06 21:25:17+00:00,,HFIY3YYW,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.107000+00:00
promo_1M9XZ4FCPJnn9IgIEI3xDvWp,{},2022-11-29 17:25:50+00:00,,LFDTNVYK,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:14.653000+00:00
promo_1M5XjcFCPJnn9IgI4xSRoCEC,{},2022-11-18 16:48:12+00:00,2023-01-01 05:59:00+00:00,8DCV9PFX,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.256000+00:00
promo_1O5ZBoFCPJnn9IgIwIDcj2Jb,{},2023-10-26 19:25:56+00:00,,BTZLLV17,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.102000+00:00
promo_1M5XjvFCPJnn9IgIMzum8yxQ,{},2022-11-18 16:48:31+00:00,2023-01-01 05:59:00+00:00,KXHDQSUG,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:22.522000+00:00
promo_1N0wIZFCPJnn9IgIgM0sBGC5,{},2023-04-26 00:33:31+00:00,,Y9ZEUWRH,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.737000+00:00
promo_1O5ZBjFCPJnn9IgIrehZgpQl,{},2023-10-26 19:25:51+00:00,,YQ2DM5VR,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.441000+00:00
promo_1N0wIgFCPJnn9IgIY2BrN1xJ,{},2023-04-26 00:33:38+00:00,,PWNBB9LZ,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.341000+00:00
promo_1ON6gvFCPJnn9IgIddKTc11W,{},2023-12-14 04:38:33+00:00,,SGVJA5SB,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.596000+00:00
promo_1O5ZBfFCPJnn9IgIInERX03g,{},2023-10-26 19:25:47+00:00,,FJDS4PZG,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.097000+00:00
promo_1Nfs6MFCPJnn9IgIifx0ziWU,{},2023-08-16 22:22:06+00:00,,9FTTY4CH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:12.327000+00:00
promo_1M5Xk0FCPJnn9IgI4IoSINP6,{},2022-11-18 16:48:36+00:00,2023-01-01 05:59:00+00:00,9UIM3ESP,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.829000+00:00
promo_1M9XZFFCPJnn9IgISmSeMgNb,{},2022-11-29 17:26:01+00:00,,2LHNO8RR,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.592000+00:00
promo_1MC8dlFCPJnn9IgI4TD7iJCs,{},2022-12-06 21:25:25+00:00,,YGOIQEL5,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.616000+00:00
promo_1N0wIbFCPJnn9IgID9VgSA6S,{},2023-04-26 00:33:33+00:00,,QUNEKK0R,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.380000+00:00
promo_1LO7PVFCPJnn9IgIS89NQ82m,{},2022-07-21 21:59:57+00:00,,HARMONY42,,0,False,True,False,,,HARMONY42,cus_LcxVLy8UOQ8mic,2024-08-14 05:27:52.972000+00:00
promo_1M5XkSFCPJnn9IgIJQg1mn0Q,{},2022-11-18 16:49:04+00:00,2023-01-01 05:59:00+00:00,3Y4THENL,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:18.129000+00:00
promo_1Lv4XgFCPJnn9IgI7IOkyMEG,{},2022-10-20 19:36:36+00:00,,CBO3R6V4,1.0,0,False,True,False,,,HLgpCeXS,,2024-08-14 05:27:36.262000+00:00
promo_1Lv4YJFCPJnn9IgI3W9yKIhK,{},2022-10-20 19:37:15+00:00,,B8PRT8N1,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.333000+00:00
promo_1M5XkUFCPJnn9IgIddchruoz,{},2022-11-18 16:49:06+00:00,2023-01-01 05:59:00+00:00,CVIJWEKM,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.724000+00:00
promo_1Nfs6EFCPJnn9IgI9pQnZtvW,{},2023-08-16 22:21:58+00:00,,1MHS2D0I,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:14.220000+00:00
promo_1LwUCmFCPJnn9IgI4kHYkuFL,{},2022-10-24 17:12:52+00:00,,R6YLSWIC,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:27:31.501000+00:00
promo_1Lv4YQFCPJnn9IgI8VhX6ghV,{},2022-10-20 19:37:22+00:00,,DHEZ436T,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:32.982000+00:00
promo_1O5ZBbFCPJnn9IgIUO5fHQGt,{},2023-10-26 19:25:43+00:00,,WOBROPNZ,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:26:00.192000+00:00
promo_1MC8dnFCPJnn9IgIOEoqeC4q,{},2022-12-06 21:25:27+00:00,,XLMV5Q9Q,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.278000+00:00
promo_1N0wIfFCPJnn9IgI3iR1gxRf,{},2023-04-26 00:33:37+00:00,,FVCFGYEE,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.342000+00:00
promo_1OSI81FCPJnn9IgIFQR4ck6V,{},2023-12-28 11:51:57+00:00,,GK57QQTK,1.0,0,True,True,False,10000.0,usd,WVEdOWlr,,2024-08-14 05:25:41.566000+00:00
promo_1MC8dXFCPJnn9IgIHKwnP0uj,{},2022-12-06 21:25:11+00:00,,O2PS2E1H,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.611000+00:00
promo_1M5XkGFCPJnn9IgIcbGiBsNh,{},2022-11-18 16:48:52+00:00,2023-01-01 05:59:00+00:00,QAHYJFTD,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.811000+00:00
promo_1N0wIYFCPJnn9IgIFEMNq1A2,{},2023-04-26 00:33:30+00:00,,VVCPIMSV,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.077000+00:00
promo_1M5XkXFCPJnn9IgICwoMBkkd,{},2022-11-18 16:49:09+00:00,2023-01-01 05:59:00+00:00,4PKRN4ZQ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.362000+00:00
promo_1ON6h3FCPJnn9IgIarkpfev8,{},2023-12-14 04:38:41+00:00,,BKAQNATH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:45.527000+00:00
promo_1N0wIrFCPJnn9IgIjW61S9el,{},2023-04-26 00:33:49+00:00,,XIHGC43T,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:37.839000+00:00
promo_1MC8dQFCPJnn9IgI9pyCwgEB,{},2022-12-06 21:25:04+00:00,,W7KFX8MN,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:10.942000+00:00
promo_1N0wIcFCPJnn9IgI0ZeEUOUS,{},2023-04-26 00:33:34+00:00,,4GRB0IJB,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.996000+00:00
promo_1M5XjqFCPJnn9IgIKGruH69x,{},2022-11-18 16:48:26+00:00,2023-01-01 05:59:00+00:00,0LAGWKF5,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.199000+00:00
promo_1N0wJgFCPJnn9IgIIte50zOh,{},2023-04-26 00:34:40+00:00,,T9IBSR0E,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.855000+00:00
promo_1M5XjmFCPJnn9IgId5QznEYa,{},2022-11-18 16:48:22+00:00,2023-01-01 05:59:00+00:00,JUWGGUWC,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.893000+00:00
promo_1M5Xk2FCPJnn9IgIcaX8miWj,{},2022-11-18 16:48:38+00:00,2023-01-01 05:59:00+00:00,3PMFRGT2,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.450000+00:00
promo_1M5XjWFCPJnn9IgINtPBvCji,{},2022-11-18 16:48:06+00:00,2023-01-01 05:59:00+00:00,YYQHRMFJ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.884000+00:00
promo_1LwUCkFCPJnn9IgIUzNyfsjH,{},2022-10-24 17:12:50+00:00,,HBGIK23E,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:27:32.166000+00:00
promo_1N0wIgFCPJnn9IgIkQ7hoAIq,{},2023-04-26 00:33:38+00:00,,CL5H3C10,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.341000+00:00
promo_1LwUCkFCPJnn9IgI68QRu274,{},2022-10-24 17:12:50+00:00,,JFIPKFYT,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:27:31.844000+00:00
promo_1M5XjyFCPJnn9IgIBeZ7YsZB,{},2022-11-18 16:48:34+00:00,2023-01-01 05:59:00+00:00,Y5VTWVTA,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:22.184000+00:00
promo_1N0wIWFCPJnn9IgIuUTxSP0K,{},2023-04-26 00:33:28+00:00,,YMFNTZVL,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.412000+00:00
promo_1M5XjWFCPJnn9IgIWk8xAC6z,{},2022-11-18 16:48:06+00:00,2023-01-01 05:59:00+00:00,GQQXIZLG,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:26.211000+00:00
promo_1N0wIlFCPJnn9IgIpi406G57,{},2023-04-26 00:33:43+00:00,,SRTQUK05,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:38.856000+00:00
promo_1M5XkLFCPJnn9IgIDgnNKx23,{},2022-11-18 16:48:57+00:00,2023-01-01 05:59:00+00:00,ZHXADOVZ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.137000+00:00
promo_1JSaohFCPJnn9IgIgdrpac9v,{},2021-08-26 05:07:55+00:00,,KIMTEN,,0,False,True,False,,,KIMTEN,,2024-08-14 05:28:49.511000+00:00
promo_1N0wIYFCPJnn9IgINEUI0Ow4,{},2023-04-26 00:33:30+00:00,,VV0D7IS7,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.077000+00:00
promo_1Nfs6KFCPJnn9IgIFoJaWRBl,{},2023-08-16 22:22:04+00:00,,IVHBLXV5,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:12.328000+00:00
promo_1N0wJhFCPJnn9IgIZpZuwCLJ,{},2023-04-26 00:34:41+00:00,,9IHFEAAU,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.534000+00:00
promo_1Nfs6JFCPJnn9IgIazBOxnSd,{},2023-08-16 22:22:03+00:00,,IVQ4ISZV,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:12.697000+00:00
promo_1MC8dSFCPJnn9IgITuUqNzkO,{},2022-12-06 21:25:06+00:00,,EAGQ5KGH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:10.614000+00:00
promo_1O5ZBpFCPJnn9IgIIUIvUeQs,{},2023-10-26 19:25:57+00:00,,YNZ2WEBU,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.101000+00:00
promo_1Lv4XtFCPJnn9IgI7118Ximb,{},2022-10-20 19:36:49+00:00,,WZTUIBZJ,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:35.296000+00:00
promo_1M9XZ6FCPJnn9IgIbWW9zDGp,{},2022-11-29 17:25:52+00:00,,MTKDWET0,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:14.312000+00:00
promo_1MC8dfFCPJnn9IgIWCuc49v1,{},2022-12-06 21:25:19+00:00,,2ESUMWF9,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:07.735000+00:00
promo_1LwUCyFCPJnn9IgIZjAO4dWC,{},2022-10-24 17:13:04+00:00,,FU4LXDTL,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1O5ZBdFCPJnn9IgIgAKKkvxd,{},2023-10-26 19:25:45+00:00,,F7ENFRHM,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.843000+00:00
promo_1M9XZ9FCPJnn9IgIIPqv6S9B,{},2022-11-29 17:25:55+00:00,,XPE0XEWK,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.621000+00:00
promo_1N0wIpFCPJnn9IgI7QLQ3bf4,{},2023-04-26 00:33:47+00:00,,SJYVKTYH,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:38.193000+00:00
promo_1Nfs6FFCPJnn9IgI7tPm5YvS,{},2023-08-16 22:21:59+00:00,,CLOB2D2Z,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:14.220000+00:00
promo_1Lv4XtFCPJnn9IgI5Q4bFvnP,{},2022-10-20 19:36:49+00:00,,2E3BLSCW,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:35.296000+00:00
promo_1M5XjmFCPJnn9IgIuqM87U0L,{},2022-11-18 16:48:22+00:00,2023-01-01 05:59:00+00:00,FS9HG0GR,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.893000+00:00
promo_1M5XkLFCPJnn9IgIVQ4q8lzS,{},2022-11-18 16:48:57+00:00,2023-01-01 05:59:00+00:00,CIPHLVHM,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.137000+00:00
promo_1ON6gvFCPJnn9IgIkJ1ETusB,{},2023-12-14 04:38:33+00:00,,IK3CB3XM,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.239000+00:00
promo_1OJhTPFCPJnn9IgIyNBXDcXg,{},2023-12-04 19:06:31+00:00,,3KFO26F4,1.0,0,True,True,False,,,cIOEIVYc,,2024-08-14 05:25:50.009000+00:00
promo_1M5XjoFCPJnn9IgIbkUEc9jU,{},2022-11-18 16:48:24+00:00,2023-01-01 05:59:00+00:00,QDSGMGXD,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.567000+00:00
promo_1N0wIrFCPJnn9IgIghgVUrKY,{},2023-04-26 00:33:49+00:00,,QGGI0H4W,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:37.839000+00:00
promo_1MMyYQFCPJnn9IgIgKj2Uzr8,{},2023-01-05 18:52:42+00:00,,LGF6BNOQ,1.0,0,False,True,False,,,wYkr6VDt,,2024-08-14 05:27:00.850000+00:00
promo_1M5XjUFCPJnn9IgIEJLwt7QR,{},2022-11-18 16:48:04+00:00,2023-01-01 05:59:00+00:00,XGYNEZ2A,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:26.524000+00:00
promo_1Nfs69FCPJnn9IgImhjOniDX,{},2023-08-16 22:21:53+00:00,,SPWBU2VX,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.554000+00:00
promo_1N0wIhFCPJnn9IgINQAf9IIl,{},2023-04-26 00:33:39+00:00,,LYIJQGX2,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.016000+00:00
promo_1N0wJhFCPJnn9IgIlaU6X2KA,{},2023-04-26 00:34:41+00:00,,BYY0SLI6,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.534000+00:00
promo_1M5XjaFCPJnn9IgIhrpBUbtD,{},2022-11-18 16:48:10+00:00,2023-01-01 05:59:00+00:00,Q6YDDNJ1,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.572000+00:00
promo_1N0wIqFCPJnn9IgISRIkDnsc,{},2023-04-26 00:33:48+00:00,,3OPTTZBC,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:37.839000+00:00
promo_1LwUCyFCPJnn9IgIXOmgYcm4,{},2022-10-24 17:13:04+00:00,,HMR5GPZI,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1MC8dgFCPJnn9IgItE5TsG6o,{},2022-12-06 21:25:20+00:00,,BHR4Q4KX,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:07.735000+00:00
promo_1Nfs6JFCPJnn9IgIxc5hgqAz,{},2023-08-16 22:22:03+00:00,,A3IVRXXE,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:13.141000+00:00
promo_1N0wIqFCPJnn9IgIvQuMPmRX,{},2023-04-26 00:33:48+00:00,,VFXDWNQZ,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:37.840000+00:00
promo_1O5ZBkFCPJnn9IgIPWXu4Wqu,{},2023-10-26 19:25:52+00:00,,3KTBOLPN,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.101000+00:00
promo_1LwUCyFCPJnn9IgIz3pUNMmQ,{},2022-10-24 17:13:04+00:00,,BL6S95WX,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1M9XZ6FCPJnn9IgIjm0DoSwJ,{},2022-11-29 17:25:52+00:00,,B1PFANE4,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:14.312000+00:00
promo_1OJhTQFCPJnn9IgIxS0wB5Y1,{},2023-12-04 19:06:32+00:00,,JWFW7U8Y,1.0,0,True,True,False,,,cIOEIVYc,,2024-08-14 05:25:50.009000+00:00
promo_1N0wIfFCPJnn9IgILavRy69r,{},2023-04-26 00:33:37+00:00,,FJM2VHDR,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.342000+00:00
promo_1N0wJdFCPJnn9IgI0EJNfGqL,{},2023-04-26 00:34:37+00:00,,ZUCH3PCJ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:37.185000+00:00
promo_1ON6guFCPJnn9IgIpvGYR5vL,{},2023-12-14 04:38:32+00:00,,0XLZVMYC,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.596000+00:00
promo_1Lv4YQFCPJnn9IgIE39oMbfO,{},2022-10-20 19:37:22+00:00,,IWSIYBUQ,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:32.982000+00:00
promo_1M5XjVFCPJnn9IgIvCl73ZKb,{},2022-11-18 16:48:05+00:00,2023-01-01 05:59:00+00:00,6JO6RSQE,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:26.212000+00:00
promo_1M9XZHFCPJnn9IgIJtkXDk7Y,{},2022-11-29 17:26:03+00:00,,OPGR8D4M,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.263000+00:00
promo_1O7OJmFCPJnn9IgImHaqHSTc,{},2023-10-31 20:13:42+00:00,,JILDPRHM,1.0,0,False,True,False,,,GZSWC6ew,,2024-08-14 05:25:55.794000+00:00
promo_1M9XZHFCPJnn9IgIVn2CXRYa,{},2022-11-29 17:26:03+00:00,,T654KLMS,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.264000+00:00
promo_1N0wJhFCPJnn9IgIl14qPoHT,{},2023-04-26 00:34:41+00:00,,RUH7AXVO,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.534000+00:00
promo_1MC8dRFCPJnn9IgIR47OzdmA,{},2022-12-06 21:25:05+00:00,,ECH348BQ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:10.942000+00:00
promo_1ON6gxFCPJnn9IgILApkCtRb,{},2023-12-14 04:38:35+00:00,,JMNANJOY,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:46.904000+00:00
promo_1OS6bqFCPJnn9IgI71PFZIyS,{},2023-12-27 23:33:58+00:00,,2FGA6X2E,1.0,0,True,True,False,10000.0,usd,ByP5fV2V,,2024-08-14 05:25:41.869000+00:00
promo_1ON6gwFCPJnn9IgIYC3oUVrO,{},2023-12-14 04:38:34+00:00,,PIPOCGBD,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.239000+00:00
promo_1O5ZBhFCPJnn9IgIKNuG7TDf,{},2023-10-26 19:25:49+00:00,,DUKJQKBK,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.772000+00:00
promo_1O7OJlFCPJnn9IgIZRDHxRgF,{},2023-10-31 20:13:41+00:00,,ORQYKPSZ,1.0,0,False,True,False,,,GZSWC6ew,,2024-08-14 05:25:55.795000+00:00
promo_1ON6gyFCPJnn9IgI2xFR4utU,{},2023-12-14 04:38:36+00:00,,CELJILN5,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:46.571000+00:00
promo_1Lv4SoFCPJnn9IgI7uYqVCRq,{},2022-10-20 19:31:34+00:00,,6ESXOS0A,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:36.932000+00:00
promo_1M5XkKFCPJnn9IgIaWbHnfqg,{},2022-11-18 16:48:56+00:00,2023-01-01 05:59:00+00:00,LL8KZEM8,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.137000+00:00
promo_1Nfs6FFCPJnn9IgI40Lpd2FK,{},2023-08-16 22:21:59+00:00,,GKFMKKPF,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:13.842000+00:00
promo_1N0wIkFCPJnn9IgIPjOyM9Az,{},2023-04-26 00:33:42+00:00,,RUVRUAEC,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:39.342000+00:00
promo_1MC8dbFCPJnn9IgIApSRtFxM,{},2022-12-06 21:25:15+00:00,,DRSCFQBJ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.443000+00:00
promo_1Lv4XuFCPJnn9IgIcA4hVirA,{},2022-10-20 19:36:50+00:00,,3LDIYD77,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:35.295000+00:00
promo_1M9XZ4FCPJnn9IgIzYs1owLc,{},2022-11-29 17:25:50+00:00,,EUPHIY11,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:14.653000+00:00
promo_1ON6gtFCPJnn9IgIgehwZhHr,{},2023-12-14 04:38:31+00:00,,LIR404Z1,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.986000+00:00
promo_1M5XjdFCPJnn9IgIe6G5Fl8I,{},2022-11-18 16:48:13+00:00,2023-01-01 05:59:00+00:00,IQEYVFWY,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.256000+00:00
promo_1N0wJeFCPJnn9IgIl54r9CBR,{},2023-04-26 00:34:38+00:00,,VZSHRHXM,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:37.185000+00:00
promo_1LwUCyFCPJnn9IgIyOUFBWdc,{},2022-10-24 17:13:04+00:00,,PX1VNEMY,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:31.132000+00:00
promo_1O5ZBmFCPJnn9IgIvk4UnJq2,{},2023-10-26 19:25:54+00:00,,DME9LABG,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.752000+00:00
promo_1N0wJiFCPJnn9IgIZnXwPKSL,{},2023-04-26 00:34:42+00:00,,IIF8YBGR,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.152000+00:00
promo_1MC8dkFCPJnn9IgIwT9wzn8A,{},2022-12-06 21:25:24+00:00,,QQOINXDV,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.616000+00:00
promo_1Omfw8FCPJnn9IgIbED4gYPq,{},2024-02-22 17:19:56+00:00,,PZR3AAGN,1.0,0,False,True,False,10000.0,usd,Uj6Qs4or,,2024-08-14 05:25:31.747000+00:00
promo_1M5XkLFCPJnn9IgI3XLN7SQd,{},2022-11-18 16:48:57+00:00,2023-01-01 05:59:00+00:00,QCGWA0JA,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.137000+00:00
promo_1O5ZBoFCPJnn9IgIMGjWsbKt,{},2023-10-26 19:25:56+00:00,,NT0T5EQE,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.102000+00:00
promo_1MC8dhFCPJnn9IgIkN9GQgng,{},2022-12-06 21:25:21+00:00,,H0RFSO73,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:07.400000+00:00
promo_1M5XkFFCPJnn9IgIaXPPEvi2,{},2022-11-18 16:48:51+00:00,2023-01-01 05:59:00+00:00,RXMIHS6N,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.812000+00:00
promo_1Nfs6IFCPJnn9IgInhe3ltOE,{},2023-08-16 22:22:02+00:00,,QNABY4SV,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:13.144000+00:00
promo_1M5XjdFCPJnn9IgIDE0RtuCc,{},2022-11-18 16:48:13+00:00,2023-01-01 05:59:00+00:00,ZYD7RJB6,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.255000+00:00
promo_1M5XkWFCPJnn9IgI7wp325WZ,{},2022-11-18 16:49:08+00:00,2023-01-01 05:59:00+00:00,2JCTU8FZ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.362000+00:00
promo_1O5ZBcFCPJnn9IgISZ6KRZu5,{},2023-10-26 19:25:44+00:00,,OBUMHAZC,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:26:00.192000+00:00
promo_1LwUCyFCPJnn9IgIWAA6JcG0,{},2022-10-24 17:13:04+00:00,,FVQHOBWC,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1MC8dkFCPJnn9IgInJv5g7w7,{},2022-12-06 21:25:24+00:00,,IXS6BGGX,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.616000+00:00
promo_1M5Xk1FCPJnn9IgIEsYyKB5q,{},2022-11-18 16:48:37+00:00,2023-01-01 05:59:00+00:00,6ZGMYYD3,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.829000+00:00
