childrenid,childrenweekdaysdaypresetid,id,__typename,name,updatedat,datatype
abd16d6a-3e2c-4b05-9fce-4bdf4b3de60a,890812eb-c926-4f11-87cc-79cd6bff0b18,2b3a55e6-f013-4d6c-94fc-52748e22e006,,Friday,2021-10-13 01:50:33,
0e98c104-3bd3-4641-b865-a99b86590c23,4c6e7385-54ee-43b3-8490-945734ae1070,4555ac65-72b8-490d-91c5-e2050a007428,,Sunday,,
383fd48a-5b8b-423f-96bb-50242d79c610,ebae1c06-6cbf-4149-b0cf-3d4aa6f061be,3e6cf960-d70d-4554-a53f-8183e7596843,,Sunday,,
65313dc8-fe92-4046-9426-20c2ee11b852,433f4091-313f-4875-adc2-6def92d0490f,c56dcd6b-d93d-4777-9980-9a1cb9d146e5,,Saturday,,
d7f967b3-f884-4937-a122-66ddcffb977d,9b134cf9-09fe-49fd-b567-e9c3e18655bc,a0906167-7581-4021-a3df-a1c9152fbaf1,,Thursday,,
b9056f13-449c-4480-9b5a-4e74e117de00,174bf3fe-fb99-446f-89a6-8460869c2129,eeacfa11-82b3-4066-82f7-86f23d029cea,,Monday,2021-02-05 19:48:40,
651ecfe4-43c8-46f4-acd1-d822954d0135,e7787ff0-726d-4737-9861-7abc9f51c3ab,61ed4ad7-82de-4974-bb05-5d703577214c,,Wednesday,,
fb50017b-e0ad-4bd2-880e-6f7e1d08a316,3803f446-ee3e-415f-9d31-1ee38d0a9f68,e6bee219-6848-4066-8f95-fe4a72a70b19,,Tuesday,,
210ab5fb-0f21-4c60-9137-ff12df6cf4a6,9ef754f6-11c1-43aa-9d55-fd6df4043068,67537f42-7694-4210-927b-15245a8f964d,,Friday,2021-09-04 11:09:16,
ef9e1113-2122-4712-a4d4-c0d102783fb4,f7a347bd-cbec-46d0-8aa9-9c2f1b8f674a,c3eef31f-dd98-40ea-b9a8-66cdca4b8b10,,Monday,2021-05-22 13:13:05,
29fbc269-1983-40cd-a9cb-072de9c12161,0ca5572f-36ef-46a9-ab8c-99e37b52d1d5,5cc22129-f3be-4a21-8136-9e8cd8a6abeb,,Friday,2023-06-26 14:32:46,
2767c27d-976b-4332-9a81-e78397338d89,dc2de2b3-ddef-4e99-bf4f-903c72b19930,6eb1f919-e79a-42a9-92c1-9061b800bd7e,,Saturday,2025-07-28 02:30:08,
524f8ca0-fff2-4db2-b031-5dfa94f21981,c8bacab1-241b-453c-a54e-e73c2136f447,6833cd8e-3214-4483-9a5b-1ef29abb1344,,Saturday,2022-08-29 00:55:33,
8d98c8c1-66a3-462c-a481-169efc359d28,607ae1e6-ef58-41fd-8817-5c17f88bd42b,15fa2e0d-f014-4290-acd6-8854ce66fad7,,Sunday,2023-05-11 23:05:08,
125f217e-3e3e-4cf0-afdb-714bda6d09f2,f92c1576-f0e2-4860-94a4-7d4fb79a8f91,b200491a-a2b5-4526-a8eb-76ce9ecff45f,,Monday,2025-08-01 21:49:02,
87cb5803-732e-47bb-a0d7-119e8c59dac2,e7285c4f-15ec-46ed-a5d1-401bdea197ce,810d8872-45ac-4718-acd7-6c264c407480,,Thursday,2023-08-21 13:45:05,
0587d6a1-12c1-4712-9be3-4fcf3f8edaa9,be906d67-cbd7-42e1-9325-d250b22af996,82365417-0429-4040-92ea-14673a763d27,,Sunday,2021-03-16 14:56:46,
1c1f253c-401a-44cc-86a9-397e55135120,78bfc494-2a04-484e-8a5e-6fe79d13ab67,0df0429f-5fd9-43bc-bcc1-7aa9c2962c97,,Tuesday,2021-11-19 01:48:44,
394c9cea-39d9-4b42-885c-c20961548c56,43cdf9e9-3b2c-4189-808c-79dcdd634d48,ce66dd7a-3d92-43df-bd0d-a340c6d0286a,,Wednesday,2022-07-03 17:23:32,
9b23ec6c-ae98-4f64-b1af-1ff4410da6ba,5d327c51-2372-4408-9085-242a29315d65,bd460c50-5f46-4922-bcb3-b3ea61d28715,,Sunday,2022-09-03 15:20:48,
a1981185-9ab1-43be-824a-b67f034d5409,138dd60d-800b-415c-9a99-d1e0223104fb,1c2dd555-3d9a-427e-8b66-1fe4f7806bc2,,Saturday,2023-05-31 04:42:11,
02be1bfd-74c5-432c-9d9a-fd6f8c0fa131,e65665ad-8cf0-438f-8753-4169a733313d,715db021-d518-4d12-8299-097fc1273dd7,,Thursday,2024-11-09 21:14:33,
b9d81105-baa5-47da-99ce-8456e518997a,852e9a39-8bfc-4fe4-ae62-51fa7b0038b6,0e6e0b96-8008-4802-9db6-0053234828f4,,Thursday,,
e95cedc7-780b-42cc-8692-c7c96c4f56aa,a1df976e-d2f9-4df6-ad1b-82b3c406331e,946899ee-c0bf-4af0-be15-bcf2e5460058,,Tuesday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,13d8cc72-0704-42a7-afc2-238a130b497f,ca1c3dbd-582d-45af-9ac8-0adfa05179e4,,Saturday,,
f96729e4-7c63-43c1-9c3b-a941244fbc68,59a46af8-6e0c-49dd-8243-a8011472bae5,d3d3e4a4-1af5-4253-9ff3-4602fc141f61,,Monday,2021-05-31 19:20:57,
27fa3c57-838c-4229-a3e8-4cbbaa59183b,cf3d23b7-6f21-409f-a82b-8eb7e2d4a56b,8cce6b88-73da-46ce-b603-9a94900e58dd,,Saturday,2023-06-09 21:13:34,
1259ea15-62b0-4628-a97a-f93bb5109f02,365e0d8b-4651-4bd5-a4fc-4d4f916ac61a,7d662284-3f2c-4de7-bbaa-342fdfec8f3c,,Tuesday,,
f5d316c7-0f73-4057-8493-58088f0bf4bd,6f557bac-05a5-4d39-8218-905f61032bb9,db848c06-1708-4ad4-951e-6297025f17e0,,Saturday,2023-09-10 16:25:11,
9b614bf8-9858-4219-b1ac-13840468edc5,f7a07e10-145c-45b4-a239-ccb1023f0693,edda6312-7b3b-431d-b95c-b310b0cace6d,,Friday,2022-08-29 16:34:44,
ceccc293-247e-47fe-b326-98e59110b592,b1c24316-ee96-4e5a-800e-7bbf8a85319f,b17a5706-4b28-4250-ab0a-7ffdcefcf729,,Tuesday,2022-08-22 12:26:22,
4e28504d-9f98-4c04-bb80-668e48dfc28c,3068911c-d26f-40e6-a1bb-ae1d96bbf3ba,9263a57d-6df4-495d-a200-10a214e7af67,,Saturday,2024-03-30 22:25:24,
39eb59ce-61df-4ae6-b167-79b3d987861c,b482eabf-3224-47bb-9ed4-91f6a0250f2c,ab8f4aad-7531-49b7-9487-b59d769d126c,,Saturday,,
c691c48c-23ef-4750-be02-7cb6f51cc67d,3e54be55-e1ca-4da9-aeca-883dc01b6eaf,1a94471f-0af4-44d9-9844-633f737bbdfe,,Friday,,
9ef530eb-a41d-42fc-a881-3f36747d8dd5,f66614db-d684-4cb6-8cae-da10de4cb2da,244d3ad4-d24b-4cf1-8ab7-7f96b02e453f,,Monday,2023-06-07 22:26:36,
43432713-2a57-4680-806f-e690d4ce2b28,deecb88a-d651-4359-a7e5-a56b32a3cb23,1f8f544c-cb46-43fe-9fd4-320781d3aa5f,,Thursday,2021-08-11 03:10:24,
d7f967b3-f884-4937-a122-66ddcffb977d,7c206bd1-4eb0-42a0-90c6-fe7eb594ddc0,d2bdc48a-9e9e-4dda-9077-0745ff235484,,Thursday,,
c2507178-c132-4326-b331-abb76ae888bc,63ed63c0-ec51-4b83-874d-8c678c0ed723,5072964a-8683-4e05-a5b8-6752dd34f5ae,,Saturday,2023-05-29 01:22:22,
73c77d83-b4c2-4fad-8c76-f2b02465c451,5617d591-3fdc-4035-b103-f909ef679a4f,92bcbf1b-1eff-483c-aced-ca005fe8560d,,Friday,2021-01-28 04:53:08,
81ab636a-114c-4d34-9d80-b19d8677bbb1,33a13249-76ce-486a-a2d9-511497184463,ad1a1c5d-7c1a-4d68-be73-442d6f76a84d,,Friday,2023-01-22 20:49:35,
b65a0a14-7100-478d-b543-d9dfdb8eeac4,ca44a12d-b7ea-4284-87ba-67e573dd8cca,f205b3ec-2534-4fb6-8154-49f23745cb92,,Thursday,,
5a5991aa-4a50-440c-9902-6d1088b5537c,b1ff6bde-bed3-4abb-bb68-72db25a5c32b,f04a7ae6-ab8b-4258-b03f-421dfbdaf0ce,,Monday,,
55f32dab-6e49-45d6-932a-595432c01593,32a3cb55-a085-4f5f-8a74-5fc444f210af,5ecd126a-8d84-46cf-b588-31c36ff2b01a,,Sunday,,
fe11a301-8cc0-4067-a341-d14031bebd8e,46a345ab-698a-4cee-ab9d-f032551de60c,d5573b56-b9c9-441a-8fbd-216070c330e6,,Friday,2023-06-06 16:14:09,
d7f967b3-f884-4937-a122-66ddcffb977d,dc0ec4b2-332c-4e74-b528-ad5c2f06a4cf,a4d22648-7d5e-4f9e-a2c7-1b001d88d992,,Sunday,,
a64083be-f8f6-4585-8077-ca6a06cdec5d,f2598ca6-f747-46cd-99ab-23cf3b6b2a39,28fd7ec5-451d-4795-9e26-0ac0cfd80090,,Monday,2024-01-31 23:14:17,
34d27668-5c6c-4a5d-87b3-e082a42e711a,4057c712-a7cc-4470-849e-09a4d27ca36b,b75dde8a-8957-4cf2-80fa-1216d6798162,,Thursday,,
2e610140-0f70-45e3-bbf0-fbe24ba0fd4b,d863950f-7982-4383-8f7a-09ba59d23f5c,7858e06f-b852-40b1-ad36-ef804dce5d65,,Thursday,2022-07-14 21:08:47,
99a0d6d7-3059-4339-8bbe-ddc8f4cea1c0,e1dd8cab-849a-4535-abe0-c8bb581af42c,c6b070f1-a0f1-4e0a-bea4-34856d2aa459,,Tuesday,2023-12-15 14:22:25,
8278a587-64fe-4c36-a81b-a31eb605c5c3,3546c638-fc0e-4698-b759-2476f6c13e5a,55e7b568-af26-4991-96f1-1e6da149ec32,,Monday,,
b3a1a95b-d001-45e9-9837-598a0b559c92,3023e597-9a1a-448e-ab7d-48ef832c7e26,c50776f3-4631-4e49-a429-1050d965b3f4,,Saturday,2021-02-19 17:34:26,
95a912ae-db42-47fd-b8c7-bfdef3ad9e07,c6415fef-7d40-4817-92eb-ae25de8201aa,3e1d7efe-2094-4c62-aeed-ac5eab53dac2,,Friday,2023-01-15 05:57:59,
794e7371-07c1-4344-9335-c1b6c8d68ec8,ef8bc899-3658-496f-8fdc-aadbddee7171,0c8ec494-84a6-40fc-89cd-e0169ae7f037,,Saturday,,
02d386cd-8bf5-4003-8c0c-fb456cfdb961,cc7004eb-8a26-4596-8346-f4fa589c2c6c,53d74c71-534b-44f8-86d1-ef9a88c1fb3c,,Friday,2025-06-12 23:33:38,
53484c6d-7c61-4062-b0a5-fb7a01d61f0f,6123d8d3-3918-4a42-8fae-bea3625140d0,8342e7d1-2060-48ac-9da5-75bd3b5c803e,,Wednesday,,
aabffa93-7564-474c-be08-5a573b47f491,b65e2d95-9787-4eee-9b30-eb45442afe52,d1c02990-999a-4e9c-a2fb-72f89a400bb0,,Thursday,2023-03-24 19:39:00,
db384ee2-1609-4484-ae04-e1f93a1597f2,51a9bf2f-93f7-4e31-9553-442dfb57035c,1b4e3912-9ff7-4de5-b395-c36a31327ff3,,Saturday,,
96df4fef-fe56-4452-80fd-953965ce182e,aedd2d3b-eefb-4cc8-b7e9-b89f5edb521b,240090e0-ad86-42c6-8343-5a587dd4d4d7,,Thursday,,
383fd48a-5b8b-423f-96bb-50242d79c610,dffb434b-d226-4771-9534-25a81e10a9f6,4c72c087-c963-4f96-9571-772e264576d7,,Thursday,,
49ec9fa8-283a-45bd-aa83-4aefafa7b008,e915d684-4954-4c4d-b0d4-d1d49d97430d,45cd328e-8201-477f-b3ba-e11ba1f81b33,,Wednesday,,
8913d85a-d222-4928-89a1-05106a689a52,2e13be81-eca9-4449-9e64-f9e4b07ee566,d64bd96d-4973-4039-afa6-a10dcd3e96f8,,Monday,2022-10-28 23:33:45,
18aeeaa8-2c52-46e4-a4a4-e909019fccfb,e8fae766-52c8-4d26-929c-461369860934,77637c2e-8157-47c8-bab6-cf34fb787c33,,Monday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,af9afc6b-3787-4932-a0e0-8496205a0179,6fb78483-e6df-4ade-b54f-2eb7464ddf24,,Wednesday,,
fc0016c8-b52e-4f77-b8ec-1e5cb15f469b,48a6d82c-202c-471e-a7b0-c693608ba9e3,29979a9a-91d6-41cb-82fb-a9c8ae318c70,,Wednesday,,
6be780df-d5a4-40d1-9de6-ec2610186c4c,ab9ddcbb-de6d-477d-b6f8-eb907f366943,f46d23a1-acb4-417f-b41f-8bade97f1565,,Monday,2023-06-09 11:29:04,
34d27668-5c6c-4a5d-87b3-e082a42e711a,21577ca1-f8d1-4143-9f09-954aeabd8ca8,b98a126f-cb6a-4ce0-bc52-315f032c5984,,Saturday,,
75a48b6e-2a4b-4c99-9567-4f81a085fd7b,c9a0f4ac-7620-4f62-859d-b8d8a66111a3,05513149-b596-4cda-b679-5e6f43410c9e,,Sunday,,
3c34e34e-e092-4bde-974c-0d2e7be456e1,729ff086-574c-4785-bf55-af057cbda6a8,6b84cf29-e5e0-4d16-aeff-50fbc3fa7738,,Thursday,,
215f1f0b-5a56-4c45-87b9-f087eab073f4,64a6654b-0cdb-470d-b209-d708b6025cd9,4e0b6aa5-2ea6-4a23-b213-206f0aa3d42c,,Friday,,
941ecd65-7814-4866-b282-755350009b42,519b5292-b482-45cf-b9b1-cea30c15b296,7dab6677-9131-441f-be9c-a6710f57fca9,,Tuesday,2021-11-12 13:15:08,
cf99e226-9e0b-4e6d-8feb-0e6c700e886b,1ef30e29-d9b2-42d3-ace4-73769a803c46,8850456f-c440-49f4-8439-f1e9f8d4f362,,Thursday,,
c691c48c-23ef-4750-be02-7cb6f51cc67d,3092c8c2-c825-4b18-9446-2112e130dcb8,3c3f38dd-7282-40dd-9a96-619e801f6e5d,,Saturday,,
ba62c68d-00ee-4895-a0ac-f3fb0f5ec2dc,13f3e621-0250-49ff-9097-a1a66d8874fd,3a90a88e-0bdd-4fa8-bf52-d7f27ed31de2,,Saturday,2021-08-10 14:17:00,
3ce51794-c356-4392-bcee-65c4dd55062c,dc2bf7b7-b9e5-438d-a011-e09f6ce1561d,a27b186c-3838-45b6-8c36-34aa82d09aa5,,Wednesday,2025-06-04 17:59:32,
02be1bfd-74c5-432c-9d9a-fd6f8c0fa131,e65665ad-8cf0-438f-8753-4169a733313d,e69a290d-ea57-4a46-8933-a54e73725003,,Friday,2024-11-09 21:14:33,
5c9086f6-224f-4387-a033-f6516607fa3b,fc5d6c66-f005-40ac-81af-203ab2547b73,69b695d7-d0b3-478c-8453-118b30c2ac44,,Tuesday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,78d17cc9-1a8f-4c2d-b5e1-b12136c9d688,ac4028ac-dbe0-4733-ba8b-32e9d92f5768,,Tuesday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,450e5de9-7b87-44a4-9f5c-f3b737aa6bd8,1be837ef-3206-474c-8b7c-f7318acfd8d8,,Tuesday,,
262e4306-89fe-4736-b8d3-6357ddaeeef5,99453b43-127b-4a1b-8fb0-14dc9cebff79,83fe87b5-f926-4feb-b887-79d945c362d6,,Wednesday,,
652614fa-3d67-49e4-b42c-e257d2546c52,45b0520f-d7a7-4438-a706-5648affbbce3,8ba467ef-a04a-45d7-ae3b-56a784390428,,Thursday,,
0117adf0-dc9f-492d-917f-db5b8a61e2b8,43c9ce1b-3db5-44e8-9121-2faa64580c01,3280e184-8d40-4e64-8073-11c92bc6d4f5,,Tuesday,2023-06-19 00:38:49,
652614fa-3d67-49e4-b42c-e257d2546c52,06ee072b-8127-4a35-bc5e-d328928914ce,47778d32-7bb1-4480-a065-fab5dd98a88d,,Wednesday,2021-07-26 22:21:43,
1663327a-3b2b-497f-ab2a-0cea58435bdd,cd827f40-3a4d-40da-91ea-c3fe40ab4aba,e4fe5e0c-a267-4ffc-aaaa-689f7534aacc,,Saturday,2021-07-31 19:16:56,
3b875b66-5e51-4214-ab9e-08a7c9aba603,0bcbd57b-5679-4c24-b72e-b6a3c5bfcb5b,cf904922-4947-4c65-a208-1e62c29e3759,,Monday,,
5a5991aa-4a50-440c-9902-6d1088b5537c,4c3d696b-bfc0-4449-9d5a-de86ab99d33b,fe9bccef-92c7-42ca-a882-b2456f7d374d,,Thursday,,
bf4d4234-2ad9-4fdb-9af1-2136f59790c8,946938e9-646d-43a8-a24d-72ff38d66211,bea5a3fa-e95f-48df-bdf2-122c44766291,,Sunday,,
de7a752b-fa23-4591-b7a3-6af432ad99cb,49f20024-d380-40d6-9819-f335c7b80d4e,c2e88d12-5f49-4dce-8f5b-f5dc12103725,,Tuesday,2023-05-07 01:24:58,
cdced39f-f80b-4422-bdbe-d44dcc3f6d31,0b9e804e-c98c-45ee-943e-232154d243cb,7f204711-dead-49fc-b4ed-4974a44a6a82,,Wednesday,2021-08-24 00:24:48,
25e209e9-20a3-44e1-9243-c61d1d8f8445,2192cdad-3a0b-470f-b6f7-4f3b8c428f38,1e5f7a5e-528a-40c0-a76e-63697ab7ebf4,,Wednesday,2023-05-03 14:29:30,
5b93eebf-0da9-495a-ba34-1ecb5c9b8ad0,147ec839-7532-4c77-8d46-d7924c2e942b,a6247b5e-6ef3-4b14-b4e9-cb36ca56e7fe,,Thursday,,
794e7371-07c1-4344-9335-c1b6c8d68ec8,1cb90579-9985-4ca0-9f1c-6cc902c4913d,8986f3ab-6f64-4d66-9b59-d12d1759c8e3,,Sunday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,f9af3ffa-104e-442d-bbcc-593b097d981f,b179df4c-49ef-4d95-87c6-0f7166029b28,,Monday,,
e65d3d07-a2ac-40a2-8400-7617cf9d5472,c2085bf0-baf1-4e6b-bdb8-6aaee927818d,699156a0-0196-4838-bfce-e10fc04742bd,,Monday,,
416d8e56-c817-41a0-9e3d-f4b1915d6d2d,552d8574-20bc-49b7-9346-9bf884dd02f4,54798215-d32b-484a-a20e-908b486a0ba2,,Saturday,,
e96ab848-473c-4388-95c6-71979966ee90,5ebb3eb7-4d26-4d9a-9a8b-9cb455c52a94,a5e9cfcd-53fa-438a-8f0c-78b06345a3cb,,Thursday,2022-08-29 21:12:30,
f3c8bb6b-1b9d-4e12-bb9c-f17fd87b3a22,a8b7db43-4591-49f0-bb2c-76e39657947b,7c978a9f-6329-41ba-9182-c8034798b89a,,Friday,2022-08-15 14:57:58,
036f1c1b-b818-419d-890e-49a5c20b6176,cf0f2e72-81be-4469-a7af-3244bf661b36,12058e9f-d3ee-445d-b2c7-09d79f0096c5,,Monday,2022-08-22 02:19:20,
e56ce92e-c6b5-4d69-93c3-b9664c78ca56,f8472164-bfc8-4add-8c99-c916372486e0,04d45db3-a3e8-42f2-b805-11464e95da76,,Monday,,
e28a377a-e7cd-41ee-b2c7-b2139f2f23ef,2cbebd51-0455-41b4-b1f4-c06bfb73e8c0,9d7584cd-cf4e-4ac3-b5c9-f723d713da9c,,Monday,2022-08-21 13:39:43,
3a29b771-a0d5-4626-b80e-d5b81b005068,8e017cda-175c-47a1-a2fa-febcc07a3aa0,b89980ea-2377-49eb-a2fb-1220884278f6,,Saturday,,
d05ce9fc-3e23-4853-8978-45345bf5dbbb,19205662-2f39-4d33-bb68-9081919fe05a,da87c8ba-6ce8-4ae7-a195-3f4f7d59fa99,,Monday,2023-06-29 21:55:00,
1b4bb77f-d5b8-43e3-87a1-a3b8c918a67b,bd850c06-ae94-4614-bd27-a3ae46832d29,31cd2a7b-bb71-4cad-9289-3da6f53177fd,,Monday,,
3ce51794-c356-4392-bcee-65c4dd55062c,dc2bf7b7-b9e5-438d-a011-e09f6ce1561d,990c79f8-0a05-40e4-acd4-12a6ea63c9b1,,Thursday,2025-06-04 17:59:32,
ef197c26-3a55-4f82-8831-05ee0b92bc08,f70ce5cf-3de3-40d3-8368-cd5f191725d3,a5c1ff14-b251-424e-aa34-22ff7bb4e206,,Friday,2021-05-27 17:37:21,
34d27668-5c6c-4a5d-87b3-e082a42e711a,77f4a70c-226d-4c9c-b07d-70db79bf4a4e,240c46e2-a46d-4cf2-b71a-efa771f3ee45,,Saturday,,
0c076694-93bd-49be-9be6-18a2f06a9646,12ac45e3-d32f-4579-8128-84e5ea100a7e,34de649d-40df-4708-b135-a0f96c6275f0,,Thursday,,
a47b8b8f-19e8-48a5-ac6f-d8cbc5220b52,0d968f1b-ad64-4a14-bd95-d0eadbd3213f,dd7a8756-5adb-437d-98a2-fd96ab5c7511,,Monday,,
7365442a-8548-48ab-9a19-912750b59115,0e10347f-ad07-4401-8cee-f9105b1ce501,e8cc011b-6e69-4637-93e0-290d02a65820,,Monday,,
8d41540e-72ba-4d5b-b913-2ffbe618731e,d4b6bbe4-cd2c-4842-8cf9-d0023ebe3e0e,9af5e07f-5882-4d69-89fc-0c06cf2035f4,,Wednesday,2023-05-04 04:05:00,
9c8cebab-ab66-48d0-87c1-2e71f26fe46b,47d8c692-d986-4cd9-b590-81b6113216a5,4c6e7ea0-6880-47e3-b641-fe8bd9cedbe7,,Wednesday,2023-07-13 00:51:43,
d7f967b3-f884-4937-a122-66ddcffb977d,2269c471-383c-4156-ae58-c0953b931282,27707998-9059-432d-8adf-09793c71f847,,Saturday,,
3cdb41ad-7746-4607-b56e-83c78121e469,85bab83d-c4a8-4161-87d5-1f820ec8ed5d,332f7c08-c3da-47f0-8170-3a6f168191e7,,Tuesday,,
47d97cc4-fde0-4023-89c5-0d0cc22e77c5,98ead008-d799-46dd-8022-13782744e69d,ee248a03-d081-4cc8-9e2f-fa45685b134f,,Sunday,,
50022837-d520-4674-9a2c-5c17e9cff4a7,d1a48286-01d5-4f9a-aba6-d6b417097b14,18708c1b-4ee0-49dc-a664-b38870dabe55,,Monday,2021-09-30 16:08:26,
3e78c5e4-5d61-442e-8291-bfd1590abe5d,ac10a497-11d7-49a7-9dcf-3f75ba24e56f,375a4e36-5eac-4cbe-987d-a68ff87c79cd,,Saturday,,
383fd48a-5b8b-423f-96bb-50242d79c610,6028b217-52d2-4b4d-b47e-0974a1c33f4e,09319f27-0763-494c-9723-8f0c5b695fd0,,Wednesday,,
34d27668-5c6c-4a5d-87b3-e082a42e711a,c9dae47c-f56e-4b98-b71d-1ade5fa80727,cffe7ac3-c18d-4798-b61d-60b2647ab604,,Wednesday,,
a54e4ee7-7881-48ac-9c82-8675f5755b0a,eefb7cbe-fb99-4221-baf5-2a086cc04296,8063ac2c-bfcf-4f00-8cd0-3d1ec8380da5,,Saturday,,
651ecfe4-43c8-46f4-acd1-d822954d0135,d78dde58-b6ae-4694-b29e-ac8954405c5d,26d69ab3-841c-444c-a39d-ff8735f0a4e4,,Tuesday,2021-02-02 22:41:50,
a38ac658-341a-44fc-8e5a-c6e1565c5e8f,6113a84b-64d6-40d1-b21e-f4e6afb8514f,f0171686-037b-44a5-8239-b7a461f4040b,,Monday,,
98259214-d785-4b69-9e0c-a492dc32690c,7091fb89-3a2d-49f9-be09-e5598dce1e7c,c65ba093-e7e8-4b12-9bdc-dffbe5b6d18e,,Saturday,,
ecf0d0ca-a1b0-450c-ab85-2aa91788d4d1,37119bc1-8353-49da-a3ec-276098f23c34,ff2d9a40-3d67-4a64-8414-eab170001ad5,,Saturday,,
e7db12af-12e1-4cd8-af0e-05996485e83e,0be6bcf8-373c-42de-a9fa-793a85b5b7ac,8c45b2fb-1667-40fd-b29c-59d1b5880704,,Sunday,2024-01-14 12:38:04,
26d7f97c-12b8-4008-9d44-1b9e46fed737,5f7b6137-1532-40dd-918b-c7922a57e333,6993995a-5f10-4f27-ad1b-71c8a79175d1,,Sunday,,
691a9810-d5f7-4321-ba47-f75d0c6b1440,35c92c71-488e-42f0-81c5-c142701b82d0,19880ecf-3768-44a8-9039-a35ccf7395e7,,Tuesday,2023-06-11 00:46:07,
34d27668-5c6c-4a5d-87b3-e082a42e711a,a38ee82f-183e-4d01-b947-44e5efdfb3ed,03283cfa-2be0-4d86-a878-f9d6487a71dc,,Friday,,
1b851aea-1ed0-43ca-923a-c96b14b6ac1f,2a985274-e6aa-47fc-9d60-5c2000d7a17c,8ddaf376-2b41-452f-8382-1c7a57e9a460,,Friday,2024-10-27 13:16:04,
1814859d-29f4-41d2-98a9-2b80f3acc1a3,f8581762-4b97-477c-b2fa-b064b2675c9c,95def5b5-2570-407a-8a0d-357571682a3e,,Monday,,
51d70a9a-2546-450a-a8e4-231647fef325,9865f561-4af3-42b7-8018-401a6a15f5ad,b3bf1327-d4fa-44cc-aacf-f47e82cf9f42,,Sunday,2022-05-17 02:09:32,
338ce255-7410-48e2-b6a1-b8fac41b82b0,f1e010c2-a302-4bbd-ad9a-357f7174e038,d3c8abd4-f9d2-4f31-85fe-97c1c48d8cb4,,Monday,2023-11-14 02:21:40,
383fd48a-5b8b-423f-96bb-50242d79c610,c0014a99-30ab-40f2-9265-8e12591b9ee1,bc48c22f-8529-445c-afb5-701233f219ce,,Wednesday,,
204cfea0-e6f7-4219-a269-bcc8b90263c8,35d43f44-ad10-4918-91b3-f34380f53ceb,cdefbea6-4ff6-4f46-a1f0-2df72e2e00bf,,Thursday,,
558165e2-0e22-41a4-85dd-61b8b5010f0c,a6de4419-f7b4-4949-b65a-8b240bf83b5d,95b74845-2d24-4348-b69e-bfce31448d60,,Sunday,2021-07-02 13:42:33,
570ed121-e191-46db-a8d1-972807cd4233,c33f6e6e-f7e3-413c-9233-57a5dfd26a26,5cf05aec-209c-4e8e-98c4-aec4ac281e1c,,Saturday,2023-06-20 20:57:01,
16a5e27d-1232-4c54-9e34-c0cd9aadde29,8ed42650-1214-4e63-b36b-117fc2238d27,89e9c63b-2170-4f86-bd0d-eb3b9a4211ec,,Wednesday,2021-01-10 22:54:57,
f98507ae-3c3e-496d-b637-edbb995fba1b,c32563cb-d5b6-4a49-ac82-a98ed9a8dea5,3e06e383-2bb4-43f5-a482-dc7c2bc5f503,,Wednesday,2021-09-06 00:17:21,
1186e973-ca07-411d-bb80-0838a85e81c2,b45f7a2a-c2e8-4180-9ba2-7660f9945e6f,0052af21-574a-48fd-9aad-2ddb85a5927a,,Wednesday,,
a560efc3-af3e-4b0d-98c1-ac363e6da55d,d42e50d1-b799-4555-9e72-0b77a3ac3600,0dc31f1b-a7ce-49c1-b16f-bd80526f6895,,Sunday,,
9a4c6913-043d-432f-8dab-899b572e0108,853a7ea7-c32c-4b5e-8561-159dcdf1834f,2565dc7a-84a8-44b6-8e70-15cd5d80076c,,Thursday,,
09ca5db8-d604-4692-8005-f2286c94ecd9,d0bd18c0-c2a2-4884-a763-22b67f1ce576,479b1c17-00ca-4971-a5fd-d8c45d7d0d02,,Saturday,,
294b5d51-841c-40c9-900a-45977b5345ed,c5a2d66d-ba90-4b56-9b77-58bf5cb36a8e,1f6ca82d-53c0-414b-9cf9-1492f552c2d4,,Tuesday,,
347db862-6eef-4fc5-9933-0062faa0dcf3,7373cf89-0a94-4127-be74-036bfa04f280,a2d24001-ecff-44de-8b6d-11197f1b1508,,Thursday,,
fa9ad06a-4a63-40e5-a0d8-838ae9dfa368,b267926a-3c64-4ce8-9dcf-d5e1f63e7329,3b4a4eb3-8fbd-4cd9-9847-e4ad2224db53,,Sunday,,
95bf1e5f-a6f2-424a-92be-1cbe46c1552c,dc581bf9-85aa-4c60-b6b6-2762eda4154d,a8329884-3ddd-4cf9-b48a-2d1b243c4534,,Sunday,2022-06-05 18:19:45,
f05ac872-6a74-4ec6-a5ec-fc3ca11f3c4e,cc127b62-a9b5-43a4-8fe1-a8745c2577b3,6d55658b-c179-4c77-a4d3-eb1f19931c92,,Thursday,,
fd934ff8-51dc-4aef-8e52-2f1c6216d1c8,ca9a9b95-0117-4e42-8d5f-41234ddab352,73d897d8-16b4-43f5-a5aa-5005728160ae,,Thursday,,
266514cb-dad0-4b4f-bcbd-0c99d81600f9,6a57e2f7-0ef5-4c4a-bd40-df1a5d1a4e2d,61a86014-9a8a-4770-8c64-8f69bded2d07,,Thursday,,
