caregiver_id,device_type,user_session_id,session_date,cgp_route,starting_page
46981f8b-22da-40a2-8a4a-efb32acbf3a2,mobile_web,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1066649, phone-historytextapproved, phone-historytext1573553, phone-historytextapproved, account",dashboard
46a5f951-1cb3-4545-b7f1-b1b0e07f1143,mobile_app,4,2023-11-24,"phone-historytextapproved, phone-historytext1416408, dashboard",phone-historytextapproved
46d3c466-b2f8-4117-b896-efde889960a9,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, phone-historytextapproved",dashboard
46d8e6a2-6f82-4f70-a074-21e9c79c9b89,mobile_app,1,2023-11-24,"phone-history, dashboard, phone-historytextapproved, dashboard",phone-history
46edda25-8e6a-44c7-be42-a2a93653808b,mobile_web,1,2023-11-24,calendar,calendar
478ecabd-15e2-4e29-90e2-19bd25a8d479,desktop,1,2023-11-24,"dashboard, contacts, contacts, contactsApproved, contacts, contactsApproved, contactsApproved, contactsApproved, contactsApproved, contactsApproved, contactsApproved992c07f1-31d8-4434-96b0-9eca93d8f935, contactsApproved15367045-d17d-4f27-8747-d44afe75e8a8,",dashboard
479d1cea-809f-4696-b887-6849fdcb1300,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1536910, phone-historytext1536910, phone-historytextapproved",dashboard
47b5f518-692b-4e28-87cb-9fc71ebbf5fe,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar, calendar",dashboard
4816515f-51de-4b6a-b13b-8918d1f8e0cf,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1053795, phone-historytext, phone-historytextapproved, phone-historytext1056728, phone-historytextapproved, phone-historytext1052784, phone-historytextapproved, phone-historytext1071114,",dashboard
485aedc2-de96-4abd-94ce-6d87b564bd15,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, calendar, phone-history, phone-historytextapproved, phone-historytext1646412, phone-historytextapproved, phone-historytext1646412, phone-historytextapproved, phone-historytext1621331, phone-hi",dashboard
487343ab-8b80-467c-b0bd-d4121ffc8c33,mobile_app,4,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historycall",dashboard
488b0289-a21a-438d-9787-8b0c88e611b2,desktop,2,2023-11-24,phone-historytextreview,phone-historytextreview
488c0405-7f2e-4953-b473-576b6d899cdf,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1573414, phone-historytextapproved, dashboard, dashboard, calendar, phone-history, phone-historytextapproved, phone-historytext1835038, phone-historytextapproved, phone-historytext157341",dashboard
489003ab-f784-4427-845d-e9a6394bbbd4,mobile_app,4,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytextapproved, phone-historytext1736834, phone-historytextapproved, phone-historytext917480, phone-historytextapproved, phone-historytext1867685, phone-historytextapproved, phone-historytext1",dashboard
48b3d845-47d2-4ffe-86aa-c4439bb6e63f,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1026538, phone-historytext1026538, phone-historytextapproved, dashboard",dashboard
48b3d845-47d2-4ffe-86aa-c4439bb6e63f,mobile_app,5,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard",dashboard
48bbe1d3-37e5-462f-8465-54c46fa9f570,desktop,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, account, account, dashboard, phone-historytextapproved, phone-history, phone-historytextreview, phone-historytext1750189, phone-historytext1750203, phone-historytext1814629, phone-historytext1549274, pho",dashboard
48bbe1d3-37e5-462f-8465-54c46fa9f570,mobile_app,4,2023-11-24,"phone-historytextapproved, phone-historytext1516080, phone-historytextapproved, phone-historytextapproved, phone-historytext1516080, phone-historytextapproved, calendar, dashboard",phone-historytextapproved
48bbe1d3-37e5-462f-8465-54c46fa9f570,mobile_app,8,2023-11-24,"phone-history, dashboard, phone-historytextapproved, phone-historytext1516080, phone-historytextapproved, phone-historytext, phone-historytext1835276, phone-historytextapproved, phone-historytext1243264, phone-historytextapproved, phone-historytext1202343,",phone-history
48be8f3b-87cb-4a83-80a4-d26057394e30,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytext, phone-historytext, dashboard, phone-history, phone-historytext, phone-historytext, phone-historytext1503444, phone-historytext, phone-historytext",dashboard
48c35c7d-73d3-499e-8eec-5026f365e541,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1688605, phone-historytext1688605, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, phone-historytext128449, phone-history, phone-historytextapproved, phon",dashboard
48d4c9ec-3df4-4b77-ab64-54bae6c3fa73,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1682552, phone-historytext, phone-historytextapproved, phone-historytext1891970, dashboard, phone-history, phone-historytextapproved, phone-historycall",dashboard
48d4c9ec-3df4-4b77-ab64-54bae6c3fa73,mobile_app,5,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar, dashboard, calendar",dashboard
48fce24a-2e54-4f11-8ad9-11a51fc17f71,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1477348, phone-historytext, phone-historytext",dashboard
490054a3-e86c-40c3-ac8c-28dd023bfc9f,mobile_app,3,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytextreview, phone-historytext1670045, phone-historytextreview, phone-historytext1849380, phone-historytextreview, phone-historytextapproved",dashboard
490533f0-7ff1-4882-b7ca-ac2f80358e05,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1557136, phone-historytext, phone-historytextapproved",dashboard
4905b3c8-29ba-442b-887c-82864c05966c,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1056726, phone-historytextapproved",dashboard
4906df1c-bb23-49da-8d38-dca0b55974a8,mobile_app,4,2023-11-24,"phone-historytext, phone-historytext, phone-historytext1685680, phone-historytext, phone-historytext",phone-historytext
49292903-6474-4afa-a640-646443b568d2,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved",dashboard
494ee978-cae5-41c6-be6b-a1ea2c761f29,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1297333, phone-historytextapproved",dashboard
4951c050-cea4-48f7-b990-1f816c392555,mobile_app,2,2023-11-24,"phone-history, dashboard, phone-historytextapproved, dashboard",phone-history
496895c6-7e1f-46d9-a682-4ef449092185,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1687746, phone-historytext, phone-historytextapproved, phone-historytext1837441, phone-historytextapproved, phone-historytext1397820, phone-historytextapproved, phone-historytext1400476,",dashboard
49b54965-7c39-4e2e-81a5-2ff58a35664a,mobile_app,1,2023-11-24,"dashboard, phone-historytext, phone-history, phone-historytext",dashboard
49eb44ae-6c21-4202-9d3a-accf1193a28a,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1691344, phone-historytext, phone-historytextapproved",dashboard
4a19a52e-5a79-474f-8a90-2730956053d3,mobile_app,2,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1886395, phone-historytext, phone-historytextapproved, phone-historytext1886395, phone-historytextapproved, phone-historycall, dashboard, phone-history, phone-historytextapproved, phone-",dashboard
4a69638c-39f7-4f2a-81b4-2ea08708cc2c,mobile_web,2,2023-11-24,"phone-historytextapproved, phone-historytext314665, phone-historytextapproved, phone-historytext1114703, phone-historytextapproved, phone-historytextapproved, phone-historytextreview, phone-historytext1849696, phone-historytextreview, phone-historytext1851",phone-historytextapproved
4a792194-e8b0-421b-a83e-54f76af5d6d4,mobile_app,4,2023-11-24,"dashboard, phone-history, phone-historytext, phone-historytext, phone-historytext, phone-historytext, phone-historytext1703572",dashboard
4a949238-bafa-439e-b1ed-b4e8cadbd04e,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, dashboardlocation-history, phone-historytextapproved, phone-historytext1923780, phone-historytextapproved, phone-historytextreview, phone-historytextapproved, dashboard, phone-history, phone-h",dashboard
4ae9215b-dbb2-4c2e-a6a1-5ac4ff55e162,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, calendar",dashboard
4af1e629-056b-4632-b157-cd84cff54ab8,mobile_web,4,2023-11-24,"phone-historytextapproved, phone-historytext235773, phone-historytextapproved",phone-historytextapproved
4b11f1f4-ce9b-409b-b078-97e27aa45625,mobile_app,2,2023-11-24,"phone-historytext111145, phone-historytextapproved, phone-historytext1837745, phone-historytextapproved, dashboard",phone-historytext111145
4b11f1f4-ce9b-409b-b078-97e27aa45625,mobile_app,6,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, dashboard, dashboard, dashboard, phone-history, phone-historytextapproved, dashboard, phone-histo",dashboard
4b11f1f4-ce9b-409b-b078-97e27aa45625,mobile_app,10,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1915102, dashboard, phone-history, phone-historytextapproved",dashboard
4b17c4c5-5305-4601-98db-6d68813fa209,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar, calendar",dashboard
4b200e57-f37b-420f-b14d-6ca141163dc4,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1143982, phone-historytext, phone-historytextapproved, dashboard",dashboard
4b3d91b0-7556-4d6f-b3c0-818becafc22e,mobile_app,2,2023-11-24,"dashboard, phone-historytextapproved, phone-history, dashboard",dashboard
4b3d91b0-7556-4d6f-b3c0-818becafc22e,mobile_app,6,2023-11-24,"dashboard, phone-history, phone-historytextapproved",dashboard
4b53cdd6-8835-44d4-bb27-cb0480f4bdb2,mobile_app,2,2023-11-24,dashboard,dashboard
4b65666e-da02-4ceb-bcf1-09f8bdeeb249,mobile_app,2,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1762687, phone-historytext1762687, phone-historytextapproved, phone-historytext1762687",dashboard
4bb46a2c-ef5f-4df6-9778-938b22837b80,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, dashboard",dashboard
4bb8b8b1-15a4-4ffc-9a90-97fc7f965dd4,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, apps, appsallall, appsall800527cd-f536-4ac0-bd2f-622dcae8262d",dashboard
4bc1faf5-c8c8-4a9d-9c0b-3d4079929885,mobile_app,4,2023-11-24,"phone-historytextapproved, calendar, calendar",phone-historytextapproved
4bd6a333-59f5-4039-b1e5-6db3bfe5d0d8,mobile_web,2,2023-11-24,"phone-history, phone-historytextapproved",phone-history
4be80f70-9003-4399-8372-73adb680f813,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1908787, phone-historytextapproved, phone-historytextreview, phone-historytextapproved",dashboard
4c2597b5-57fc-4987-a6fc-87ebb028d88b,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext397506",dashboard
4c55acf0-b7bb-4b1e-a9f6-4db382361e20,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytext, phone-historytext",dashboard
4c7efb5b-b5a6-4be0-a545-895f5ee9eb86,desktop,1,2023-11-24,"account, dashboard, apps, appsallall, appsinstalled",account
4c992038-3c8a-4af1-9cd4-f37ba2c74c0c,mobile_app,2,2023-11-24,"phone-historycall, phone-historytext, phone-historytextapproved, phone-historytext1466289, phone-historytextapproved, phone-historytext1835614, phone-historytextapproved",phone-historycall
4c992038-3c8a-4af1-9cd4-f37ba2c74c0c,mobile_app,6,2023-11-24,"phone-historytext1835614, phone-historycall, dashboard",phone-historytext1835614
4cd8e05c-99b5-4926-80d6-8128a124620c,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1379328, phone-historytextapproved, phone-historytext1379328, dashboard, calendar, apps, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsinstalled",dashboard
4ce3ffc3-6b48-4206-bb6c-ab99227a111b,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1805372",dashboard
4ce3ffc3-6b48-4206-bb6c-ab99227a111b,mobile_app,6,2023-11-24,"phone-historytext1808796, phone-historytextapproved, phone-historytext1810358, dashboard, phone-history, phone-historytextapproved, calendar",phone-historytext1808796
4cf0acf8-5f75-41dd-9da1-ed0d70b4e6ac,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1082012, phone-historytext, phone-historytextapproved, phone-historytext905659, phone-historytextapproved, phone-historytext1082008, phone-historytextapproved, phone-historytext1874917",dashboard
4d51ef81-b977-40aa-ba3c-264275e1b435,mobile_app,2,2023-11-24,calendar,calendar
4d752653-c26d-4cb4-86e4-295351059f7b,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1906341, phone-historytextapproved",dashboard
4d764e18-19e9-4271-a724-1dd556aef4f1,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, apps, appsallall, appsall274c8954-6a82-4e05-9343-3b2a228ea180, appsall274c8954-6a82-4e05-9343-3b2a228ea18008e8960d-0c02-4ff7-ba47-43aafc99c8c9, appsall274c8954-6a82-4e05-9343-3b2a228ea180, appsall274c895",dashboard
4d876187-67d2-4607-a0bd-3fa1ca820b88,mobile_app,4,2023-11-24,"dashboard, phone-history, phone-historytextapproved",dashboard
4dac5a96-20e5-4180-84b7-f5fdc6f57fbb,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, calendar, calendar, apps, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall",dashboard
4e040e29-f458-4517-94b3-cae077936634,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1200019, phone-historytext, phone-historytextapproved, phone-historytext836286, phone-historytextapproved, phone-historytext1427677, phone-historytextapproved, phone-historytextapproved",dashboard
4e040e29-f458-4517-94b3-cae077936634,mobile_app,5,2023-11-24,"dashboard, phone-history, phone-historytextapproved",dashboard
4e181350-61b3-4efa-a6f9-77aee15b0acf,desktop,1,2023-11-24,"dashboard, apps, appsallall, apps, appsallall, appsallall",dashboard
4e4c58e6-41f1-4548-80b9-2d33636e76b0,mobile_app,3,2023-11-24,"contactsApproved, calendar, phone-history, phone-historytextapproved, phone-historytext248009, phone-historytextapproved, phone-historytext1924304, phone-historytextapproved",contactsApproved
4e8fe1f6-a8b5-4ab4-984b-d52438ee9f71,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-history, phone-historytextapproved, phone-historytextreview, phone-historytextapproved, account, phone-history, phone-historytextapproved",dashboard
4ea86b24-e5eb-4750-90ba-ebd047eff7b2,desktop,4,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext654212, phone-historytext294806, phone-historytext1700521",dashboard
4eabede1-cb3b-43ef-b073-2021b51def79,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1748556, phone-historytext, phone-historytextapproved, calendar",dashboard
4ebec463-e58d-453b-8938-d160a278f1c4,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytext, phone-historytext, phone-historytext1271213",dashboard
4ef5676e-ef1a-4c87-8b27-495f84ae49f0,mobile_app,3,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytextreview, phone-historycall",dashboard
4efe0646-c09e-432b-ac4a-35ae159640b9,mobile_app,1,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1459792, phone-historytext, phone-historytextapproved, phone-historytextreview, phone-historytext1447401",dashboard
4f39a93b-478a-4faf-afb5-f3565b8330b1,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar",dashboard
4f3b4979-3bc0-48de-93c9-400e5111fbf6,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1924000, phone-historytext, phone-historytextapproved, phone-historytextreview, contacts, contactsApproved, contactsPending, contactsSuggested, dashboard",dashboard
4f3b4979-3bc0-48de-93c9-400e5111fbf6,mobile_app,6,2023-11-24,"appsallall, appsinstalled, appsinstalled28620c73-bd72-41ac-aaf4-e3b0e1adedac, appsinstalled, appsinstalled28620c73-bd72-41ac-aaf4-e3b0e1adedac, appsallall, apps, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall",appsallall
4f54d64c-3878-44c1-88f5-6b12f1849dd4,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1652364, phone-historytextapproved, dashboard",dashboard
4f688d15-6201-4b32-a80e-4af7f652d7f1,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar",dashboard
4fbea9e8-91ed-4382-83b7-ec905ce20abe,mobile_app,3,2023-11-24,"phone-historytext, phone-historytext, dashboard",phone-historytext
4fc6d362-b2d4-4402-b564-ede81700e2ae,mobile_app,4,2023-11-24,"phone-historytextapproved, phone-historytext1471968, phone-historytextapproved, phone-historytext1822785, phone-history, phone-historytextapproved, phone-historytext1736759, phone-history, phone-historytextapproved, phone-historytext1471968, phone-history,",phone-historytextapproved
4fdbfea3-ff81-4fb2-a79c-bbac0ec77b8d,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, apps, appsallall, appsinstalled, appsinstalled2c8ae406-b858-49f5-8272-2af84e42317a, appsinstalled, phone-history, dashboard, phone-historytextapproved, phone-historytext1829415, phone-historytext, phone-",dashboard
5004bd33-2842-46b4-bc6d-e236a7158348,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1882086",dashboard
50136c4d-8ee7-4c31-89e2-0d57ff37e04f,mobile_app,1,2023-11-24,"phone-history, dashboard, phone-historytext, phone-historytext, phone-historytext1430275, phone-historytext, phone-historytext, phone-historytext1412711, phone-historytext, phone-historytext, phone-historytext1921631, dashboard, phone-history, phone-histor",phone-history
5045298d-6026-40a5-bbb4-d64ac8b10bbd,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, apps, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall35694d25-cc6d-4796-8339-46a3ab552c49, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsallall, appsa",dashboard
5049d6e2-0402-4a92-80ab-8695296fe6f0,mobile_app,4,2023-11-24,"phone-history, dashboard, phone-historytextapproved, phone-historytext1767363, phone-historytext, phone-historytextapproved, dashboard, dashboardlocation-history",phone-history
505d8f8d-7335-41a1-a59a-be34204de6cd,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytextreview, contacts, contactsApproved, contactsPending, contactsPending73891773-62dd-41c2-b105-86be9942945a, contacts, contactsApproved, dashboard, contacts, contactsApproved, contactsPendi",dashboard
506fbbb5-c5a0-4896-9a76-c5a31115315c,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar",dashboard
50743c59-4d49-48e9-aa71-d7e48ba62ab0,mobile_web,2,2023-11-24,"phone-historytextapproved, phone-historytext1917025, phone-historytextapproved, phone-historytext1012631, phone-historytextapproved",phone-historytextapproved
507eaf0f-e852-4096-85a2-cf6a756f692b,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytext, phone-historytext, dashboard",dashboard
508175a6-b9fb-450c-b5e4-c99d87832e30,mobile_app,3,2023-11-24,"phone-history, dashboard, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, phone-historytext1666708, phone-historytext1666708, phone-historytextapproved, dashboard, dashboard, dashboardlocation-history, dashboard",phone-history
50918b28-9ea4-4a9b-9696-9262656258b1,mobile_app,3,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext1923351",dashboard
50918b28-9ea4-4a9b-9696-9262656258b1,mobile_app,7,2023-11-24,"dashboard, phone-historytextapproved, phone-history, dashboard",dashboard
50abd046-651e-43e9-8c95-1d6ca4904099,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, apps, appsallall, appsinstalled, appsallall, dashboard",dashboard
50d85cd6-9bd3-4337-a23f-8bcf366590b0,desktop,2,2023-11-24,dashboard,dashboard
5103ec2d-0dc3-4183-a38c-d186cf035589,mobile_app,2,2023-11-24,"calendar, routines, calendar",calendar
5128ad74-130c-408a-afd8-bb8b6c5ecaa8,desktop,2,2023-11-24,dashboard,dashboard
512ab49c-a5cf-4572-a770-eb527039a936,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1297392, phone-historytextapproved",dashboard
51539400-1600-45ab-b380-03123a903478,desktop,1,2023-11-24,"dashboard, contacts, contactsApproved, contactsApproved",dashboard
515860d0-3b2c-4775-ba25-65ba69148203,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar",dashboard
515b04c3-2c36-4394-9def-0dcae84d6423,desktop,4,2023-11-24,phone-historytextreview,phone-historytextreview
5160170e-f4a6-4a38-bb9f-4806154a3e3d,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard",dashboard
517771ee-f10f-44f0-81ce-8824dfef58cb,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, phone-historycall, dashboard, phone-history, phone-historytextapproved, dashboard, phone-history, phone-historytextapproved, phone-historycall, dashbo",dashboard
51957072-6094-49d9-8bdd-7b664475a4ea,mobile_web,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1667672, phone-historytextapproved, phone-historytext1892646, phone-historytextapproved, phone-historytext1892646, phone-historytextapproved, phone-historytext1757721, phone-historytexta",dashboard
51a60f40-d957-4451-a16b-926f85fe478a,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1197212, phone-historytext, phone-historytextapproved, phone-historytext1897030, phone-historytextapproved",dashboard
51fc9b84-8bfd-49f6-8cdc-06fb1cbb0d55,mobile_app,1,2023-11-24,"phone-history, dashboard, phone-historytext, phone-historytext, phone-historytext359786, phone-historytext, phone-historytext, phone-historytext556005, phone-historytext, phone-historytext, phone-historytext620586, phone-historytext, phone-historytext, pho",phone-history
524a3222-f118-4143-b68c-4f29874b1ad1,mobile_web,3,2023-11-24,"phone-historytext1841546, phone-historytextapproved, phone-historytext1841546",phone-historytext1841546
527aaaa6-42a9-4d04-9b33-98f7adb0e405,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, calendar, dashboard, phone-history, phone-historytextapproved, phone-historytext1860653, phone-historytextapproved, apps, appsallall, appsinstalled",dashboard
527c358b-2ef1-4174-9beb-9b446b1a7709,mobile_app,3,2023-11-24,dashboard,dashboard
527d75bb-d43b-4f70-9139-da950fffc218,mobile_app,4,2023-11-24,"phone-historytext1743531, phone-historytextapproved, phone-historytext1743531, phone-history, phone-historytextapproved, phone-historytext1744092, phone-history, phone-historytextapproved, phone-historytext1744095, phone-history, phone-historytextapproved",phone-historytext1743531
52a295af-22a4-4a2d-b2fa-73aef2da88dc,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext815349, phone-historytext, phone-historytextapproved, phone-historytextreview, phone-historytextapproved",dashboard
52a295af-22a4-4a2d-b2fa-73aef2da88dc,mobile_app,6,2023-11-24,"dashboard, phone-historytextapproved, phone-history, phone-historytext845549, phone-historytext, phone-historytextapproved, phone-historytext812267, phone-historytextapproved, phone-historytext1014766, phone-historytextapproved, phone-historytext825058, ph",dashboard
52a72a4c-8f01-4c6f-a6c0-487468e48b00,mobile_app,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytextreview, contacts, contactsApproved, contactsPending, contactsPending85b7bd7b-b7ab-4f68-a965-79b167048d1f, contactsPending, contactsPending29163e34-31ac-4f12-b32d-7b9441974dc3, contactsPe",dashboard
52b9d5e3-eb83-4b7a-8f25-323829175646,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1918694, phone-historytext, phone-historytextapproved, phone-historytext1918727, phone-historytextapproved, phone-historytextreview, phone-historytext1921680, phone-historytextreview, ph",dashboard
52cef239-7a65-4b07-a811-f3c4b858d9f8,mobile_app,2,2023-11-24,"phone-historytextapproved, phone-historytext1848100, phone-historytextapproved, phone-historytext1777831, phone-historytextapproved, phone-historytext341964, phone-historytextapproved, phone-historytext296228, phone-historytextapproved, phone-historytext13",phone-historytextapproved
52cef239-7a65-4b07-a811-f3c4b858d9f8,mobile_app,6,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1848100, phone-historytextapproved, phone-historytext295816, phone-historytextapproved",dashboard
52e19f2c-3486-4d5f-9bd0-f72ee5f2c304,mobile_app,1,2023-11-24,"phone-historytext, dashboard, phone-historytext, phone-history, phone-historytext1587746, phone-historytext, phone-historytext, phone-historytext1594822, phone-historytext, phone-historytext, phone-historytext1840264, phone-historytext, phone-historytext, ",phone-historytext
531b03d9-2f41-4324-b584-175e26a90345,mobile_web,1,2023-11-24,"phone-history, dashboard, phone-historytextapproved, calendar, dashboard, phone-history, phone-historytextapproved, phone-historytext894173, phone-historytextapproved, phone-historytextreview, phone-historytextapproved, phone-historytext852259, calendar, d",phone-history
532c1625-a0ae-44ec-a1c3-a2617b81fc9e,mobile_web,1,2023-11-24,phone-historytextapproved,phone-historytextapproved
53641ba9-5315-44a1-91ea-213bbd1dd2cc,desktop,1,2023-11-24,"phone-history, phone-historytext, phone-historytext, contacts, contactsApproved",phone-history
536d81e9-a560-4e42-8142-20526eaafdda,mobile_app,1,2023-11-24,"phone-history, dashboard, phone-historytextapproved, contacts, contactsApproved, contactsApproved0258ce55-1798-42cd-a501-bef6e8c9b824, contactsApproved, contactsRejected, contactsSuggested, phone-history, phone-historytextapproved, phone-historytextreview,",phone-history
5386c2f8-f9c3-4944-b360-4983cf83b999,mobile_app,4,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext795098, phone-historytext795098, phone-historytextapproved, phone-historytext1890871, phone-historytextapproved, phone-historycall, phone-historycall, phone-historytext, phone-historytex",dashboard
53931e00-4dd1-4aeb-a6bb-222c3d5c63bb,mobile_app,2,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytextreview, phone-historytext1924035, dashboard",dashboard
53931e00-4dd1-4aeb-a6bb-222c3d5c63bb,mobile_app,6,2023-11-24,"phone-history, dashboard, phone-historytextapproved, phone-historytext1923714, phone-historytextapproved, phone-historytext, phone-historytext1920068, phone-historytext, phone-historytextapproved, phone-historytext1923452, phone-historytext, phone-historyt",phone-history
53bdba40-3659-406b-9abe-00747f61ed85,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytext1675205, phone-historytext, phone-historytextapproved, phone-historytext1330114, phone-historytextapproved, phone-historytext1809702, phone-historytextapproved, phone-historytext1918771,",dashboard
5406755d-ef37-4dd7-a8f6-39e2ca29326b,mobile_web,1,2023-11-24,"phone-historytext1044942, phone-historytextapproved, phone-historytext1044942, phone-historytextapproved, phone-historytext1107786, phone-historytextapproved, phone-historytext1604224, phone-historytextapproved, phone-historytext1832089, phone-historytexta",phone-historytext1044942
541cfb67-8c65-4962-a33a-540fa497c249,desktop,1,2023-11-24,"dashboard, phone-history, phone-historytextapproved, phone-historytextreview",dashboard
5421439a-fcd9-4542-be40-3171a425b8f5,mobile_app,3,2023-11-24,"dashboard, phone-history, phone-historytextapproved",dashboard
