ts,child_id,network_response,reason,carrier_identifier
2023-09-25 15:56:47,7a605259-af52-4992-a6cd-4c937df10d8e,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-09-25 15:59:00,06f4d5c7-fe84-4b39-960f-64a67c42493f,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-09-25 16:00:14,f775f7d1-2803-4e1e-9701-8bbb5036fb38,CANCELED,Reason: null,T-Mobile
2023-09-25 16:01:31,ef977e65-eccd-41ca-a59a-ccb47abea85c,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 16:07:45,1f2f6fbd-6832-4d65-922a-3b7abed09b83,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-09-25 16:08:25,2f9faef6-8853-400d-a857-a1e90c868859,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-09-25 16:12:03,c06e48d7-4ec0-4176-be13-b40ccc212b36,ERROR,"Reason: , ERROR_UNSPECIFIED",TM
2023-09-25 16:13:04,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:06,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:07,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:16,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:17,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:26,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:32,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:13:40,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:14:11,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,"Reason: 1201, ERROR_UNSPECIFIED",Ultra
2023-09-25 16:14:15,a516a623-3265-45b5-8a9f-bc571d79a1b6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:24:20,5b2e131f-4fe8-4ef5-82d5-9860ec68b476,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 16:32:05,1886f7da-b530-4a0d-86b4-46a03930e108,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Xfinity Mobile
2023-09-25 16:35:54,5b2e131f-4fe8-4ef5-82d5-9860ec68b476,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:36:14,5b2e131f-4fe8-4ef5-82d5-9860ec68b476,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:36:17,5b2e131f-4fe8-4ef5-82d5-9860ec68b476,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 16:45:21,94f964a0-3784-4385-9eeb-8578efa7be64,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",Verizon 
2023-09-25 16:54:31,4ac3ff89-7fe9-4159-bcfd-1f0dd311ab27,ERROR,"Reason: 2501, ERROR_UNSPECIFIED",US  Mobile
2023-09-25 16:54:54,4ac3ff89-7fe9-4159-bcfd-1f0dd311ab27,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-09-25 17:03:05,5890df42-eff9-45e3-b802-c8a23302f29d,CANCELED,Reason: EMULATING_SINGLE_CALL,T-Mobile
2023-09-25 17:05:14,ca5d5785-778f-4f47-be40-050c82eb51b0,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",AT&T
2023-09-25 17:15:17,65463557-c67f-43c6-a5f5-9cd6f20ddd3d,ERROR,"Reason: 1111, ERROR_UNSPECIFIED",Verizon 
2023-09-25 17:16:47,9966f103-71fc-4970-af3c-f437b6d442e5,ERROR,"Reason: Phone is null, OUT_OF_SERVICE, Description: Mobile network not available.",
2023-09-25 17:19:35,01cca7ff-f87e-4f85-85fa-227d23a04f50,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",US  Mobile
2023-09-25 17:24:40,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:24:45,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:24:59,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:25:14,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:25:22,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:25:23,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:25:27,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:25:50,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:29:12,1f2f6fbd-6832-4d65-922a-3b7abed09b83,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-09-25 17:30:12,e0c38acd-69a8-4838-9871-459ca094ad31,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-09-25 17:32:14,67edb39d-f19b-4122-9400-374a21cc2138,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: There's no SIM in your phone, so you can only make emergency calls.",
2023-11-24 00:01:36,cd202704-49a6-45f5-b8b7-b0c7e4145e7b,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 00:02:59,c2da295c-c224-4e0d-b6c1-f580f5f1f4fb,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 00:03:02,c2da295c-c224-4e0d-b6c1-f580f5f1f4fb,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 00:08:11,ccff7bfd-c2e5-4a34-8b59-16f865cbbfb9,ERROR,"Reason: 404, UNOBTAINABLE_NUMBER",T-Mobile
2023-11-24 00:18:22,69254d20-e51d-4966-be76-494af8468cc3,ERROR,Reason: ERROR_UNSPECIFIED,Mint
2023-11-24 00:21:38,a5cbe413-d4ac-454c-92b2-9cc61b855a07,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Mint
2023-11-24 00:23:41,c102ad9c-b10d-4b2f-8b22-0b47de36e45d,ERROR,"Reason: Already an active foreground and background call., TOO_MANY_ONGOING_CALLS, Description: Cannot place a call a there are already two calls in progress. Disconnect one of the calls or merge them into a conference prior to placing a new call.",T-Mobile
2023-11-24 00:32:36,5c9e72fd-454f-4daf-a626-cb64ca3673d5,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 00:34:05,91b2ddde-76ad-4a77-8457-5f64851f8ff3,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 00:36:05,637997f5-901d-4990-a851-990252a96cc1,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 00:36:42,08f7422a-4772-4af8-bcf6-651a3bfaafb1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 00:37:03,08f7422a-4772-4af8-bcf6-651a3bfaafb1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 00:38:23,ca7864f1-27a3-43a6-841a-516d8670beac,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 00:40:52,fc3d1589-00ab-43ce-bdcf-55b869af0920,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 00:44:31,4c8e4649-4c6a-4342-99cb-1a561b998313,ERROR,"Reason: 1400, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 00:47:48,5b796134-78a2-435c-a912-487e751020e7,CANCELED,Reason: null,T-Mobile
2023-11-24 00:51:32,f313247d-be09-4ca0-b8c0-dac832da5d07,ERROR,"Reason: 34, CONGESTION",T-Mobile
2023-11-24 00:56:57,f313247d-be09-4ca0-b8c0-dac832da5d07,ERROR,"Reason: 34, CONGESTION",T-Mobile
2023-11-24 00:57:36,b8b4d49d-0283-495b-9f98-d12f257f1eaa,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 00:59:37,d3409431-5053-47e9-886f-5760fa7dbcd8,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 01:02:46,d065ee00-0080-428e-af02-55eca2341809,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-11-24 01:02:54,d065ee00-0080-428e-af02-55eca2341809,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-11-24 01:05:44,b8b4d49d-0283-495b-9f98-d12f257f1eaa,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 01:08:59,2b2f2692-ddbb-462e-9c85-bf2d0346ff68,ERROR,"Reason: 34, CONGESTION",T-Mobile
2023-11-24 01:12:48,8a22d0b7-3e05-4820-ac06-66e88a607a7a,ERROR,"Reason: 34, CONGESTION",T-Mobile
2023-11-24 01:18:26,f50a11b8-ff2f-4023-b61c-4d78a9405823,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",Verizon 
2023-11-24 01:21:39,b9e3473a-40d9-4eb8-be33-eb97c370abee,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 01:24:18,32f055d3-4961-4de4-8802-017434ac1461,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Ultra
2023-11-24 01:29:52,b9e3473a-40d9-4eb8-be33-eb97c370abee,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 01:36:34,32f055d3-4961-4de4-8802-017434ac1461,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Ultra
2023-11-24 01:41:34,133c670f-7a5e-4333-9377-fefebf465676,ERROR,"Reason: Another outgoing call is already being dialed., ALREADY_DIALING, Description: Cannot place a call as another outgoing call is already dialing.",T-Mobile
2023-11-24 01:47:31,06638939-8881-4699-8d41-9651b72d4db2,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Verizon 
2023-11-24 01:49:25,4c500d6e-aa70-493b-9409-b411c4f4f25a,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Mint
2023-11-24 01:50:58,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 01:51:04,4c500d6e-aa70-493b-9409-b411c4f4f25a,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Mint
2023-11-24 01:53:32,1efafee6-3a3e-4e15-8316-b19bb9461805,ERROR,Reason: ERROR_UNSPECIFIED,US Mobile
2023-11-24 01:58:00,44266198-0e59-47f3-87f3-6c426a258f0e,ERROR,"Reason: Phone is null, OUT_OF_SERVICE, Description: Mobile network not available.",
2023-11-24 01:59:12,c6e5b6ad-a022-43a3-a89f-f6b21a5fbc38,ERROR,Reason: SERVER_UNREACHABLE,T-Mobile
2023-11-24 02:00:58,c9727c11-d5f3-4c88-a21f-2374681b861b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-11-24 02:02:23,64dc006f-55e2-4a17-9600-3d9d5e5bea92,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-11-24 02:02:37,64dc006f-55e2-4a17-9600-3d9d5e5bea92,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-11-24 02:04:59,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",
2023-11-24 02:07:36,4b28452c-51f3-4989-a5b6-0388c36f5ea6,ERROR,Reason: ERROR_UNSPECIFIED,US Mobile
2023-11-24 02:09:18,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",
2023-11-24 02:09:20,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",
2023-11-24 02:09:32,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: No cellular network available. Connect to an available Wi-Fi Network to make calls.",Mint
2023-11-24 02:09:33,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: No cellular network available. Connect to an available Wi-Fi Network to make calls.",Mint
2023-11-24 02:09:34,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: No cellular network available. Connect to an available Wi-Fi Network to make calls.",Mint
2023-11-24 02:09:43,2f9f2e95-da0d-4106-9427-c2cef9d07126,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:10:37,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:10:51,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-09-25 17:33:24,8d9f3aa7-6ae8-43ff-9efc-1a3b3bf87900,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Mint
2023-09-25 17:37:35,5890df42-eff9-45e3-b802-c8a23302f29d,CANCELED,Reason: null,T-Mobile
2023-09-25 17:42:26,90da480e-9eb9-43dd-b559-d727a3885785,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 17:42:32,90da480e-9eb9-43dd-b559-d727a3885785,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 17:49:27,6d1587e7-1f19-447c-952c-18920018e1e7,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-09-25 17:51:03,316775f4-5acb-4fd3-a1e3-74933f422223,ERROR,"Reason: 1482, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 17:56:22,d4811c67-77fc-4a62-af14-9ea711176c47,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-09-25 17:57:28,ce03dd38-1c69-4a08-9f60-e94baa72ffd6,ERROR,"Reason: 487, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 17:58:14,a70736d3-3023-4934-986c-700b18340465,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-09-25 18:01:19,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:01:26,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:01:44,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:02:32,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:02:37,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:02:41,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,"Reason: A call is already dialing., ALREADY_DIALING, Description: End your current call if you want to make a new one.",Ultra
2023-09-25 18:02:45,67edb39d-f19b-4122-9400-374a21cc2138,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",
2023-09-25 18:03:06,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:03:11,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:03:16,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:03:20,1250e690-ccac-48a5-9d78-63c24ee0ad0c,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:04:16,a122d107-4ebd-49c2-87ab-cb8ac7085e85,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 18:09:42,3952b128-9b53-41a7-a983-c2d4e3540637,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",T-Mobile
2023-09-25 18:13:08,2c10cbf5-25fb-440c-b2cd-d76343495de3,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-09-25 18:25:27,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:25:37,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:25:39,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:25:40,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:25:42,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:25:42,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:27:52,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:27:55,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:27:57,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:28:00,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:28:01,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:28:02,74b9ea42-42f0-4590-98ad-218f6b68dccf,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:43,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:44,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:47,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:49,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:49,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:50,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:51,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:30:52,6c098ef5-370f-4b99-a433-36cc838ebde0,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-09-25 18:31:50,41a4291d-da21-4ebc-aa22-fbac84a815d9,CANCELED,Reason: EMULATING_SINGLE_CALL,T-Mobile
2023-09-25 18:34:14,69a3fc95-579f-4104-b097-1adbeb6bdd7c,ERROR,"Reason: OUT_OF_SERVICE, Description: No cellular network available. Connect to an available Wi-Fi Network to make calls.",Mint
2023-09-25 18:38:53,67b51311-f00e-4e59-9fd1-6de02a1a9bbe,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-09-25 18:42:38,f5f2d2c1-6481-4fd9-8a92-85b0e3171552,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only — T-Mobile
2023-09-25 18:42:58,f5f2d2c1-6481-4fd9-8a92-85b0e3171552,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only — T-Mobile
2023-09-25 18:42:59,f5f2d2c1-6481-4fd9-8a92-85b0e3171552,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only — T-Mobile
2023-09-25 18:48:03,00364078-dfef-4ea6-ac29-9d4dbfda527f,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Mint
2023-09-25 18:48:09,fb6b65b1-d106-4c59-baca-054e611aa934,ERROR,"Reason: 34, CONGESTION",T-Mobile
2023-09-25 18:56:29,c6fb9e62-b9df-406a-bed6-32df7b81d829,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-09-25 18:56:33,c6fb9e62-b9df-406a-bed6-32df7b81d829,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
