id,routine_id,ts,percent_complete
3164,4b7f2b59-e31b-4e9d-86fb-b5c5ce98d701,2021-11-10 15:59:00,50
3168,5bf190d2-a3dd-4cd4-bbcb-e5e764b2cb66,2021-11-10 16:01:54,100
3172,9b7881e3-8ece-47d6-b810-ced5d4c5b53e,2021-11-10 16:04:06,100
3176,3b2dec7a-6c3d-4f15-8b2e-958d3cb8ffc7,2021-11-10 16:09:02,20
3180,d70cddbd-a4c2-4105-86a5-16f25296087a,2021-11-10 16:15:22,100
3184,5a038e45-9f40-443f-8c53-1e8fdf19ff66,2021-11-10 16:17:51,100
3188,4fba4d93-9340-4531-9e87-5922d1ff2a8f,2021-11-10 16:30:00,90
3192,c63718fe-936a-4639-bd20-01e79d6b325c,2021-11-10 16:32:18,20
3196,0e22abf5-afec-4f70-be08-d1e2647fee0b,2021-11-10 16:36:20,100
592407,a4618bda-3161-4322-bf7c-31848c1adc10,2022-07-27 02:21:39,100
3204,7ae66be0-34c4-4734-b95e-f63e50ca0998,2021-11-07 17:37:39,100
3208,3a9226ac-7f85-4241-ae17-87170c3fb2ec,2021-11-10 16:54:23,100
3212,76714626-3cd2-4ba4-9336-53b43e842e5e,2021-11-10 17:00:31,100
3216,be2f234a-69f5-48dd-bcf3-c25c5db258c5,2021-11-10 17:06:51,100
3220,278e786b-dc79-4bef-b75b-0dd41837b02f,2021-11-10 17:12:10,100
3224,64b89a86-ca69-4f6f-897a-0d25c718b501,2021-11-10 17:19:23,100
3228,34b2a0a0-1742-4ec5-97f2-85d20ab97e65,2021-11-10 17:31:41,100
3232,20482cab-417c-4c46-bba9-f0e2fa719838,2021-11-10 17:40:55,100
3236,da2b8f72-9caa-43ba-99a9-3f17a7d13700,2021-11-10 17:50:55,100
3240,17eb17f9-bf69-4f6c-a945-6202f040ffdd,2021-11-10 18:07:23,100
3244,04be9aff-0755-48c5-8b30-8636c51e2019,2021-11-10 18:13:39,40
3248,2d0f5c11-62a8-41d5-9315-aabc44532ab3,2021-11-10 18:17:42,100
3252,4154d5c7-0b4f-44a1-ae93-495ccac9bee4,2021-11-10 16:22:14,100
3256,5da13bce-a503-4a80-8e37-b9dbbdaf7da3,2021-11-10 18:16:46,100
3260,86cc121f-63ec-440a-8e7d-b0d786abac8d,2021-11-10 18:45:34,100
3264,a04ea0dc-8688-4e24-b5f8-3e5fdc069f24,2021-11-10 19:06:07,100
3268,948f1442-e5c9-43f0-bcaa-701cd1594709,2021-11-10 19:08:49,100
3272,7a93f28c-644d-4efb-a16c-6670b643b64b,2021-11-10 19:13:57,100
3276,96812eb0-21d4-4247-9f03-21db83687158,2021-11-10 19:20:55,100
3280,559c602a-b0f2-4ce9-9007-ae54cd5ef584,2021-11-10 19:27:51,100
3284,77cfa357-b415-4cb1-861a-131806a6bd5e,2021-11-10 19:35:23,100
3288,938d8044-109c-4ae8-94fc-7cbf30dbde0f,2021-11-10 19:37:59,100
3292,4c1eac2c-68fd-4e34-a546-6fe74aa94849,2021-11-10 19:38:22,100
3296,1e63a5e1-cb20-46a2-a890-e5badc6c50ab,2021-11-10 19:42:34,100
3300,7de50721-bf68-4313-9423-a88abee984f3,2021-11-10 19:46:33,100
3304,4fdbc811-5dae-44fd-a7c4-0c2853746706,2021-11-10 19:49:32,100
3308,5d8753a6-3f0c-4649-b09f-3db61dda1f4a,2021-11-10 19:53:46,100
3312,c3d2b056-d79e-4bb5-8077-4eca01ba5132,2021-11-10 20:00:00,50
3316,24d54cb6-1353-4835-b726-493b2d1d60d5,2021-11-10 20:03:34,100
3320,c55283bd-31bf-4490-99eb-efaa2a4fdebc,2021-11-10 20:05:53,100
3324,5f30ddd1-9f23-485a-adf6-d59660de4d1e,2021-11-10 20:09:33,100
3328,0a4fc860-4252-4bc8-ae2a-9ad4e902f6c2,2021-11-10 20:14:01,100
3332,46e02988-4c99-45bb-a549-1cc8ee707551,2021-11-10 20:18:00,100
3336,5320f3f9-e998-4823-863b-5189a9b642c1,2021-11-10 20:09:16,100
3340,46fd692a-7a43-442c-87f1-0b2e0f63fd04,2021-11-10 20:22:51,100
3344,4541a592-d304-4b2a-ab00-2c16169fd379,2021-11-10 20:26:17,100
3348,d83820d6-7bca-4608-823b-f3cb801c987f,2021-11-10 20:28:05,20
3352,b482b8c2-119f-47e6-87ff-48f0cb161920,2021-11-10 20:28:35,100
3356,e1fd4727-9a4c-40b1-82a0-b9cc31b35eb2,2021-11-10 20:30:10,100
3360,99f4caa6-53cc-49f2-8efe-c44d870cdfd3,2021-11-10 20:30:45,100
3364,7c909c17-e2f1-4882-afa4-ab5cb31c8444,2021-11-10 20:32:08,100
3368,11dd8e8c-a12b-4113-ac66-b732ac85bd16,2021-11-10 20:37:11,100
589870,fa5a462f-13b5-4ed1-841d-968a79079917,2022-07-25 21:35:49,100
3376,d6d15cd3-e088-4b2b-b714-1442ac9dbbfc,2021-11-10 20:10:08,100
3380,e50e8a51-9a4f-4eda-9425-b88ef38d4343,2021-11-10 19:55:36,100
3384,9eadb69a-241f-43a3-97f0-596c09df5c94,2021-11-10 20:47:54,100
3388,d5b9a269-413b-452c-be1e-e485aef2077f,2021-11-10 20:50:55,100
3392,0359d3cd-b49b-4da4-bcbe-f9a9fa21cd06,2021-11-10 12:54:33,100
3396,995a16b3-a7f9-4b62-8918-af9298ead52a,2021-11-10 20:57:34,100
3400,302b0a7b-8743-4944-89e8-6340bdb788c3,2021-11-10 21:00:00,16
3404,8d65fc3e-66aa-4698-9054-49a25bad2325,2021-11-10 21:00:05,100
3408,068450f3-9fe4-4ecf-9e68-f708bf0fd1c3,2021-11-10 21:02:27,100
3412,b6a96398-a680-4ec6-997e-9e37fd1846a2,2021-11-10 21:04:39,100
3416,5e5b0e03-6650-4a4e-886a-9947e57db46e,2021-11-09 00:40:26,100
3420,7fe822fe-0af0-43b1-b166-f69f2071a01e,2021-11-10 21:07:28,100
3424,f8f2e380-1df4-476d-8329-d7062c5fd6e1,2021-11-10 20:55:51,100
3428,c15c16dd-4a6e-4431-9b13-b56bf750a4d4,2021-11-10 21:11:53,100
3432,aaacd32b-5786-4e1b-a60b-1d752de5c9b8,2021-11-10 06:03:02,40
586155,21ffac3f-6f15-46cc-ab48-9e7f72d2d32b,2022-07-24 01:30:01,50
3440,2e807a99-3e93-4960-90c2-7d15de069651,2021-11-10 21:16:10,100
3444,014c363e-1f6c-4c6b-8e63-1e036e2e7745,2021-11-10 21:17:47,100
3448,c75cfc92-0398-4cd8-b194-6717ec2d44ec,2021-11-10 21:13:56,100
3452,79e1c592-110b-4bc8-a8af-5efc141591b3,2021-11-10 21:21:29,100
3456,308fb951-17cc-490e-b327-3716b4f38b43,2021-11-10 21:24:12,100
3460,e7926a45-42c6-4011-9fee-d90a3daad1c6,2021-11-10 21:25:46,100
3464,b0176aeb-9658-4c60-ae97-23663208c713,2021-11-10 21:27:05,100
3468,2ab05c30-182f-4132-9287-4bd44b828596,2021-11-10 21:30:14,100
3472,1f67d5fe-eea5-411e-a1d6-22fe745345bb,2021-11-10 21:31:21,100
3476,28d785df-ab0d-4f64-a04b-b9bb91865951,2021-11-10 21:37:01,40
3480,5211e822-3e75-4518-8496-9e755cb23861,2021-11-10 21:40:08,100
3484,f1615649-38b9-4597-910d-737a7cc1b956,2021-11-10 21:43:44,100
3488,4199ebad-1e7d-44ba-820b-cb783ba38f8c,2021-11-10 12:15:00,62
3492,590e2482-355d-42c5-a181-bcb364ea0211,2021-11-10 21:47:24,100
594027,af2e09d9-13bc-4e93-9892-9e18339fdc7d,2022-07-27 21:57:40,40
3500,865df8a8-ee58-42a0-b435-d66bb513e3f6,2021-11-10 20:27:29,100
3504,2e220297-0a67-4dfc-b71f-1eea32cf8b70,2021-11-10 21:51:27,100
3508,190cfa34-0ca4-4e31-b567-339386594f1d,2021-11-10 21:54:35,100
3512,9118c515-93f8-4a36-9495-297ee3f993ca,2021-11-10 21:27:04,100
3516,ca580422-a63b-4521-a30e-1d1f9bf4121e,2021-11-10 21:59:44,100
3520,42d9fda3-5e62-4d2c-a7e1-d7509125b58b,2021-11-10 22:01:25,100
3524,eb36075b-03e8-4344-b270-5438983a3589,2021-11-10 22:02:32,100
3528,df1fb149-6fc9-405f-8d0a-922c575b4ac5,2021-11-10 22:05:11,100
3532,d05f4c21-25d8-414e-ab2c-660d6d1cceba,2021-11-10 22:06:33,100
3536,da68cb26-9636-4d8f-8a97-c988ee5bc016,2021-11-10 22:09:20,100
3540,c565ba91-b355-45a5-bb1e-ca501311b45f,2021-11-10 22:11:00,100
3544,1054c65a-e5b5-4299-a8b7-f4b64dc37130,2021-11-10 22:12:11,100
3548,6c061c1f-a0ac-449c-9931-a9d64720e09b,2021-11-10 22:13:49,100
3552,e467c8b1-5b04-408b-962a-e8f4db94d3e0,2021-11-10 22:14:28,100
3556,c91d5564-dc29-4934-bbef-5d0a0a13f951,2021-11-10 22:15:10,100
3560,6f396876-be8e-46d5-94c0-1aabca49b821,2021-11-10 22:19:28,100
3564,7c6906e2-1164-4752-a0dc-244081b58744,2021-11-10 22:20:31,60
3568,4cb53aa9-f340-4bb3-b3c6-f27ec5edc42e,2021-11-10 21:59:47,100
3572,3df9f6ec-9317-4d34-a769-fbb492703c95,2021-11-10 22:23:40,20
3576,4db67c9a-257b-4b24-a50a-ad27a094fd15,2021-11-10 22:24:48,100
3580,714d851e-dc86-452c-8cf2-83856c5f86fd,2021-11-10 22:25:42,100
3584,928f2589-bd96-4b4c-b971-3f7e04efc2f5,2021-11-10 22:27:13,80
3588,35426b52-6281-4ae6-96ef-908f20b16857,2021-11-10 22:31:19,100
3592,3895041d-0cad-4d98-8866-b31e29023c6c,2021-11-10 22:34:32,100
3596,928f2589-bd96-4b4c-b971-3f7e04efc2f5,2021-11-10 22:35:30,80
3600,44cdd39e-21b4-428b-8a31-ac0d66959ab7,2021-11-10 22:36:22,100
3604,5500d81b-5853-48fd-87ec-46e4c0e48900,2021-11-10 22:38:44,100
3608,f76139b6-80e0-4887-9f0d-273bc1f70faa,2021-11-10 20:06:46,100
3612,8df3b1cf-1201-47ec-b41f-617f7fa43194,2021-11-10 22:42:18,100
3616,2fa93548-4364-4c1f-8fd5-e284aa28acb1,2021-11-10 22:44:48,100
3620,76cc5223-5a35-4c97-9f45-4b7d59abbf82,2021-11-10 22:45:18,100
3624,2b18691e-399f-42e8-a188-6354fcab98c1,2021-11-10 01:04:35,100
3628,4a9ba80a-36ae-4926-82c7-42325d69bdbd,2021-11-10 22:00:14,100
3632,748d1124-aff7-4376-b35e-3b628801e3b9,2021-11-10 22:51:59,100
3636,4213503e-0827-46d8-8875-f14c00d180e6,2021-11-10 14:00:36,100
3640,70db2b2f-9675-4fe1-b98d-4b4caa74a3cb,2021-11-10 22:57:45,100
3644,6cfda4e9-18d1-4e75-b96b-cac547345a55,2021-11-10 22:59:00,100
3648,2b181bb0-b7b6-44d0-ba2a-46e7301f9530,2021-11-10 23:00:00,75
3652,152519ef-9b26-4499-a530-b8dd24ee263b,2021-11-10 23:00:24,100
3656,c77e4d61-2dca-45e9-94a8-8b5e8ee264c7,2021-11-10 23:04:19,100
3660,822870cf-d061-4c93-9e04-88eb8701a2a7,2021-11-10 23:08:19,100
3664,b5095f7f-8c9c-40ae-99cd-4c39290a1724,2021-11-10 23:10:42,100
2621,3b35735e-9c14-4cbf-a20b-eca65488935c,2021-11-10 05:03:00,20
2625,fbbc2f75-f2f8-48d7-8e92-a729e3fb27b0,2021-11-10 05:53:14,60
2629,fbbc2f75-f2f8-48d7-8e92-a729e3fb27b0,2021-11-10 05:59:00,60
2633,5348cd72-4fda-43fd-9b87-95ed34b3847a,2021-11-10 06:03:00,20
2637,6f828258-9112-41c2-a378-a356686b6aee,2021-11-10 06:51:13,100
2641,2de4de1b-3dbc-43ef-9aef-ec225c495bdc,2021-11-10 06:59:00,100
2645,58fa9234-8783-47f7-81a3-c0a83a2f3a3a,2021-11-10 06:59:04,20
2649,74f130a6-55c3-44cd-bdd4-11039318705c,2021-11-10 05:03:01,60
2653,76468991-5182-4fe4-a6cb-af9e9f2d841f,2021-11-10 07:59:00,20
2657,fb1ce50e-2acf-4943-af3f-ac109eb99ffd,2021-11-10 08:20:42,100
2661,eac6dd9f-2de5-419b-a407-c3500b8e1992,2021-11-10 09:00:00,80
2665,cbe16d07-c69a-4d16-be3f-a96fb3055416,2021-11-10 10:55:30,100
2669,8ec5ccbb-e558-4600-a87e-89a99051e5f3,2021-11-10 11:00:30,100
2673,46441cad-dab8-40d4-8b84-93d8971fe4c9,2021-11-10 11:00:53,100
2677,0fbd7955-af70-4652-9203-45c4e60061fd,2021-11-10 11:25:12,100
2681,b2176a11-36e0-4aac-b07f-28da2e9f4539,2021-11-10 11:30:04,100
2685,2899bcec-5d05-407f-b2e3-3a11cc0f96fc,2021-11-10 11:34:42,100
2689,2c037d8c-7859-487c-a756-0bc7a3ce4296,2021-11-10 11:35:56,100
2693,483adc82-5446-4b0e-844f-e4a8a18a35d8,2021-11-10 11:41:06,100
2697,9cf88588-4c72-4c83-983a-78286ee1fa87,2021-11-10 11:45:33,100
2701,6d9ef867-405b-453f-af9f-32f17366116c,2021-11-10 11:31:52,100
2705,31560387-e173-41bf-bf98-d1498c10052e,2021-11-10 11:49:45,100
2709,970ff545-9f05-490f-9037-f0f134d050cf,2021-11-10 11:50:37,100
2713,17271552-bd18-423c-9e20-a81ef2437802,2021-11-10 11:52:12,100
2717,a5f2325f-1578-44be-8c61-cdb6ab2358f4,2021-11-10 11:56:33,100
2721,4e03b243-199c-42f2-9bab-96cd8f3dc4b7,2021-11-10 11:57:41,100
2725,caef68d0-5e44-4bde-b1c1-ba2fc310299b,2021-11-10 12:00:00,25
2729,cacc860e-e110-4b7f-b09c-f77c4870526d,2021-11-10 12:00:23,100
2733,1a813283-e137-4aee-9d53-89072a0ba7b5,2021-11-10 12:02:04,100
2737,013607eb-036d-4801-8aa6-64586eb5934c,2021-11-10 12:03:02,100
2741,3d9a1261-6441-4632-91fa-9b23ba7b761b,2021-11-10 12:03:57,100
2745,574888b8-973e-4d54-8565-1a9400af25be,2021-11-10 12:05:38,100
2749,ced6bff0-dd8e-4eb2-9fbd-20072712491a,2021-11-10 12:09:26,100
2753,12628ba5-5f5c-4df0-b48e-f419fbf25903,2021-11-10 12:09:58,100
2757,ef96280a-e3e1-4c75-bce1-032e9d8c3bba,2021-11-10 12:10:59,100
2761,677ccb91-7224-42ff-8577-b15b04f14894,2021-11-10 12:13:42,100
2765,d4074725-7efb-453f-acce-5d494b43c1ef,2021-11-10 12:15:37,100
2769,c56aca75-2a4c-4ce9-9a3f-c5ad0df7e05c,2021-11-10 12:18:01,100
2773,b198384d-ae0a-4fa7-a21f-7157d5e55364,2021-11-10 12:19:32,100
2777,9d26b44a-e9bb-4ec2-9ec4-d2276e6c72eb,2021-11-07 01:50:28,100
2781,c1f9d3fb-b742-4b02-afa5-c89e127f8fba,2021-11-10 12:24:25,100
2785,d53cf830-9889-48bf-825a-352a3557bcfa,2021-11-10 12:25:47,100
2789,c2e53795-18ad-4612-9182-c0f4aec2b46b,2021-11-10 12:26:25,100
2793,8c538866-ba9d-4e34-a5d7-bc997a0e547d,2021-11-10 12:27:33,100
2797,b5d0c700-3133-4e4f-ad06-6615f32f7738,2021-11-10 12:28:40,100
586144,4913133e-69ab-4cc7-8aa4-b196ee83f658,2022-07-24 01:26:23,100
2805,85a48034-7723-470b-aa4d-d19309598062,2021-11-10 12:31:15,100
2809,d997c44d-ad81-43e6-b307-3f141073d6c3,2021-11-10 12:34:46,100
2813,99d1118c-9fdf-4a01-82ab-5e2b846add97,2021-11-10 12:35:11,100
2817,fdb32499-5b43-4080-89bd-edfedd42b31b,2021-11-10 12:39:31,100
2821,2290db31-27dd-4027-9e3c-79e9bee99645,2021-11-10 12:43:01,100
2825,c3a44d8e-9f0f-4b00-96b5-414b78dbf71c,2021-11-10 12:44:57,100
2829,78868477-c03a-4dce-916c-8e51fd7f5bd7,2021-11-10 12:47:57,100
2833,c2011b0d-eca3-4d25-9ee3-c8e9ad24e8b1,2021-11-10 12:50:14,100
2837,e3668faf-c9e3-4017-890b-b6d62a9956b2,2021-11-10 12:52:33,100
2841,63a78c2c-94fa-4de4-b3ef-c45470ac9888,2021-11-10 12:53:28,20
2845,ea1f05c2-d79e-4f20-a4ec-77785092907b,2021-11-10 12:55:07,100
2849,03106069-7fa5-46a8-b38e-23ac3d6defe9,2021-11-10 12:56:05,100
2853,9fa7d298-fc38-4f57-80b9-7176906bd350,2021-11-10 12:59:58,100
2857,15ccdcba-1a31-4d9f-9bdc-98ddd4f33819,2021-11-10 12:55:50,100
2861,ea26a642-f0e8-4095-aff5-6a11cb7147a6,2021-11-10 13:00:18,100
2865,32885a18-e0cf-48c3-ba60-fa0d0de8ba2e,2021-11-10 13:04:47,100
2869,04658bc0-49c1-459e-90e7-5be05fa00754,2021-11-10 13:06:35,100
2873,49f8e811-50e4-4978-8a9a-086bbd2d73d4,2021-11-10 13:09:07,100
2877,d7a46825-bd29-4e1d-8ec1-566c8ac84434,2021-11-10 13:12:30,100
2881,28973b63-6e1f-4146-8d4b-ebb8b349ebb0,2021-11-10 13:14:04,100
2885,01fa2118-5b4c-4d4d-be2c-9436e0813e9e,2021-11-10 13:15:01,28
2889,9f9d68fb-a5fb-4487-8ec9-21661d695abd,2021-11-10 13:15:25,100
2893,ba194ca0-4896-4193-a64d-9ea05ca01f53,2021-11-10 13:17:22,100
2897,3c306324-cc51-4383-9710-27d87fc02927,2021-11-10 13:23:29,100
2901,df4aa5b4-a1a3-4220-8ede-d8ce08f05aa8,2021-11-10 13:24:19,100
2905,b1d5fe58-859a-45a6-b843-88335c25f403,2021-11-10 13:29:39,100
2909,7365d74e-2444-4236-b1ab-a87b865bf73f,2021-11-10 13:30:00,87
2913,eb8a1f18-8eaf-494f-a763-968bb3348ffd,2021-11-10 13:32:59,100
2917,131d32c9-8c32-4eae-93a5-f4943858dcbc,2021-11-10 13:35:00,85
2921,63d43420-9c45-4fe8-84bd-604c3e4cb2df,2021-11-10 13:37:35,100
2925,4e7c6387-74ae-4f7b-98da-9d6ce164d4e8,2021-11-10 13:39:52,100
2929,925728ea-afce-4e85-8f88-70ef631d1278,2021-11-09 22:34:01,100
2933,863ce968-1734-4a0d-b161-4e1d0b6e5144,2021-11-10 13:44:30,100
2937,e2dadf79-0194-42a8-b64b-6af9a85f3558,2021-11-10 13:46:23,100
2941,a100d274-72c2-41ca-9d94-090f02d7e9f4,2021-11-10 13:49:02,100
2945,4bd143c6-28fc-4834-b523-5583538aec5c,2021-11-10 13:50:43,100
2949,21cf75f1-2ea4-48b2-80c8-baeb2bbe8495,2021-11-10 13:52:49,100
2953,327ee7f8-8484-41ad-95eb-6eb9d38a5694,2021-11-10 13:55:13,100
2957,51687ea3-f2e9-4613-96c2-b50d7e210832,2021-11-10 13:57:06,100
2961,7c05ac01-99a2-4c62-bc48-494a1267a04d,2021-11-10 13:59:12,100
2965,5ef98734-d894-45e4-a5de-ea63d8c82b35,2021-11-09 02:03:04,100
2969,34a360eb-a0f6-4c75-b6ac-b4d4276c7d3e,2021-11-10 14:01:00,100
2973,14594124-8e8b-43b5-8423-f554b964e15f,2021-11-10 14:02:53,100
2977,d4445ad0-5f5e-4a1d-94ae-a996b9d8829e,2021-11-10 14:04:22,100
2981,26234ab6-34ef-4186-9b61-c7d6627b7574,2021-11-10 14:07:14,100
2985,bf64d287-d010-4a8e-8467-a3921238690a,2021-11-10 14:04:13,100
2989,03020e2b-f81b-4105-9567-768f5b215029,2021-11-10 14:10:54,25
2993,98a674d2-091d-4e0f-9943-8124d03e6467,2021-11-10 14:13:14,100
2997,ed1b126a-49d0-49d6-8fbf-121a76f0d657,2021-11-10 14:14:42,100
3001,c15c16dd-4a6e-4431-9b13-b56bf750a4d4,2021-11-10 14:15:35,100
589866,1d706329-be68-4959-b704-3e2569750ca1,2022-07-25 21:33:12,100
3009,f0bf3fa2-487a-4c71-9ff4-5145eba37d32,2021-11-10 14:17:50,75
3013,f0bf3fa2-487a-4c71-9ff4-5145eba37d32,2021-11-10 14:20:09,75
3017,220c7a92-c2a6-46be-8429-66b71c51b852,2021-11-10 14:22:03,100
3021,2e85b156-cb9a-497a-a207-415fb975c249,2021-11-10 14:25:11,100
3025,440cd2ef-dd17-489e-b432-e01b209160dc,2021-11-10 14:27:11,100
3029,115b9ebc-3701-474c-a5e2-429cf1a22a4f,2021-11-10 14:28:29,100
3033,6c9c493a-a2dc-43c4-b4d4-86544730bb14,2021-11-10 14:31:12,100
3037,d4b04da9-b88d-4aaf-bf0f-26a67bdd28e8,2021-11-10 14:32:34,100
3041,c48d0987-7c7c-4692-8824-bfb24d43d520,2021-11-10 14:35:43,100
3045,95965d6a-c416-4fc8-8700-3ab30bec5854,2021-11-10 14:37:01,100
3049,69c3e647-9d25-4bd1-82c1-c0690c9fd567,2021-11-10 14:39:31,100
3053,2d776ff9-d585-4040-b129-dcbb51302285,2021-11-10 14:42:03,100
3057,fa204ab7-c9b7-45d9-8ac6-d3dd74791d86,2021-11-10 14:44:16,100
3061,73bc3ea7-3c5c-416c-acae-dfc1e7f3d897,2021-11-10 14:45:45,100
3065,3291bcdd-344d-4c4d-8e4a-d2a1cd4be1f1,2021-11-10 14:46:49,100
3069,6a7743f8-9e05-4269-8131-61ed23cb00be,2021-11-10 14:52:11,100
3073,01bf495e-7b5d-4888-b832-609c96f5848a,2021-11-10 14:56:17,100
3077,cc14a914-1ba7-4f72-8c88-a6709eeec40f,2021-11-10 14:57:13,100
3081,71af7bda-cc8b-44d0-aabc-57428f449a72,2021-11-10 15:00:04,100
3085,41fb6455-9716-4325-b970-ec86c701514f,2021-11-10 15:00:04,90
3089,6abf36b8-e1bf-4d58-84ae-b463437eef6b,2021-11-10 15:02:11,100
3093,bd17d63e-8da9-4947-a03c-a18e3a15cfcb,2021-11-10 15:05:47,100
3097,cb967851-3672-4844-b166-ba5f9ae3c700,2021-11-10 15:08:29,100
3101,fda423b5-9ec3-42c0-8135-059ccbb53604,2021-11-10 15:10:43,100
3105,e0e5703c-7161-4fed-b638-8666e075cf06,2021-11-10 15:16:21,100
3109,948f1442-e5c9-43f0-bcaa-701cd1594709,2021-11-10 15:14:34,100
3113,359e9b85-846a-43cb-a706-2180bbcfc59f,2021-11-10 15:21:23,100
3117,d8e76eaa-e9c8-4b58-b9ce-170a6ebc6d84,2021-11-10 15:25:07,100
3121,8561fe64-73ee-484c-9676-e556eb29876c,2021-11-10 15:28:01,100
3125,f994119f-bf91-488e-91f2-640cf3672f97,2021-11-10 15:34:00,100
3129,e500b38c-f825-4077-8810-af3b58985c49,2021-11-10 15:36:26,100
594022,39ef4bd8-203c-4396-a64a-76d51e6986ea,2022-07-27 21:53:45,100
3137,0148e5d0-6ab4-4138-8846-0218a7e0c24a,2021-11-10 15:40:30,100
3141,06a59c41-fff4-48a7-8f2a-98353f07a63e,2021-11-10 15:45:04,100
3145,07046c4b-694c-46ec-9576-76b3701cf26b,2021-11-10 15:45:41,100
3149,c9bf752f-2300-43e8-ad9a-2c94951b90f8,2021-11-10 15:13:28,100
3153,fda3908d-51f9-4d25-8b48-d654e1d95991,2021-11-10 15:51:45,100
3157,91205dcc-ecfd-4af4-aaa9-71d64f99cf34,2021-11-10 15:55:03,100
3161,ddbceb95-224d-47d7-9edc-c887c4344567,2021-11-10 15:58:05,100
3165,7a001f8d-fe62-4dee-bb77-bce8cc8ff32b,2021-11-10 15:59:29,100
3169,3c763b27-145a-4a5c-8d16-0e770fd34641,2021-11-10 16:02:04,60
3173,135332d2-608d-4d95-83d7-174cee0421ab,2021-11-10 16:04:40,100
3177,9e4835d0-023f-48b7-ab8e-43ac620cb3a4,2021-11-10 16:12:19,100
3181,cb1547ca-1430-41af-8757-536a520835ed,2021-11-10 16:15:23,100
3185,61fd747c-4844-467e-95be-efc15b6e5209,2021-11-10 16:19:13,100
3189,aa9d8be8-1107-409c-ab65-25789215839f,2021-11-10 16:30:00,75
3193,82114156-10cc-4aa4-b2bc-994be4fd38a9,2021-11-10 16:33:17,100
3197,dd7e2bfb-753b-4d7e-91d0-3e0a35724979,2021-11-10 16:37:46,100
3201,f0723e30-0243-4f31-be81-89f744c3c61f,2021-11-10 16:41:21,100
3205,17b10d8a-62b0-4a32-9e21-7ca13c5dded8,2021-11-10 13:40:10,100
3209,b3d9fdd9-fbff-4397-8b9b-b3ff547fd938,2021-11-10 16:56:18,100
3213,e538b371-2919-4787-a290-edc55d1b797d,2021-11-10 16:47:02,100
3217,f8ef1d92-d611-4530-a32f-76c9af1c80f3,2021-11-10 17:07:01,100
3221,e6398efe-29d4-4cd6-8307-e016168622d8,2021-11-10 17:14:47,100
3225,93b7ec29-5c7b-4f99-9c8f-d111a0b6fd0c,2021-11-10 17:20:11,100
3229,d8dd1657-41be-46ca-9b69-0f20ba184824,2021-11-10 17:35:12,100
3233,6cadc58b-5271-4dbc-ad50-d9f4466338b1,2021-11-10 17:43:45,100
3237,c2dda59a-8db1-4457-95a7-9df8d8b7cea3,2021-11-10 17:51:37,100
3241,6961d3f9-4f85-4ad0-a5d2-3e13a9d96444,2021-11-10 17:13:28,100
3245,e1abb0aa-8e56-4582-a008-77a097321890,2021-11-10 18:14:04,100
3249,65f90b60-a18c-455e-9258-f9dc7f779491,2021-11-10 18:15:46,100
3253,239037a0-c3dc-40cb-8b36-41e035c3c33f,2021-11-10 18:32:02,40
586151,681b24d4-e60b-4430-a6e6-794112668002,2022-07-24 01:28:46,20
3261,49d35ceb-5751-402c-b734-b9e029ab1c2a,2021-11-10 18:46:04,100
3265,ace76d2b-dc57-46f6-bfca-f64bf9fde0b2,2021-11-10 19:08:58,100
3269,0affab6d-54e9-4006-95bc-559aec4e5178,2021-11-10 19:09:28,100
3273,1c976a3a-9e4d-4947-87e3-a48a16b5e335,2021-11-10 19:15:56,100
3277,a79a01dc-9588-492d-94f7-ca9b2b95b557,2021-11-10 19:21:09,100
3281,773e18b4-38dd-4df5-b6c7-86e66f7dc701,2021-11-10 19:27:57,100
3285,302b0a7b-8743-4944-89e8-6340bdb788c3,2021-11-10 19:35:51,16
3289,b15bf50b-5e72-4188-95d2-97f11dc35c34,2021-11-10 19:38:00,100
3293,d653af82-c2ac-4217-9a50-1060d332c8a7,2021-11-10 19:19:43,40
3297,6cadc58b-5271-4dbc-ad50-d9f4466338b1,2021-11-10 19:45:00,100
3301,0f87a5fe-753f-4426-8b51-01fdfdbbeb77,2021-11-10 19:47:10,100
3305,72f1156c-d093-42e0-9aa8-4cb4abdc4b3c,2021-11-10 19:50:47,100
3309,dbc80f6e-67c8-4d1e-93a3-cbafa7d9901a,2021-11-10 19:55:54,100
3313,544250ad-6222-4001-b5af-0e33fc42bad7,2021-11-10 20:00:52,100
3317,ddd7d891-758d-47a7-b3d7-f1ab6a03fe3a,2021-11-10 20:03:37,100
3321,25264396-672e-460b-81e2-37e133e965f6,2021-11-10 20:06:24,100
3325,5ae05aeb-5659-4ce0-919e-3bbcaabd5849,2021-11-10 20:10:11,100
3329,72c2a6ec-2bb0-48a2-88ec-d7e8705d01c6,2021-11-10 19:45:33,100
3333,90fdc4f5-062e-4bb5-b9f4-71e2ed8a5e67,2021-11-10 20:18:06,100
3337,eaf8cbef-4f4d-4869-847f-a6def490f04c,2021-11-10 20:21:14,100
3341,a2365e45-1b33-43ac-82fe-3c7131fa2977,2021-11-10 20:23:30,100
3345,68cb8498-57fc-4d8b-9643-ad9101d4b5d4,2021-11-10 20:27:10,100
3349,1a2e07d9-cb73-4ae3-8679-b93eb5a62f9e,2021-11-10 20:28:20,100
3353,da68cb26-9636-4d8f-8a97-c988ee5bc016,2021-11-10 20:28:49,12
