children_id,ts,rating
a251e375-f09f-4cc8-8cdf-b9429d7d2dad,2023-07-21 21:48:40,-1
e3b7159f-9dd4-4e06-bf33-8216a2d7d810,2023-07-21 22:11:16,-1
00980517-42d1-48c5-85f0-93f4357094b9,2023-07-21 22:31:01,0
44117eed-cefb-45d9-9f62-b16530e38338,2023-07-21 22:57:59,-1
8c0053cf-ab30-4f12-bdb2-46a000f850f2,2023-07-21 23:17:49,1
0c5d4431-0925-4337-ae06-8d75310f7b41,2023-11-04 00:01:37,-1
17d4115f-022d-4bab-a9d3-aecb7f12af74,2023-11-04 00:20:41,-1
6d502020-fce3-4c71-b85d-5fe9ccac610d,2023-11-04 00:31:52,0
35b9fa66-fb02-4c1f-ba45-d76bfe2c5d39,2023-11-04 00:44:23,0
7b5a4f9e-e4ed-497e-9c34-fb4f5dd165a6,2023-11-04 00:56:23,-1
143123cf-d87e-4878-8790-94241e2a4e90,2023-11-04 01:11:41,1
eda442aa-fc8b-4820-a400-dcbf8d461637,2023-11-04 01:28:02,1
9dcb6c9d-b878-4b0b-8ff9-10e3cca83881,2023-11-04 02:18:13,1
b6041873-1166-45d3-ae46-f28ddf127762,2023-11-04 02:58:10,0
ab3a4263-ff82-48f9-9bbe-240afa0e62b6,2023-11-04 03:15:48,0
339c63e8-7edb-4f55-a08d-3929cc322e4e,2023-11-04 03:54:29,0
a33082d7-5076-4264-a8f7-096a8c785a79,2023-11-04 04:27:08,1
bf08c0e3-6f29-43b9-b3c1-563ca37bbfd4,2023-11-04 04:45:32,-1
1837e2a2-b1c3-45b8-90b3-2236af53fd55,2023-11-04 05:45:31,-1
38870dc9-9014-4b8d-916a-f9b933e7402d,2023-11-04 10:27:00,-1
0e312cdc-81d9-4141-a872-135c2d3674f6,2023-11-04 12:32:51,0
a2217a84-dfa2-47aa-8742-9f30df4e7be6,2023-11-04 13:00:36,-1
4bd5a41d-4332-4708-bf73-2d38fed8c7ef,2023-11-04 13:20:18,-1
7556b77f-261b-4e0f-b59e-fd7459bd488f,2023-11-04 14:03:33,-1
abc3ce11-03db-4b52-8bc7-31e727080d8c,2023-11-04 14:37:42,1
75e45d27-748b-4ace-bfc0-8182ed0fd98e,2023-11-04 15:24:00,1
c9618b34-7334-4690-aa5b-1346323f50ba,2023-11-04 15:33:05,0
e98824bb-517a-4565-9aea-b7c3e17e66eb,2023-11-04 16:06:22,1
8cc28629-7c3c-456a-b0b2-d4819c57c2b0,2023-11-04 16:15:40,0
f6495eab-c2cc-4a8b-99ef-19c3e56500fc,2023-11-04 16:24:02,0
35108388-2c43-47dd-856e-b3b0f5d4ff20,2023-11-04 16:42:06,1
c7cc6bb8-a75e-4cd1-ba0b-73f3f617fd33,2023-11-04 17:16:31,0
03b98b24-a566-4a58-a3f0-f162bcf8ed2a,2023-11-04 17:26:33,0
c7cc3b40-c612-4b81-9b70-711c489944b7,2023-11-04 17:36:38,1
31220cd5-ccde-4a35-92b0-de1ce1d1c6b2,2023-11-04 17:51:25,0
81848733-a622-4184-b8f6-e8df40b622fd,2023-11-04 17:56:34,1
acb905cb-56ac-44aa-a592-798e64c31991,2023-11-04 18:11:49,1
9efdc8e4-5f2e-4470-aab4-cddbb751b46a,2023-11-04 18:13:43,0
67d7afa3-ed27-4767-ae8b-c66ce4c75d4f,2023-11-04 18:31:33,-1
e6a81a6e-f4f2-4ce7-aa3d-5ca45c771a8f,2023-11-04 19:05:19,1
433852b8-6c5f-4405-8fe1-13413210a4a2,2023-11-04 19:18:55,0
c379d974-c884-4318-b3c7-e2765f60cb5c,2023-11-04 20:06:46,-1
f376d938-783f-4f24-af3c-34e0ddfba97c,2023-11-04 20:26:08,1
b8958e2c-3437-46d1-822e-0fab24c0287f,2023-11-04 21:01:20,1
e6955e6f-45ff-4048-8779-e9bf3f7df311,2023-11-04 21:08:45,0
9421e01c-7765-429b-994e-b84144f3002d,2023-11-04 21:36:26,-1
27c85565-9937-461f-b813-b95c9dd210bc,2023-11-04 21:53:25,0
22f80ec5-aa3e-4e5f-8da3-6ff4f2a47ba7,2023-11-04 22:21:00,0
8e04303f-b25b-4cf0-a85d-00594b8ea167,2023-11-04 22:58:51,0
106c1f61-166b-4694-a011-a799e2c977fa,2023-11-04 23:20:45,0
b31be292-b512-4d05-a97b-08e560109f9a,2023-11-04 23:42:10,1
6634f808-b189-4f4e-9623-71cb61f1a1cb,2023-11-04 23:50:55,-1
fb7920f2-dad4-4167-a387-9049ea871cc5,2023-07-26 00:50:27,0
eba09c47-7ed9-469a-ae99-42d9dd8a376e,2023-07-26 01:51:25,0
4a46f596-9958-4ea8-9af4-d8c0228bf76b,2023-07-26 02:52:04,1
001d59e9-17d7-4fc0-88db-25889d734a76,2023-07-26 04:27:12,0
f2fed6f8-9ce4-4898-b68d-5ba5d2ee3fef,2023-07-26 10:26:36,0
cbf36a42-d4e7-40b7-84c9-02a0db0996c1,2023-07-26 11:15:10,0
db9000c4-d471-4bbe-96d2-b7c762f4356d,2023-07-26 11:43:00,1
0312a43b-d797-4733-81fb-7a38fadd7155,2023-07-26 12:29:15,1
ee27fa88-e7d6-440e-a340-376d99f82f17,2023-07-26 13:03:04,0
be77ba2a-9e1d-43e4-8a0f-1748c917b906,2023-07-26 13:15:47,1
0cc5496c-ee60-4e02-86ef-c57d70095e1a,2023-07-26 13:59:11,0
0103385b-3189-4b5f-9e7e-e3f32bc88742,2023-07-26 14:19:44,-1
9637b9f9-026d-4514-8a92-bffad38b3b1b,2023-07-26 14:39:22,1
3cdbaf64-d0e9-41fd-a5f4-b5f636454156,2023-07-26 15:12:12,0
a7d71c20-5d74-4a09-ba39-312d9bf2ee0c,2023-07-26 15:23:36,1
8b7053b7-b853-4ff2-9666-b4495a064f27,2023-07-26 15:50:52,-1
1e1c3921-4ac3-4080-9162-184298f4efd0,2023-07-26 16:06:43,-1
c75a1712-5b2a-42bc-814a-d6e580bcb27b,2023-07-26 16:17:14,0
27446582-9e1d-4f74-b5fb-efd5b3c35318,2023-07-26 16:31:35,0
1cbce65e-5c4c-4722-9b30-a8f2b7a3f0c8,2023-07-26 16:38:03,1
31a1c791-05d6-424b-a96a-03a591f62f1c,2023-07-26 16:50:40,1
d24f9fa5-47cf-4fc8-9ef4-03191500afe5,2023-07-26 16:59:07,0
5debd962-8910-4c11-af5a-4b0a4889a109,2023-07-26 17:15:40,0
300b842f-7b65-4999-90b7-327344984be7,2023-07-26 17:22:22,1
2f4593d3-dd26-43e2-9e50-df3acce0e6fb,2023-07-26 17:28:39,1
e2ba794b-462a-46a1-a150-c2231532cd12,2023-07-26 17:36:50,-1
0efc6a4a-d607-43cc-873a-1e9808132b3f,2023-07-26 17:45:07,0
8ed1ceeb-2fdf-44ba-ac41-9d5cfc799336,2023-07-26 17:54:23,-1
acdd80df-4fd6-4218-aeaa-29812d38f3ff,2023-07-26 17:58:52,1
d9040f73-e51a-4743-8f6a-372d447536f2,2023-07-26 18:01:43,1
e99e37cf-13df-43c4-8489-6a6c7bca846e,2023-07-26 18:23:11,1
ae134f70-9f47-4adb-9e05-744aabc60f23,2023-07-26 18:30:10,1
e6e1f94d-1cc5-447c-a926-05f387467c1c,2023-07-26 18:38:22,1
8a9e4295-85c7-4169-8f40-fc9363e6977a,2023-07-26 18:43:03,1
74f4e89c-035e-4b32-909f-70a5951082f8,2023-07-26 18:56:18,0
7cd17238-ab8b-4241-89f1-c0167b81493a,2023-07-26 19:06:50,-1
4da575d5-5c7f-4ec9-9c96-3c91b505cce1,2023-07-26 19:19:02,0
1539f1f2-d4aa-470b-97f1-e90883612237,2023-07-26 19:24:24,0
2a698b41-db64-4e7d-82dc-6753e39f1bdc,2023-07-26 19:31:37,-1
f30177cf-2536-444c-9e33-55b024be287a,2023-07-26 19:37:47,-1
8a0ede6a-d515-4f09-afac-7af997aa48db,2023-07-26 19:39:58,1
a6117eb3-35d0-484a-ac7f-7d9c477c4b51,2023-07-26 19:53:49,1
ff9c7761-27a7-4ef8-b547-70ed29202a95,2023-07-26 20:01:15,-1
3cb4c902-817d-426d-b48c-1c78093fd17b,2023-07-26 20:05:12,0
b32f9a62-08db-4ab6-8105-46556d2684fe,2023-07-26 20:08:46,-1
7457af06-e1aa-4f07-b650-0354a76244d2,2023-07-26 20:18:54,0
c5253315-f25b-4423-8bc6-2c69a01b313a,2023-07-26 20:23:41,1
deb6b4c8-958e-46f8-acbf-cf02d752cd29,2023-07-26 20:28:01,0
dfb03157-6af6-49fa-a5e7-12c79d4a35d6,2023-07-26 20:33:15,0
c2b6effb-dc6f-4c47-80e8-62251ebba0c1,2023-07-26 20:38:15,1
701ab090-c052-4804-93cf-c39d53855da4,2023-07-26 20:53:30,-1
d391d19a-9562-4112-a69c-688e9056951e,2023-07-26 21:03:35,0
4dda989b-84af-4d6c-be1a-acdca2590637,2023-07-26 21:09:14,-1
a7c0779d-5d70-419d-835c-dd404de743d0,2023-07-26 21:17:04,-1
713af086-fb72-4230-ba98-910a1097ba36,2023-07-26 21:27:00,1
d8998347-5d30-4681-90c6-a132f099d7c3,2023-07-26 21:30:54,1
a5f7eda0-b57f-4ff7-8b00-a31f96ccdcba,2023-07-26 21:36:32,1
2c3f6ca7-a25b-48df-8183-9b264cdd3efb,2023-07-26 21:46:11,1
8c050854-8211-4e38-bb7e-1f844991aad6,2023-07-26 21:48:27,0
3a395d2a-49f9-4127-8c3a-9504249821da,2023-07-26 21:53:55,-1
9c77d3c3-836d-4f93-ac03-47a095ebc8c0,2023-07-26 21:56:39,-1
b8cb5402-51e3-425c-ab40-780101c23d8b,2023-07-26 22:00:48,1
913f9aaf-9d4a-4f5e-b9db-6d0296188aa7,2023-07-26 22:04:40,-1
48a9ce75-0224-4d27-a710-8489f348c5ac,2023-07-26 22:08:23,-1
9229a5c1-79ea-4f14-ab12-8dbba0c42b5f,2023-07-26 22:12:51,1
a92dc346-dcb7-432b-bf56-1c7ec3312f2d,2023-07-26 22:19:33,1
b6bd25bb-9da9-49e4-b84f-80d8ba0a73b7,2023-07-26 22:21:30,-1
a16068bb-4a96-4976-b8e7-b164957794f2,2023-07-26 22:27:32,1
540ef4b6-da6d-483c-af1d-9bed7953d2e5,2023-07-26 22:35:14,0
68c0c6dd-a4f7-474b-82ce-b66d8ce48d56,2023-07-26 22:41:26,1
2c9d5449-3095-4d1a-8bb3-4280c2773d95,2023-07-26 22:47:56,-1
04da8ff8-7a26-4c2e-8f81-3feeb9f01bbe,2023-07-26 22:56:34,1
0acd9944-4373-463d-9a55-78c60f8c35fe,2023-07-26 22:59:09,-1
fc21f1b9-46de-487e-98e4-70609be8a350,2023-07-26 23:02:04,1
39608c7c-9b79-443b-81a0-2c6b7c10d375,2023-07-26 23:12:27,1
67fb6879-142c-430a-b278-d840a124082c,2023-07-26 23:17:44,1
26c66330-5a7a-41a7-8fb6-568702725b51,2023-07-26 23:23:13,0
bc00c1e1-a9ae-4530-a442-6be17fd36cab,2023-07-26 23:27:30,0
08f7422a-4772-4af8-bcf6-651a3bfaafb1,2023-07-26 23:30:48,0
1c131cc3-af41-46d1-b9b1-1a3681b4dca1,2023-07-26 23:33:01,1
ba2857e1-9033-4684-be84-eab05cf7c112,2023-07-26 23:36:42,0
f8170a9e-7157-441f-bf83-cea97f317ea2,2023-07-26 23:40:22,-1
5c95fd65-a90d-4fbc-bcce-513e4779f671,2023-07-26 23:43:26,0
270c5aca-abcb-4161-ad1f-db89c06ae080,2023-07-26 23:44:59,0
ae88738d-1b50-464b-88e9-dd6bc84b94c2,2023-07-26 23:51:55,-1
b20ef360-3f1f-4a3e-b942-a104a38147b4,2023-01-12 00:26:50,0
390e3bb9-3027-4401-a977-6892e317662d,2023-01-12 00:48:11,0
7a585951-9b89-4466-9d51-fefe6193c612,2023-01-12 02:14:38,0
506fccbb-9857-4bcf-a0eb-875725ce039b,2023-01-12 05:40:22,1
b217d9e1-4852-446d-84da-356ae43e059a,2023-01-12 12:46:27,0
965f1d4d-8def-4ee7-835f-ccd21edce838,2023-01-12 14:49:37,1
fc215546-29f7-4c68-b3bd-ed1ddd6e7dd8,2023-01-12 17:01:20,0
788ad45f-36be-4daf-a271-fce83cd32b67,2023-01-12 19:25:54,0
1947e30e-24ea-49cb-91f9-593ad4877b82,2023-01-12 20:21:43,1
4624859b-b796-468c-af67-904a385e7a33,2023-01-12 21:43:18,1
94132bf1-9bf8-4256-84b5-64bc38b503e8,2023-01-12 23:04:51,1
1ead21ed-9657-42e9-bb51-9763345c7001,2023-01-12 23:22:57,1
a47b8b8f-19e8-48a5-ac6f-d8cbc5220b52,2023-01-12 23:40:35,1
84a50025-a683-496d-9edf-7cedac89557f,2023-01-12 23:54:25,0
c02f2711-4ab8-4e3f-885b-4ab2fdaddf07,2022-11-27 02:31:06,1
81beb800-0950-4d37-9a43-2463997b563d,2022-11-27 05:23:21,1
9bc12b33-7b8f-4ab8-941e-7ff9d7170602,2022-11-27 16:43:24,0
60e831b8-a2f5-493b-959c-564cefc23d6f,2022-11-27 17:30:35,1
a5b86b9b-beb4-4b5f-8a2d-c93656a43a73,2022-11-27 19:57:56,-1
0afc9abd-7d30-428b-b53f-28af7cbf5a31,2022-11-27 21:45:20,0
e3234858-2638-4f78-9a93-5960f76cfc58,2022-11-27 23:10:15,1
907e0f5a-a694-442f-929e-d72858e94773,2022-11-15 00:49:37,1
3570c453-8402-49eb-9ff6-b42f15a50768,2022-11-15 03:23:56,0
6a575230-68db-44c4-83a9-bbb21c06e887,2022-11-15 12:07:31,1
e64f842e-5e3e-488e-b840-92a1a07a91c2,2022-11-15 13:40:00,-1
2630c135-a004-4141-813e-7e118ea94b9d,2022-11-15 18:42:37,-1
bf6aaea4-7158-4ffc-97be-57acbe243ba6,2022-11-15 19:59:40,0
f468db13-3020-431b-8c98-f632a84006aa,2022-11-15 22:07:30,1
1ff4bbdd-b83b-49f2-a921-c44c13569230,2022-11-15 23:45:52,1
f5a9f6aa-2973-4f5c-9700-2480294e603c,2023-11-14 00:19:42,0
fdea01c1-9c9e-4ca8-8abd-bb48a9230f71,2023-11-14 00:55:41,0
53bf6d79-7e47-4ddc-a3f5-28ca8d5063fc,2023-11-14 01:26:19,0
dda673f4-317c-494d-a1d0-618eed35c467,2023-11-14 01:46:05,0
9e806335-5cf0-4614-9ee9-3dfee29d389b,2023-11-14 02:25:56,1
6bb29ff9-b981-4764-a788-937b97286ab7,2023-11-14 02:52:02,-1
4b3318d8-a385-4e74-89b5-1b1d1d113c7a,2023-11-14 04:16:04,1
79267845-46b7-4380-822a-d82a933fa135,2023-11-14 11:55:36,0
33ad1ea5-fbf3-4800-8f4a-af1f2b5fa431,2023-11-14 12:31:44,1
cd889847-8ec0-445a-9f38-0290af76e3ab,2023-11-14 12:49:14,0
83860334-d665-4b0a-a496-904fc7710857,2023-11-14 13:17:48,-1
21c599aa-8652-4539-ba00-96b11d5eb8aa,2023-11-14 13:35:53,0
a122d107-4ebd-49c2-87ab-cb8ac7085e85,2023-11-14 14:28:09,0
52d949ed-8247-4a9c-a91b-31a0a5fca105,2023-11-14 14:48:09,1
fe9a34dc-7751-416c-b2e2-fb8bb6fb6292,2023-11-14 15:21:35,1
fd3e0369-bb60-4a9b-9f62-568b85df3061,2023-11-14 16:39:52,1
0640b972-e610-4253-916d-dfdfd6c8ae64,2023-11-14 17:24:18,-1
236a67c4-151d-4ab4-a0ca-d9d6d56110f6,2023-11-14 17:54:30,0
49cbe845-6e1c-4160-a0c7-7b664d768049,2023-11-14 18:09:38,0
0117adf0-dc9f-492d-917f-db5b8a61e2b8,2023-11-14 19:00:50,-1
46a0f19a-6221-41ec-8715-849af148e607,2023-11-14 19:27:17,1
1e031bd4-ce42-4585-875c-6a5cda5f491c,2023-11-14 19:57:37,1
26d28090-2dc2-4df1-94bd-4e16b8064379,2023-11-14 20:34:38,0
dd1a4d3f-ba7a-4bf9-87f3-5fe6bfee5122,2023-11-14 21:03:57,1
39d555f9-0207-42ed-a6a0-a6e1003a4df4,2023-11-14 21:08:15,0
5aa92808-e26b-49ad-a31b-ce4f5b21dcb0,2023-11-14 21:34:43,0
940b860a-e55b-4bf6-9137-f09e8c0551de,2023-11-14 22:00:28,-1
45cc194c-ac4a-466b-9ca5-ccc22850b47a,2023-11-14 22:14:50,1
72c7f6ad-deb2-49b5-b6ba-bc96fef3cbc4,2023-11-14 22:20:55,1
715b0ec9-ecb4-458b-8144-51668c2f97fd,2023-11-14 22:41:54,0
7b88902e-8d28-464f-b999-53ec9ad6df30,2023-11-14 23:17:29,1
789f5ff4-0319-45c5-a906-d67fae0a7724,2023-11-14 23:32:12,0
0ab5f241-ff46-4dd6-95a9-8bdf1da67a51,2023-11-14 23:50:37,1
efc59c81-6280-429d-b5c2-f9240d15f225,2023-03-11 00:50:30,0
e9737f05-a5b9-4630-a52e-25db42686220,2023-03-11 01:32:32,1
fb9717b5-2a2c-4d04-b3b9-318c7a4825bf,2023-03-11 02:19:21,1
6204166f-6fef-420d-934d-0dde3e71b2ce,2023-03-11 02:34:51,1
394a6f26-da63-460a-b562-b906ca50e514,2023-03-11 03:49:37,0
49cbe845-6e1c-4160-a0c7-7b664d768049,2023-03-11 04:49:26,0
0c20b285-d57b-4df3-a233-2ea41c07bfd4,2023-03-11 11:00:25,0
4dca60c9-3dca-4587-a9c3-8793fe54c8e7,2023-03-11 13:25:40,1
eb454844-b903-4965-8a89-300f6615ea7d,2023-03-11 14:31:45,0
afe6f312-fc15-45a4-a8e9-3aa7cf3c5820,2023-03-11 15:10:39,1
fb17cb14-f1b5-4572-a2d4-e21347a04d21,2023-03-11 15:52:50,0
d1fb90db-7cd3-42bf-8be7-9f5f35fb3622,2023-03-11 16:29:02,1
b2d4bd00-3f0e-49cc-b6b0-6e39cbec07b3,2023-03-11 17:23:25,0
e1c6fe1b-7f41-4ef7-aa37-0de7e175818c,2023-03-11 18:27:09,1
1070983a-fd33-4be6-9497-dc07ebd042fd,2023-03-11 19:21:12,1
2484e0f9-0775-4cd0-9e1e-5ed704f7d01a,2023-03-11 20:32:05,-1
b9d8162b-106d-454c-9403-4762dba56559,2023-03-11 20:47:37,0
2f24e885-c745-40d6-bdf0-1176b94caa06,2023-03-11 21:20:23,1
c5d23995-467b-4b0b-888a-8458e2d26d50,2023-03-11 21:38:59,1
9652ae81-70c3-4482-bb64-b31542682a8a,2023-03-11 22:10:12,1
bfad78f3-2275-42a5-b237-70c7cdf651e0,2023-03-11 23:00:38,0
6a86228f-ba98-40ff-9f78-4bb417195f09,2022-11-10 01:48:55,1
9373925a-45a4-45c2-a5f5-03f169bd178a,2022-11-10 02:45:46,1
f22a5405-6865-4c53-adf7-07722f1d1855,2022-11-10 13:10:36,1
2ceabaa7-69ed-4d57-9c29-f2547c9ec344,2022-11-10 14:59:00,1
ea1766b6-c073-46dd-81c4-2916bbafd8f5,2022-11-10 16:27:19,1
2bfee4f2-ac9c-410a-9b87-b8baebf537e7,2022-11-10 19:50:14,-1
f4087f2c-cc17-448f-a1c1-2c785385878a,2022-11-10 20:51:57,0
6dedf362-d508-42c7-8dfb-a04313ddeb8d,2022-11-10 22:56:06,-1
836808a2-011d-4f09-b271-9d34b065cfd1,2022-11-10 23:16:17,0
4752b18e-60c9-4937-993f-0d271743c008,2022-11-10 23:37:57,1
01ae9f14-c8a6-4445-a8c3-6c0a333a15fa,2023-10-15 00:09:10,1
32895c02-3d64-4d73-94bf-031d4e20007c,2023-10-15 00:28:33,-1
46e2904c-178f-437a-a2f1-d89d2f824634,2023-10-15 00:59:17,1
724c77fe-e83a-417f-b582-09a18991384c,2023-10-15 01:12:56,1
d9dde52a-c543-403e-81c6-03cb49608793,2023-10-15 01:42:51,-1
5e917f82-6365-4412-982d-c45d4a45cd53,2023-10-15 02:07:11,1
df87a193-a817-4415-9534-b33436f196ea,2023-10-15 02:23:18,0
7df0df31-432e-47b7-8a5f-bbdfb3e15993,2023-10-15 02:40:46,0
b62024c6-8640-4860-8282-873ea0bf009c,2023-10-15 02:57:20,0
f26c0c00-8a39-4ca9-8141-40422b93af69,2023-10-15 03:39:40,-1
b823ce0e-4ae6-491d-bb93-a6884266d245,2023-10-15 04:18:19,1
2ea5c5a8-0326-4109-831e-be4b939bbbbf,2023-10-15 05:32:39,0
e3234858-2638-4f78-9a93-5960f76cfc58,2023-10-15 11:35:09,0
47de15fe-b5eb-4d3d-bca7-495588bcbcf7,2023-10-15 13:10:52,0
f517c48b-3e1b-41a0-9f9b-04b0e3e4ee60,2023-10-15 13:38:59,0
baae0070-dddc-43f2-a7db-51f6b6653616,2023-10-15 14:21:11,0
4bddc1ca-ee92-42bb-bb88-bf79de8fc95c,2023-10-15 14:49:40,1
bd5cf5dd-f558-48bd-a12d-1513c6b8d095,2023-10-15 15:27:27,0
06e1403c-ccdd-4315-bbff-b89b6cc4deac,2023-10-15 15:42:28,1
9f85e9b0-441d-4eba-a020-e61f12ffd568,2023-10-15 15:58:28,1
7dd13bd6-5960-453f-adff-1dc18ac1057f,2023-10-15 16:16:02,-1
9ed9a0dd-9303-415e-bf61-f8d8c37ac428,2023-10-15 16:27:15,-1
5cff27f2-9469-460d-987c-129f99333124,2023-10-15 16:33:45,-1
43af8d22-67b7-45bd-a9e5-36187ef475aa,2023-10-15 16:47:53,1
5d709451-524d-4a84-be89-7015d01129ba,2023-10-15 17:04:44,0
7378c915-2200-49f1-a1a2-16675f124e5c,2023-10-15 17:16:27,0
7dec841c-aac4-4918-adcf-c5acc332b3dd,2023-10-15 17:23:17,1
76f73f10-a51e-4a5e-a574-b22171affa68,2023-10-15 17:35:26,1
e09fd5ec-7c82-4d8b-a8b9-376898b0bf90,2023-10-15 17:40:45,1
78a02844-1fa6-4577-bf91-f1d31c6f092b,2023-10-15 18:09:15,1
a075d832-107d-4bc6-8131-2ee58db77c62,2023-10-15 18:21:48,1
39fd0af3-7fa3-4a18-9fb4-38b24aef3fac,2023-10-15 18:31:56,0
54ebce9a-3981-4804-a7f0-212153ebc9b9,2023-10-15 18:54:26,0
8423a7ef-2ef2-4548-ac0b-a7ea720fe706,2023-10-15 19:03:42,-1
3c80b3be-331d-423c-b055-8c3accbb9a14,2023-10-15 19:29:34,0
3699e5e1-5a27-46df-8229-313ad040e580,2023-10-15 19:42:20,-1
95fa03f4-a59d-444a-944f-0e0cb56e37e4,2023-10-15 20:26:39,0
3345eda8-d856-4792-9e00-8c66f58b43af,2023-10-15 20:55:42,1
b2d28d04-01bc-44b2-82ab-980fb8da15fa,2023-10-15 21:11:34,0
b002d5ca-cc31-4aba-80e0-081cab457a93,2023-10-15 21:19:22,-1
b8238061-6f22-4149-b937-2481ab523442,2023-10-15 22:12:01,0
168bed72-274c-42a5-b477-f6e595738d38,2023-10-15 22:53:51,1
9bba8699-fe35-4d5d-af81-1abac91160ca,2023-10-15 23:10:58,1
65539992-e3c5-4eac-bfb6-32ee4f6c9696,2023-10-15 23:37:25,-1
e3a614eb-2c43-4994-8a46-ea38c01ed75a,2023-02-15 02:35:54,-1
494d35c1-98c8-4860-8acc-3c30d8096b84,2023-02-15 04:08:24,1
8ce78a0b-fd30-4f27-a3a1-498901321217,2023-02-15 13:34:36,1
d2ed9e60-eccf-4f74-9049-551a73449e92,2023-02-15 17:12:36,1
e9447ad8-d751-4610-a08f-71a76a637477,2023-02-15 18:28:13,-1
8956a674-6f4b-4585-98e1-906eb09988cf,2023-02-15 20:20:27,-1
cd3173fc-12bc-4208-ad0a-8152d3595fff,2023-02-15 20:46:22,1
6c0936dd-2275-49cf-9cea-a7bd473c2c78,2023-02-15 21:40:00,1
94ebaa8b-04a1-40eb-80b6-0a3453c89a31,2023-02-15 22:16:51,0
2773ee99-77f6-4907-91a9-9af2110e4063,2023-02-15 23:10:47,1
dc77ddd9-c80e-4ed3-ad53-daddb3a52245,2023-02-15 23:29:53,-1
9aff7138-a33e-461d-8ca0-cb30d5fe87f6,2022-12-02 00:57:03,-1
f7b3f461-5e56-45b6-a750-9f26af2c2432,2022-12-02 03:16:01,1
85b3517c-61b1-4a59-8bc2-0b82f3c06aa8,2022-12-02 17:34:19,-1
f776b18b-18c9-42a7-97b1-bf7af613fd28,2022-12-02 20:33:19,1
588cf722-3e1b-416a-87bc-a34ce954953d,2022-12-02 20:56:25,0
935d18c7-3299-443c-91b4-db7b51ee78f7,2022-12-02 21:25:28,0
dcd770e5-0ee7-4347-af11-ab2efe0e035c,2023-01-12 17:16:52,1
b027f54a-f3f9-4f7b-a224-47b8be4f0b7e,2023-01-12 19:55:54,1
83860334-d665-4b0a-a496-904fc7710857,2023-01-12 20:26:41,0
ad912022-cce3-4cd9-b10b-9c2a5e794e29,2023-01-12 22:37:45,1
bb67ad6b-3418-475b-be97-c001bc7e243f,2023-01-12 23:16:45,1
940b860a-e55b-4bf6-9137-f09e8c0551de,2023-01-12 23:28:02,-1
b7ae681c-c783-4c62-80e7-9cbf24f9e52d,2023-01-12 23:41:49,1
f68761a0-f451-4d8a-8e52-f4e806d7f2ec,2022-11-27 02:34:31,0
10357fbc-f771-4f54-98dc-c558637a1403,2022-11-27 05:36:13,0
7683b39c-6c37-43cc-bd6f-265d8123e05c,2022-11-27 17:23:19,1
723b2302-0f7f-477c-ac78-0b709330215e,2022-11-27 18:32:21,1
d8e16020-81f8-444e-812d-e180d9cc93d2,2022-11-27 20:17:29,0
db229f06-4c8b-4af2-977f-a0173011a020,2022-11-27 22:25:22,1
6ee24461-d944-4958-b5e4-fb639508dd4e,2022-11-27 23:16:24,-1
90d96150-3db5-44be-89ee-f676e6b88b4a,2022-11-15 01:24:38,1
77443628-2c03-4031-86f6-aa02c82d7664,2022-11-15 03:34:48,1
d7b046fa-a8ce-4a43-bbf6-43689b514496,2022-11-15 12:26:00,0
a67f0bb3-bf35-4249-a97b-65a3897fba42,2022-11-15 15:22:42,0
5a0dcdf7-b8bf-4728-95d1-6fc4c7837117,2022-11-15 18:43:11,0
a6719b86-24a4-4d2b-bbd0-fadfa72dfa8d,2022-11-15 20:37:40,1
1ab3a18e-6c61-4cb3-bd79-1217163d06b3,2022-11-15 22:18:56,0
d783ac37-5d49-4e50-bd89-88dae305914b,2023-11-14 00:28:01,1
d3e5df4f-fb39-4524-ace3-0e0369c361cb,2023-11-14 00:56:43,1
498d30ba-62b1-41dd-9eb8-6732fd893d84,2023-11-14 01:27:34,0
bdebb8da-9827-4bfc-890e-ace78980c9ff,2023-11-14 01:52:32,0
5346c917-c6bd-409f-be3a-a57417589fd6,2023-11-14 02:33:00,0
68558aed-2a1d-4e8c-8549-9b31642d8d25,2023-11-14 03:30:28,1
d6159d89-0e30-4b4d-80fe-566116c1fbef,2023-11-14 04:18:48,1
96ddfa74-7bce-48a4-8c7c-a7edc5b86de0,2023-11-14 12:02:59,-1
762d1242-6bb6-4a27-91ef-a9b364a7503e,2023-11-14 12:32:57,1
311a17b8-0e53-41bf-9b67-b86af01eb053,2023-11-14 12:55:06,1
7d039762-a567-44a7-991e-7e7e03541fbe,2023-11-14 13:22:44,-1
ba535c90-b1aa-449a-91b5-51f8f7ed4078,2023-11-14 13:39:16,1
36c1cd87-e538-4c57-9077-58b80e4c7db9,2023-11-14 14:37:11,0
ba62c90c-d235-460c-9b7e-e5a278850e06,2023-11-14 14:55:58,0
8ff9692f-1bbe-4661-89d0-89d6bf99b58e,2023-11-14 16:16:52,-1
927e202f-4991-4ce6-95ff-bf6694287a9b,2023-11-14 16:43:15,1
0b0f4b4f-cdd7-4bc5-af1e-a667b5fe9a84,2023-11-14 17:32:00,0
bbcdffcc-4f14-4bba-8358-89e0956ccbc3,2023-11-14 18:04:32,-1
41df01df-6504-4fac-a1c6-19a9530ce322,2023-11-14 18:34:45,0
8fcf2d6b-4090-4b67-aa7f-7acc8720c00a,2023-11-14 19:04:06,0
